,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdministrativeFeesExpense,,,,,122855.000,113980.000,99234.000,,111011.000,109253.000,102382.000,,
AmortizationOfFinancingCosts,3650.000,,,,3709.000,,,,2186.000,,,,2162.000
AssetManagementCosts,12286.000,22087.000,27702.000,41146.000,,,,,,,,,17920.000
CashAndCashEquivalentsPeriodIncreaseDecrease,900042.000,,,,679369.000,,,,-901608.000,,,,-641645.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,0.025,,,,0.025,0.025,,,
DebtInstrumentInterestRateStatedPercentageRateRangeMinimum,,,,,0.040,,,,0.040,0.040,,,
DistributionFees,,,,,,,,,,,509.000,,
EquityMethodInvestmentDividendsOrDistributions,,,,,85550.000,,,,334927.000,,,,31198.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,,,,,19566.000,0.000,,
GeneralAndAdministrativeExpense,54823.000,99680.000,51197.000,113235.000,43425.000,152398.000,56261.000,123841.000,91836.000,171323.000,107040.000,157545.000,128805.000
IncomeLossFromEquityMethodInvestments,-65231.000,,166547.000,,48345.000,221547.000,144268.000,276983.000,357382.000,107158.000,142831.000,255430.000,89560.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,7946.000,,,,31042.000,,,,-34927.000,,,,-70947.000
IncreaseDecreaseInDueToRelatedParties,226442.000,,,,121574.000,,,,-428919.000,,,,-112306.000
IncreaseDecreaseInOtherOperatingAssets,,,,,93473.000,,,,-38256.000,,,,31349.000
InterestExpense,4165.000,5765.000,7236.000,7815.000,7945.000,6518.000,6394.000,8687.000,13752.000,7219.000,5473.000,5206.000,4900.000
InterestExpenseOther,515.000,,,,4236.000,,,,3739.000,,,,2738.000
InterestIncomeOperating,,,93093.000,,295404.000,281722.000,259780.000,246514.000,218088.000,203398.000,94133.000,104605.000,183871.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,0.005,,,,0.005,0.005,,,
ManagementFeeExpense,,,,,41060.000,41065.000,42891.000,,43519.000,75811.000,61983.000,,
MinorityInterestDecreaseFromRedemptions,,,,,,,,,,,,,501794.000
NetCashProvidedByUsedInFinancingActivities,5522416.000,,,,-790596.000,,,,-2166383.000,,,,-428955.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5522416.000,,,,-790596.000,,,,-2166383.000,,,,-428955.000
NetCashProvidedByUsedInInvestingActivities,-4656501.000,,,,1216930.000,,,,1375017.000,,,,74077.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-4656501.000,,,,1216930.000,,,,1375017.000,,,,74077.000
NetCashProvidedByUsedInOperatingActivities,34127.000,,,,253035.000,,,,-110242.000,,,,-286767.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,34127.000,,,,253035.000,,,,-110242.000,,,,-286767.000
NetIncomeLoss,-184809.000,-147639.000,-3731.000,35582.000,23907.000,83647.000,104430.000,75475.000,238769.000,-102776.000,-93859.000,-33952.000,-42886.000
NetIncomeLossAllocatedToGeneralPartners,-1848.000,-1477.000,-37.000,356.000,,,,,,,,,-429.000
NetIncomeLossAllocatedToLimitedPartners,-182961.000,-146162.000,-3694.000,35226.000,,,,,,,,,-42457.000
NetIncomeLossAttributableToNoncontrollingInterest,,,43768.000,,104557.000,105661.000,94838.000,88384.000,76583.000,69292.000,57339.000,47512.000,31308.000
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,,17163.000,,,,,,,
OperatingExpenses,250040.000,281413.000,219614.000,319248.000,215285.000,313961.000,204780.000,359638.000,260118.000,363606.000,276878.000,349662.000,285398.000
OtherIncome,65231.000,133774.000,11.000,-199005.000,0.000,,0.000,,,,3394.000,,389.000
PartnersCapitalAccountDistributions,-62422.000,214292.000,641897.000,858071.000,790596.000,812116.000,653191.000,1016618.000,642225.000,807102.000,605477.000,603536.000,402775.000
PartnersCapitalAccountSaleOfUnits,5968452.000,5569139.000,2379484.000,1481641.000,,,,,,,,,
PartnersCapitalAccountUnitsSaleOfUnits,,5616.000,2404.000,,,,,,,,,,
PaymentsOfCapitalDistribution,-62134.000,,,,346596.000,,,,353919.000,,,,60226.000
PaymentsOfStockIssuanceCosts,-383902.000,,,,0.000,,,,24158.000,1017.000,,,26180.000
PaymentsToAcquireEquityMethodInvestments,,,,,0.000,,,,,,,,4018.000
PaymentsToAcquireMachineryAndEquipment,,,,,0.000,,,,,,,,
PaymentsToAcquireNotesReceivable,-4904295.000,,,,0.000,,,,,,,,
PaymentsToMinorityShareholders,,,,,444000.000,,,,288306.000,,,,342549.000
ProceedsFromCollectionOfLeaseReceivables,,,,,,,,,,,,,509092.000
ProceedsFromCollectionOfNotesReceivable,247794.000,,,,,,,,,,,,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,545113.000,,,,945800.000,,,,70797.000
ProceedsFromIssuanceOrSaleOfEquity,,,,,0.000,,,,,,,,
ProceedsFromMinorityShareholders,,,5214390.000,,,,,,,,,,
ProceedsFromPrincipalRepaymentsOnLoansAndLeasesHeldForInvestment,,,,,671817.000,,,,429217.000,,,,
ProfitLoss,-184809.000,-147639.000,40037.000,161331.000,128464.000,189308.000,199268.000,163859.000,315352.000,-33484.000,-36520.000,13560.000,-11578.000
RepaymentsOfLinesOfCredit,,,,,,,,,,,,,0.000
RepaymentsOfLongTermDebt,,,,,,,,,1500000.000,,,,
Revenues,65231.000,133774.000,259651.000,480579.000,343749.000,503269.000,404048.000,523497.000,575470.000,330122.000,240358.000,363222.000,273820.000
SalesCommissionsAndFees,148889.000,,,,0.000,,,,,,,,
SalesRevenueNet,0.000,0.000,259640.000,679584.000,343749.000,503269.000,404048.000,523497.000,575470.000,330122.000,236964.000,363222.000,273431.000
