,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationNonvestedSharesRequisiteServicePeriodRecognition,,,1002000.000,,,,4323000.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,1388000.000,,,,1914000.000,,,,1803000.000,,,,2530000.000
AmortizationOfDeferredCharges,,,,477000.000,568000.000,,565000.000,593000.000,,,,,,,,,,,,,,,
AmortizationOfDeferredLeasingFees,,,,,,,,,686000.000,,874000.000,815000.000,957000.000,673000.000,986000.000,942000.000,1013000.000,1236000.000,1052000.000,1092000.000,1224000.000,1279000.000,1262000.000
AmortizationOfFinancingCosts,,,,891000.000,909000.000,,1245000.000,980000.000,805000.000,807000.000,966000.000,629000.000,724000.000,1572000.000,842000.000,841000.000,774000.000,-1118000.000,331000.000,332000.000,331000.000,332000.000,331000.000
AmortizationOfIntangibleAssets,,,,11783000.000,,,,,,,,,,,,,,,,,,,
AmortizationOfLeaseIncentives,,,,88000.000,71000.000,,50000.000,50000.000,56000.000,52000.000,63000.000,55000.000,50000.000,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,177386.000,155718.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-0.090,-0.010,,,,,,,,,,,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,-0.090,-0.010,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-19703000.000,-2574000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,76573000.000,78777000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,361000.000,404000.000,2321000.000,2970000.000,400000.000,,,,,,,,,,,,,,600000.000,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,2213000.000,2155000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,7462000.000,8843000.000,,,,,,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,2578000.000,,,,1696000.000,,,,2272000.000,,,,1464000.000,,,,5688000.000,,,,5696000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-34371000.000,,,,105002000.000,,,,9278000.000,,,,3104000.000,,,,757000.000,,,,4803000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,,,,,,,,,,,,,,700000.000
CommonStockDividendsPerShareDeclared,,,,0.170,0.140,,0.140,0.140,0.140,0.155,0.140,0.140,0.150,0.725,0.290,0.290,0.300,0.290,0.295,0.295,0.300,0.300,0.300
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,,,,,,,,,13490000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,422000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,,,13912000.000
