,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,158000000.000,178000000.000,171000000.000,209000000.000,175000000.000,168000000.000,156000000.000,189000000.000,172000000.000,180000000.000
AccountsReceivableNetCurrent,309000000.000,353000000.000,313000000.000,398000000.000,361000000.000,408000000.000,415000000.000,437000000.000,395000000.000,518000000.000
AccruedIncomeTaxesCurrent,,,,3000000.000,,,,19000000.000,,
AccruedIncomeTaxesNoncurrent,,,,14000000.000,,,,21000000.000,,
AccruedVacationCurrentAndNoncurrent,,,,63000000.000,,,,66000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,1111000000.000,,,,1164000000.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,16000000.000,24000000.000,17000000.000,21000000.000,15000000.000,,,10000000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-1000000.000,0.000,-2000000.000,-6000000.000,-2000000.000,,,-3000000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,446000000.000,,,,596000000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-27000000.000,-28000000.000,-40000000.000,-48000000.000,-73000000.000,,,-29000000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-369000000.000,-357000000.000,-376000000.000,-479000000.000,-497000000.000,-437000000.000,-433000000.000,-618000000.000,-611000000.000,-595000000.000
AdditionalPaidInCapital,1114000000.000,1124000000.000,1142000000.000,1165000000.000,1199000000.000,1211000000.000,1233000000.000,1242000000.000,1271000000.000,1730000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,2000000.000,,
Assets,3029000000.000,3061000000.000,3097000000.000,3508000000.000,3481000000.000,3655000000.000,3675000000.000,3803000000.000,3869000000.000,6014000000.000
AssetsCurrent,1892000000.000,1927000000.000,1983000000.000,1579000000.000,1626000000.000,1737000000.000,1711000000.000,1854000000.000,1932000000.000,2314000000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,0.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,0.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,40000000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,26000000.000,,,,14000000.000,,17000000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,0.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,15000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,0.000,,,,0.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,15000000.000,,,,15000000.000,,
AvailableForSaleSecuritiesCurrent,,,,,,,,,,40000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,19000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,19000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,20000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,20000000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,40000000.000
AvailableForSaleSecuritiesEquitySecurities,,,,41000000.000,,,,29000000.000,,32000000.000
AvailableForSaleSecuritiesNoncurrent,,,,41000000.000,,,,29000000.000,,32000000.000
BuildingsAndImprovementsGross,,,,653000000.000,,,,,,
CapitalLeaseObligations,,,,,,,,1000000.000,,4000000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,1000000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,1000000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,2000000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,0.000
CashAndCashEquivalentsAtCarryingValue,887000000.000,894000000.000,1000000000.000,483000000.000,572000000.000,620000000.000,664000000.000,783000000.000,896000000.000,983000000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,,,,170000000.000,,171000000.000,172000000.000,172000000.000,174000000.000,187000000.000
CommonStockSharesOutstanding,168000000.000,169000000.000,169000000.000,170000000.000,171000000.000,,,,,
CommonStockValue,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
CostMethodInvestments,,,,17000000.000,,,,15000000.000,,16000000.000
CostMethodInvestmentsFairValueDisclosure,,,,0.000,,,,0.000,,
CostMethodInvestmentsOriginalCost,,,,4000000.000,,,,2000000.000,,
DebtCurrent,,,,,,,,,,170000000.000
DeferredFinanceCostsGross,,,,,,,,10000000.000,,
DeferredIncomeTaxAssetsNet,,,,,,,,391000000.000,,
DeferredIncomeTaxLiabilities,,,,88000000.000,,,,76000000.000,,
DeferredRevenueCurrent,176000000.000,164000000.000,161000000.000,175000000.000,185000000.000,198000000.000,192000000.000,180000000.000,191000000.000,235000000.000
DeferredRevenueNoncurrent,66000000.000,64000000.000,61000000.000,61000000.000,62000000.000,69000000.000,73000000.000,72000000.000,74000000.000,91000000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,177000000.000,,,,140000000.000,,
