,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,14300000.000,,,,12700000.000,,,,8900000.000,,,,11000000.000,,,,8900000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,24100000.000,,,,23700000.000,,,,29200000.000,,,,31000000.000,,,,36800000.000,,,,36800000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,14400000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AdministrativeServicesRevenue,,,,,,,,,,,85400000.000,,94500000.000,93600000.000,92700000.000,93200000.000,93000000.000,91600000.000,88300000.000,88900000.000,89400000.000,88500000.000,85700000.000,88900000.000,87300000.000,91300000.000
AllocatedShareBasedCompensationExpense,,,,,24100000.000,,,,23700000.000,,,,29200000.000,,,,31000000.000,,,,36800000.000,,,,,
AmortizationOfIntangibleAssets,100000.000,,,,100000.000,,,,100000.000,,,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1600000.000,3600000.000,11100000.000,-9100000.000,4500000.000,5400000.000,5300000.000,-9800000.000,3600000.000,2400000.000,2700000.000,-5600000.000,3300000.000,3800000.000,3900000.000,-7200000.000,4600000.000,5700000.000,6900000.000,-10800000.000,10800000.000,7700000.000,10300000.000,-18900000.000,9500000.000,8500000.000
AssetManagementFees,588800000.000,611700000.000,578000000.000,570500000.000,623000000.000,,,,,,,,,,,,,,,,,,,,,
AssetsUnderManagementAverageBalance,,514900000000.000,490500000000.000,,530300000000.000,538300000000.000,557800000000.000,-1077000000000.000,601000000000.000,625100000000.000,636300000000.000,-1228600000000.000,701200000000.000,717200000000.000,739500000000.000,-1433200000000.000,759000000000.000,783600000000.000,763100000000.000,-1537800000000.000,728100000000.000,772700000000.000,803600000000.000,-1526200000000.000,845400000000.000,885900000000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,11400000.000,,,,32000000.000,,,,16600000.000,,,,52300000.000,,,,47600000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,251800000.000,,,,205600000.000,,,,406800000.000,,,,,,,,,,,,228100000.000,,,,360500000.000,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,,,,,,,,,,341300000.000,,,,304300000.000,,,,,,,,,
CommonStockDividendsPerShareDeclared,0.310,0.310,0.310,0.310,0.340,0.340,0.340,,0.380,0.380,0.380,,0.440,0.440,0.440,,2.520,0.520,0.520,,0.540,0.540,0.540,,0.570,0.570
ComprehensiveIncomeNetOfTax,209900000.000,207200000.000,123700000.000,196100000.000,233800000.000,189900000.000,245500000.000,243500000.000,252000000.000,244200000.000,300800000.000,307100000.000,300000000.000,324700000.000,266700000.000,286300000.000,311300000.000,320800000.000,240200000.000,300900000.000,270200000.000,192500000.000,334800000.000,374900000.000,369000000.000,367700000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,32100000.000,-9000000.000,46500000.000,-33100000.000,16600000.000,23600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,,,302300000.000,183500000.000,381300000.000,341800000.000,385600000.000,391300000.000
DeconsolidationGainOrLossAmount,,,,,,,,,,,,,,,0.000,,,,,,,,,,,
DepreciationNonproduction,16600000.000,17900000.000,18500000.000,19000000.000,19100000.000,19900000.000,20600000.000,21300000.000,21500000.000,21900000.000,22100000.000,25100000.000,27100000.000,28000000.000,28300000.000,28300000.000,29100000.000,32200000.000,33100000.000,31900000.000,32200000.000,33800000.000,34000000.000,33400000.000,35600000.000,36300000.000
DistributionAndServicingFees,,,,,22200000.000,,,,,,,,,,,,,,,,,,,,,
DistributionFees,,,,,,,,,,,30500000.000,,33700000.000,35400000.000,37400000.000,37100000.000,37500000.000,38600000.000,38100000.000,37300000.000,33900000.000,35600000.000,36700000.000,35500000.000,35200000.000,36400000.000
Dividends,,,,,86800000.000,,,,98700000.000,,,,,,,,,,,,,,,,,
DividendsCash,,,,,,,,,,,,,115800000.000,,,,659800000.000,,,,135900000.000,,,,140400000.000,
DividendsCommonStockCash,80700000.000,,,,,,,,,,,,,,,,,,,,,,,,,
DividendsSharebasedCompensationPaidInKind,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,0.000,
EarningsPerShareBasic,0.750,0.790,0.730,0.740,0.780,0.810,0.970,0.910,0.930,0.950,1.030,1.110,1.160,1.160,1.150,1.210,1.160,1.280,1.080,1.220,1.170,0.780,1.300,1.600,1.560,1.520
EarningsPerShareDiluted,0.720,0.760,0.710,0.730,0.750,0.790,0.940,0.880,0.910,0.920,1.000,1.070,1.120,1.130,1.120,1.180,1.130,1.240,1.060,1.200,1.150,0.760,1.280,1.560,1.540,1.500
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,,,,-1400000.000,,,,-3400000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,13900000.000,,,,13900000.000,,,,12700000.000,,,,8900000.000,,,,11100000.000,,,,8900000.000,,,,,
FeesAndCommissions,93100000.000,101400000.000,100800000.000,25900000.000,82900000.000,,,,,,,,,,,,,,,,,,,,,
FeesAndCommissionsOther,,,,,,82700000.000,83400000.000,,86300000.000,86400000.000,,,,,,,,,,,,,,,,
FinancialServicesRevenue,1300000.000,1400000.000,1400000.000,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,682400000.000,713700000.000,679400000.000,671600000.000,728700000.000,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,332200000.000,296500000.000,,321300000.000,335400000.000,400300000.000,378100000.000,390900000.000,400200000.000,437500000.000,471800000.000,491200000.000,499200000.000,493900000.000,518800000.000,504600000.000,540800000.000,458600000.000,498400000.000,496000000.000,325000000.000,564000000.000,575500000.000,636700000.000,619600000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,315400000.000,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,120800000.000,,,,,,,,,,167200000.000,,186900000.000,193400000.000,190300000.000,202900000.000,195100000.000,207600000.000,181500000.000,195200000.000,191600000.000,121800000.000,201300000.000,191800000.000,236300000.000,229600000.000
IncomeTaxExpenseBenefitContinuingOperations,,127500000.000,111000000.000,,123800000.000,128600000.000,153000000.000,146100000.000,149000000.000,152400000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInOperatingCapital,-103300000.000,,,,-25000000.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,,,,,,,,-184600000.000,,,,-189900000.000,,,,-202600000.000,,,,-208100000.000,,,,-344000000.000,
IncreaseDecreaseInTimeDeposits,4400000.000,,,,-2100000.000,,,,-5200000.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInTradingSecurities,,,,,,,,,1000000.000,,,,,,,,,,,,458700000.000,,,,566300000.000,
InterestExpenseTimeDeposits,800000.000,800000.000,800000.000,700000.000,,,,,,,,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,,,600000.000,400000.000,500000.000,300000.000,300000.000,100000.000,200000.000,100000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
InvestmentAdvisoryFees,,,,,,630000000.000,661400000.000,,702900000.000,739700000.000,768300000.000,811700000.000,826400000.000,855300000.000,890700000.000,892100000.000,896500000.000,942200000.000,922600000.000,926000000.000,870800000.000,920600000.000,970500000.000,966800000.000,991100000.000,1043900000.000
InvestmentAdvisoryManagementAndAdministrativeFees,,,,,,,,,,,,,,,,,,,,,994100000.000,1044700000.000,1092900000.000,1091200000.000,1113600000.000,1171600000.000
InvestmentIncomeNonoperating,,5600000.000,1300000.000,,5100000.000,7400000.000,41400000.000,16900000.000,18300000.000,1400000.000,11600000.000,31700000.000,42100000.000,26100000.000,5200000.000,38800000.000,26800000.000,33000000.000,300000.000,43400000.000,,,,,,
LaborAndRelatedExpense,242900000.000,248800000.000,251600000.000,226500000.000,260700000.000,261500000.000,263800000.000,261600000.000,279100000.000,288300000.000,291300000.000,298200000.000,318900000.000,326400000.000,346400000.000,337900000.000,346500000.000,360900000.000,379400000.000,356800000.000,355200000.000,371000000.000,386200000.000,381600000.000,397400000.000,403800000.000
MarketingAndAdvertisingExpense,25400000.000,20600000.000,19000000.000,25800000.000,25800000.000,19800000.000,17500000.000,26700000.000,25300000.000,19200000.000,15400000.000,28800000.000,22600000.000,14600000.000,12700000.000,26100000.000,25300000.000,14200000.000,13200000.000,27000000.000,23100000.000,14900000.000,14700000.000,27200000.000,25600000.000,18600000.000
NetCashProvidedByUsedInFinancingActivities,-67200000.000,,,,-50900000.000,,,,-21000000.000,,,,-116000000.000,,,,-205400000.000,,,,-41900000.000,,,,146000000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-67200000.000,,,,-50900000.000,,,,-21000000.000,,,,-116000000.000,,,,-205400000.000,,,,-41900000.000,,,,146000000.000,
NetCashProvidedByUsedInInvestingActivities,-17000000.000,,,,-9300000.000,,,,-31600000.000,,,,-29800000.000,,,,-34100000.000,,,,207800000.000,,,,29400000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-17000000.000,,,,-9300000.000,,,,-31600000.000,,,,-29800000.000,,,,-34100000.000,,,,207800000.000,,,,29400000.000,
