,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,,,,,,,553000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,,,,,,,,110000.000
AllocatedShareBasedCompensationExpense,,,,,481000.000,489000.000,360000.000,70000.000,85000.000,87000.000,104000.000,108000.000,109000.000,110000.000,111000.000,110000.000,93000.000,290000.000,302000.000,-63000.000,110000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,1382524.000,,,,210000.000,,205000.000,,225000.000,225000.000,165000.000,-390000.000,60000.000,60000.000,60000.000,-120000.000,0.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,252000.000,815000.000,-636000.000,-1960000.000,390000.000,-693000.000,939000.000,1254000.000,-166000.000,,312000.000,-488000.000,133000.000,,937000.000,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,635000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,1627000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,992000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,-194000.000,,0.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,,,,,429000.000,,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,344000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,1242000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,1627000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,,,,,,,,,481000.000,,,,1443000.000,,,,377000.000
BankOwnedLifeInsuranceIncome,,,,,,,,,,,,,,,,,165000.000,225000.000,251000.000,203000.000,201000.000
BrokerageCommissionsRevenue,,,,,,,,,,,,,,,,,,,165000.000,,140000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-7398000.000,,-62050000.000,,,,-22062000.000,,,,16236000.000,,,,-77453000.000,,,,-5279000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.050,,,,0.060,,,,0.060,,,,0.060
ComprehensiveIncomeNetOfTax,,,680000.000,24000.000,920000.000,14402000.000,2891000.000,3484000.000,3255000.000,3195000.000,2569000.000,3331000.000,2541000.000,1880000.000,2524000.000,1495000.000,2762000.000,2003000.000,2254000.000,1622000.000,2630000.000
CongressionallyMandatedFederalHomeLoanBankAssessments,,,,298000.000,,,,,,,,,,,,,,,,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,,,1120000.000,,,,133000.000,,,,81000.000
DepreciationNonproduction,,,,,207000.000,,,,191000.000,,,,182000.000,,,,251000.000,,,,260000.000
DepreciationPremisesAndEquipment,,,263000.000,,,,,,,,,,,,,,,,,,
DividendsCommonStock,,,,,,,,,,,,,,,,,,,,,623000.000
EarningsPerShareBasic,0.070,0.040,0.040,-0.040,0.090,0.960,0.160,0.260,0.170,0.160,0.190,0.200,0.160,0.170,0.180,0.160,0.140,0.120,0.220,0.270,0.230
EarningsPerShareDiluted,0.070,0.040,0.040,-0.040,0.090,0.950,0.160,0.260,0.170,0.160,0.190,0.190,0.160,0.170,0.180,0.160,0.140,0.110,0.220,0.270,0.220
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,0.341,0.323,,0.295,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,,,,,,106000.000,,39000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,,,196000.000,,227000.000,,,,294000.000,,,,343000.000,,,,378000.000,,,,553000.000
FederalDepositInsuranceCorporationPremiumExpense,612000.000,578000.000,97000.000,,283000.000,94000.000,172000.000,144000.000,78000.000,104000.000,102000.000,112000.000,116000.000,116000.000,119000.000,119000.000,120000.000,117000.000,82000.000,101000.000,96000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,,,48000.000,-48000.000,59000.000,-13809000.000,-135000.000,342000.000,1453000.000,1297000.000,1462000.000,1644000.000,1194000.000,1183000.000,984000.000,1526000.000,763000.000,779000.000,847000.000,1323000.000,785000.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,,,,,,,,,,0.000,,,,,,,,,,,
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,,,,,,,,,,,,,,,,,495000.000,495000.000,0.000,,0.000
ForeclosedRealEstateExpense,986000.000,540000.000,489000.000,486000.000,334000.000,151000.000,23000.000,93000.000,61000.000,78000.000,49000.000,2000.000,-48000.000,41000.000,24000.000,-16000.000,,,,,
GainLossOnInvestments,,,,,,10000.000,0.000,,,,,,,,,,,,,,
GainLossOnSaleOfInvestments,,,,,,-9000.000,-39000.000,,,-20000000.000,0.000,,,0.000,85000.000,,,,33000.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,2165000.000,,,,,,,,,,,,
GainOnSaleOfInvestments,751000.000,479000.000,194000.000,,0.000,1000.000,-39000.000,0.000,,-20000.000,,,,,,,,,,,
GainsLossesOnSalesOfOtherRealEstate,-508000.000,-293000.000,-221000.000,-78000.000,632000.000,383000.000,35000.000,62000.000,-71000.000,-36000.000,15000.000,6000.000,529000.000,2000.000,0.000,-5000.000,1000.000,-89000.000,0.000,1000.000,0.000
GeneralInsuranceExpense,248000.000,248000.000,100000.000,100000.000,114000.000,121000.000,109000.000,115000.000,88000.000,88000.000,100000.000,125000.000,92000.000,89000.000,89000.000,89000.000,88000.000,86000.000,86000.000,89000.000,99000.000
GoodwillImpairmentLoss,,,,,89000.000,16000.000,1000.000,0.000,,,,,,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,,,,,86664000.000,80234000.000,74036000.000,-166695000.000,63386000.000,60846000.000,58230000.000,-123781000.000,54903000.000,52122000.000,49605000.000,-107469000.000,41650000.000,38888000.000,36319000.000,-79482000.000,29107000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,,,,,947000.000,816000.000,907000.000,803000.000,869000.000,850000.000,839000.000,698000.000,789000.000,730000.000,692000.000,258000.000,597000.000,493000.000,574000.000,323000.000,407000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,57014000.000,49985000.000,46052000.000,-106837000.000,38989000.000,37025000.000,35245000.000,-74687000.000,37345000.000,36413000.000,35239000.000,-74587000.000,29569000.000,28545000.000,26133000.000,-57272000.000,22011000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,,,,,29650000.000,30249000.000,27984000.000,-59858000.000,24397000.000,23821000.000,22985000.000,-49094000.000,17558000.000,15709000.000,14366000.000,-32882000.000,12081000.000,10343000.000,10186000.000,-22210000.000,7096000.000
ImpairmentOfInvestments,,,,,,,,,0.000,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,1258000.000,623000.000,670000.000,-839000.000,1615000.000,2554000.000,2477000.000,4276000.000,4098000.000,3664000.000,4197000.000,4584000.000,3423000.000,3551000.000,3430000.000,3643000.000,2588000.000,2219000.000,3453000.000,4344000.000,3129000.000
IncomeTaxesPaid,,,45000.000,,0.000,,,,112000.000,,,,76000.000,,,,500000.000,,,,0.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,2000.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,-41000.000,,39000.000,,,,-189000.000,,,,-159000.000,,,,146000.000,,,,242000.000
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,,,,,,,,,,,,,1368000.000,,,,1830000.000,,,,1833000.000
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,,,,,,,1876000.000,,,,,,,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,1382000.000,,,,,,,,,,,,
IncreaseDecreaseInDeposits,,,-24617000.000,,-15663000.000,,,,-25018000.000,,,,16877000.000,,,,-6851000.000,,,,17231000.000
IncreaseDecreaseInFinanceReceivables,,,19005000.000,,2277000.000,,,,9386000.000,,,,4817000.000,,,,32311000.000,,,,23925000.000
IncreaseDecreaseInInterestPayableNet,,,12000.000,,-162000.000,,,,3000.000,,,,9000.000,,,,-29000.000,,,,6000.000
IncreaseDecreaseInOtherCurrentLiabilities,,,-781000.000,,-356000.000,,,,166000.000,,,,343000.000,,,,-125000.000,,,,242000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,16000.000,,-24000.000,,,,336000.000,,,,4380000.000,,,,237000.000,,,,165000.000
InformationTechnologyAndDataProcessing,183000.000,181000.000,181000.000,174000.000,162000.000,176000.000,175000.000,164000.000,173000.000,159000.000,153000.000,196000.000,160000.000,188000.000,176000.000,235000.000,190000.000,251000.000,259000.000,211000.000,240000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,1262000.000,926000.000,593000.000,507000.000,473000.000,603000.000,533000.000,641000.000,604000.000,585000.000,554000.000,544000.000,512000.000,495000.000,578000.000,657000.000,675000.000,757000.000,792000.000,830000.000,845000.000
InterestAndFeeIncomeLoansAndLeases,11891000.000,11397000.000,10472000.000,9539000.000,9044000.000,9063000.000,8995000.000,9105000.000,9026000.000,9087000.000,9157000.000,9010000.000,8576000.000,8658000.000,8698000.000,8680000.000,8727000.000,9048000.000,9967000.000,10476000.000,10027000.000
InterestExpense,4803000.000,4570000.000,3452000.000,2946000.000,2149000.000,1879000.000,1804000.000,1694000.000,1598000.000,1517000.000,1517000.000,1609000.000,1632000.000,1653000.000,1694000.000,1772000.000,1781000.000,1713000.000,1908000.000,2105000.000,2136000.000
InterestExpenseDeposits,4220000.000,3981000.000,2941000.000,2429000.000,1893000.000,1763000.000,1655000.000,1483000.000,1347000.000,1238000.000,1193000.000,1285000.000,1314000.000,1333000.000,1369000.000,1462000.000,1483000.000,1441000.000,1545000.000,1632000.000,1691000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesShortTerm,583000.000,589000.000,511000.000,517000.000,256000.000,116000.000,149000.000,211000.000,251000.000,279000.000,324000.000,324000.000,318000.000,320000.000,325000.000,310000.000,298000.000,272000.000,363000.000,473000.000,445000.000
InterestIncomeDepositsWithFinancialInstitutions,94000.000,127000.000,97000.000,111000.000,21000.000,18000.000,19000.000,21000.000,20000.000,22000.000,23000.000,50000.000,64000.000,65000.000,67000.000,78000.000,113000.000,47000.000,38000.000,37000.000,44000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,,,,,,,,,8554000.000,8278000.000,8519000.000,9197000.000,7622000.000,8068000.000,8364000.000,8592000.000,7881000.000,7583000.000,8034000.000,9404000.000,8662000.000
InterestIncomeExpenseNet,8444000.000,7880000.000,7710000.000,7211000.000,7389000.000,7805000.000,7745000.000,8074000.000,8054000.000,8178000.000,8219000.000,7997000.000,7522000.000,7568000.000,7664000.000,7692000.000,7781000.000,8183000.000,8934000.000,9304000.000,8862000.000
InterestIncomeOperating,13247000.000,12450000.000,11162000.000,10157000.000,9538000.000,9684000.000,9549000.000,9768000.000,9652000.000,9695000.000,9736000.000,9606000.000,9154000.000,9221000.000,9358000.000,9464000.000,9562000.000,9896000.000,10842000.000,11409000.000,10998000.000
InterestPaid,,,3440000.000,,2311000.000,,,,1595000.000,,,,1623000.000,,,,1810000.000,,,,2130000.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,,452000.000,,-419000.000,,,,-394000.000,,,,-299000.000,,,,-250000.000,,,,-167000.000
LaborAndRelatedExpense,3214000.000,3544000.000,3427000.000,3680000.000,3614000.000,3755000.000,3822000.000,2694000.000,2900000.000,2875000.000,2947000.000,3265000.000,3414000.000,3251000.000,3488000.000,3787000.000,3774000.000,3841000.000,3821000.000,3941000.000,4285000.000
LitigationSettlementExpense,,,,264000.000,,,,,,,,,,,,,,,,,
LoansAndLeasesReceivableImpairedInterestLostOnNonaccrualLoans,,,,338000.000,290000.000,259000.000,167000.000,-16000.000,44000.000,33000.000,26000.000,23000.000,26000.000,33000.000,31000.000,13000.000,14000.000,13000.000,13000.000,11000.000,9000.000
MarketableSecuritiesGainLoss,,,,-0.000,,,,,,,,,,,,,,,,,
MarketingExpense,50000.000,43000.000,52000.000,68000.000,18000.000,42000.000,29000.000,15000.000,25000.000,37000.000,15000.000,20000.000,33000.000,54000.000,103000.000,21000.000,36000.000,40000.000,67000.000,51000.000,48000.000
NetCashProvidedByUsedInFinancingActivities,,,-22654000.000,,-63369000.000,,,,-25179000.000,,,,13294000.000,,,,-45579000.000,,,,17562000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-22654000.000,,-63369000.000,,,,-25179000.000,,,,13294000.000,,,,-45579000.000,,,,17562000.000
NetCashProvidedByUsedInInvestingActivities,,,12441000.000,,-551000.000,,,,-3539000.000,,,,1740000.000,,,,-36089000.000,,,,-28079000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,12441000.000,,-551000.000,,,,-3539000.000,,,,1740000.000,,,,-36089000.000,,,,-28079000.000
NetCashProvidedByUsedInOperatingActivities,,,2815000.000,,1870000.000,,,,6656000.000,,,,1202000.000,,,,4215000.000,,,,5238000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,2815000.000,,1870000.000,,,,6656000.000,,,,1202000.000,,,,4215000.000,,,,5238000.000
NetIncomeLoss,1258000.000,623000.000,622000.000,-791000.000,1556000.000,16363000.000,2612000.000,3934000.000,2645000.000,2367000.000,2735000.000,2940000.000,2229000.000,2368000.000,2446000.000,2117000.000,1825000.000,1440000.000,2606000.000,3021000.000,2344000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,2629000.000,,,,,,,,,,,,
NetInterestIncomeLossAfterProvisionForLoanLosses,6844000.000,6580000.000,6010000.000,6511000.000,7389000.000,7705000.000,7745000.000,,,,,,,,,,,,,,
NoninterestExpense,6412000.000,6513000.000,5621000.000,7457000.000,5878000.000,5306000.000,5388000.000,4370000.000,4524000.000,4702000.000,4508000.000,4769000.000,4290000.000,4874000.000,5381000.000,5333000.000,5773000.000,6072000.000,5254000.000,5850000.000,6068000.000
NoninterestIncome,826000.000,556000.000,281000.000,107000.000,104000.000,155000.000,120000.000,372000.000,68000.000,88000.000,186000.000,156000.000,91000.000,357000.000,447000.000,384000.000,480000.000,708000.000,673000.000,790000.000,535000.000
NoninterestIncomeOther,75000.000,77000.000,87000.000,107000.000,104000.000,154000.000,159000.000,372000.000,68000.000,108000.000,186000.000,156000.000,91000.000,357000.000,362000.000,-156000.000,315000.000,483000.000,224000.000,-78000.000,194000.000
OccupancyNet,395000.000,370000.000,405000.000,391000.000,354000.000,345000.000,339000.000,332000.000,351000.000,327000.000,324000.000,345000.000,338000.000,314000.000,387000.000,401000.000,508000.000,488000.000,467000.000,521000.000,480000.000
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,,,-194000.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,0.000,-1000.000,39000.000,0.000,,20000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,0.000,,,0.000,-55000.000,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,,,,,,0.000,,,,-30000.000,,0.000,,,,
OtherComprehensiveIncomeLossBeforeTax,,,,,-636000.000,-1961000.000,429000.000,-693000.000,939000.000,1274000.000,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,58000.000,815000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,,,,,,,,,,,,,63000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,,,,,,,,,,,,,,,,22000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,-636000.000,-1961000.000,279000.000,-450000.000,610000.000,828000.000,-166000.000,391000.000,312000.000,-488000.000,78000.000,-622000.000,937000.000,563000.000,-352000.000,-1399000.000,286000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,58000.000,815000.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,,,,,,,,,,,,,,,286000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,,,,,,,,,,,,,,,,,,,33000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,,,,,,,,,,,,,,,,,,,12000.000,,
OtherComprehensiveIncomeLossTax,,,,,0.000,0.000,150000.000,-243000.000,329000.000,446000.000,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,,,,,,,,,,,,,,,,,,,908000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,,,,,,,,,,,,,,866000.000,-509000.000,,377000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,,,,,,,-89000.000,,169000.000,-263000.000,72000.000,-334000.000,506000.000,303000.000,-178000.000,-1215000.000,132000.000
