,2011-02-22,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,,,,1100000.000,1900000.000,1000000.000,500000.000
AcquiredFiniteLivedIntangibleAssetWeightedAverageUsefulLife,,40.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,30700000.000
AmortizationOfIntangibleAssets,,7700000.000,7700000.000,8700000.000,11800000.000,11900000.000,11900000.000
AssetImpairmentCharges,,,,,,264256000.000,0.000
BusinessExitCosts,,,,138600000.000,,,
BusinessExitCosts1,,,,,1700000.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,43778000.000,508806000.000,-434305000.000,23886000.000,-75150000.000,151377000.000
CommonStockDividendsPerShareCashPaid,,2.160,1.270,1.480,2.125,2.430,2.460
CommonStockDividendsPerShareDeclared,,2.160,1.270,1.480,2.125,2.430,2.460
ComprehensiveIncomeNetOfTax,,263275000.000,349942000.000,361344000.000,296352000.000,254088000.000,324931000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,366316000.000,355901000.000,332101000.000,326598000.000,124589000.000,363093000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,629591000.000,705843000.000,693445000.000,622950000.000,378677000.000,688024000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,216500000.000,237200000.000,187200000.000,115700000.000,83000000.000
CostOfRevenue,,12425435000.000,10281718000.000,12313034000.000,10088548000.000,5641052000.000,6496124000.000
CostsAndExpensesRelatedParty,,299402000.000,,,,,
CurrentFederalTaxExpenseBenefit,,-32291000.000,-16083000.000,7313000.000,10180000.000,13191000.000,6086000.000
CurrentIncomeTaxExpenseBenefit,,-30584000.000,-14285000.000,11867000.000,13491000.000,16158000.000,8535000.000
CurrentStateAndLocalTaxExpenseBenefit,,1707000.000,1798000.000,4554000.000,3311000.000,2967000.000,2449000.000
DeferredFederalIncomeTaxExpenseBenefit,,228257000.000,213127000.000,137654000.000,152352000.000,116681000.000,193974000.000
DeferredIncomeTaxExpenseBenefit,,256632000.000,229480000.000,151515000.000,137667000.000,120442000.000,203871000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,28375000.000,16353000.000,13861000.000,-14685000.000,3761000.000,9897000.000
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.055,0.050,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.083,0.083,0.083,0.077,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,,-16079000.000,-16125000.000,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,,,-14350000.000,-1025000.000,-821000.000,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,,-1559000.000,-1261000.000,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,,,-1022000.000,-67000.000,-72000.000,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,,17562000.000,17518000.000,15152000.000,1131000.000,900000.000,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,,1833000.000,1420000.000,1136000.000,74000.000,80000.000,
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,1500000.000,,
DepreciationDepletionAndAmortization,,312160000.000,335844000.000,384377000.000,294684000.000,354620000.000,391585000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,8842000.000,-16225000.000,9944000.000,-9280000.000
DilutiveSecurities,,0.000,0.000,0.000,0.000,0.000,0.000
DirectOperatingCosts,,908323000.000,908978000.000,990453000.000,674887000.000,693331000.000,757184000.000
DiscontinuedApplicationOfSpecializedAccountingForRegulatedOperations,,,,,10200000.000,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,13517000.000,0.000,0.000,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,7567000.000,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,1255000.000,8749000.000,0.000,7567000.000,2031000.000,-1250000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,302561000.000,,,555541000.000,,
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,11354000.000,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,10810000.000,,,85112000.000,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,5005000.000,,
