,2011-09-30,2012-03-31,2012-09-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,333214.000,
ComprehensiveIncomeNetOfTax,438669.000,-1180328.000,992233.000
CostOfGoodsSold,13206877.000,11128281.000,15635580.000
DepreciationAndAmortization,,5635.000,
DerivativeLossOnDerivative,,1241992.000,
EarningsPerShareBasic,0.007,-0.019,0.017
EarningsPerShareDiluted,0.007,-0.019,0.017
EffectOfExchangeRateOnCashAndCashEquivalents,,21658.000,
ForeignCurrencyTransactionGainLossBeforeTax,,-14937.000,1254.000
GainOnDerivativeInstrumentsPretax,,-1241992.000,431336.000
GeneralAndAdministrativeExpense,338403.000,686643.000,584892.000
GrossProfit,1015258.000,1063064.000,1749117.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,643099.000,-968569.000,1307255.000
IncomeTaxExpenseBenefit,149938.000,196822.000,316276.000
IncomeTaxesPaid,,0.000,
IncreaseDecreaseInAccountsPayable,,7745.000,
IncreaseDecreaseInAccountsReceivable,,-6794.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,164787.000,
IncreaseDecreaseInCustomerAdvances,,1072388.000,
IncreaseDecreaseInInventories,,-40054.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,-54528.000,
IncreaseDecreaseInPrepaidExpense,,1224672.000,
InterestExpense,18638.000,41973.000,62763.000
InterestPaid,,41973.000,
InvestmentIncomeInterest,,6116.000,26851.000
NetCashProvidedByUsedInFinancingActivities,,-568264.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-568264.000,
NetCashProvidedByUsedInInvestingActivities,,-903301.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-903301.000,
NetCashProvidedByUsedInOperatingActivities,,1783121.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1783121.000,
NetIncomeLoss,493161.000,-1165391.000,990979.000
OperatingIncomeLoss,656740.000,274165.000,1049616.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-54492.000,,
OtherNonoperatingIncomeExpense,4997.000,35115.000,-137785.000
PaymentsToAcquirePropertyPlantAndEquipment,,16223.000,
ProceedsFromConvertibleDebt,,12402.000,
ProceedsFromIssuanceOfPrivatePlacement,,0.000,
ProceedsFromOtherDebt,,-2464203.000,
ProceedsFromRelatedPartyDebt,,2549930.000,
ProceedsFromRepaymentsOfNotesPayable,,4616517.000,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,-2109212.000,
ProceedsFromRepaymentsOfShortTermDebt,,1357401.000,
ProceedsFromSaleOfNotesReceivable,,-887078.000,
ProvisionForDoubtfulAccounts,,227396.000,
RepaymentsOfRelatedPartyDebt,,4531099.000,
Revenues,14222135.000,12191345.000,17384697.000
SalesRevenueNet,14222135.000,12191345.000,17384697.000
SellingExpense,20115.000,102256.000,114609.000
ShareBasedCompensation,,17189.000,
WeightedAverageNumberOfDilutedSharesOutstanding,69192351.000,59664480.000,59664480.000
WeightedAverageNumberOfSharesOutstandingBasic,59664480.000,59664480.000,59664480.000
