,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AdjustmentsToAdditionalPaidInCapitalOther,,0.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,2017000.000,,,1890000.000,,,
AmortizationOfFinancingCosts,,,,,163000.000,,,
BusinessDevelopment,,,,,,,467000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-43685000.000,,,,-19662000.000,,,
ComprehensiveIncomeNetOfTax,-26918000.000,33401000.000,-3603000.000,-2796000.000,-27925000.000,,,
CostOfGoodsSold,187439000.000,580743000.000,397783000.000,188715000.000,191824000.000,599157000.000,405699000.000,220319000.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,174909000.000,537380000.000,361030000.000,151636000.000,177994000.000,554498000.000,366190000.000,181692000.000
DeferredIncomeTaxExpenseBenefit,8039000.000,,,,5772000.000,,,
DefinedContributionPlanCostRecognized,1275000.000,1020000.000,957000.000,1123000.000,,991000.000,919000.000,
DepreciationAndAmortization,13100000.000,13169000.000,13081000.000,13340000.000,12921000.000,12987000.000,13149000.000,14261000.000
EarningsPerShareBasic,-0.650,0.690,-0.070,0.030,-0.600,0.630,0.080,0.010
EarningsPerShareDiluted,-0.650,0.690,-0.070,0.030,-0.600,0.630,0.080,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-6000.000,,,
EffectiveIncomeTaxRateContinuingOperations,0.442,0.434,-0.144,-0.732,0.478,0.478,0.168,-0.655
GrossProfit,51544000.000,175121000.000,120640000.000,106044000.000,47413000.000,171514000.000,115925000.000,122511000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-48243000.000,58959000.000,-3149000.000,-4816000.000,-53428000.000,56130000.000,4519000.000,2870000.000
IncomeTaxExpenseBenefit,-21325000.000,25558000.000,454000.000,-2020000.000,-25512000.000,26841000.000,758000.000,2643000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,397899000.000,,,,343220000.000,,,
IncreaseDecreaseInInventories,469343000.000,,,,411585000.000,,,
IncreaseDecreaseInOtherCurrentAssetsAndLiabilitiesNet,-6558000.000,,,,17628000.000,,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,-67000.000,,,,404000.000,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2998000.000,,,,2062000.000,,,
IncreaseDecreaseInReceivables,-41090000.000,,,,-12566000.000,,,
InterestIncomeExpenseNet,-3000.000,-554000.000,-711000.000,-604000.000,-666000.000,-630000.000,-679000.000,-1489000.000
NetCashProvidedByUsedInFinancingActivities,-28868000.000,,,,18394000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-28868000.000,,,,18394000.000,,,
NetCashProvidedByUsedInInvestingActivities,-16616000.000,,,,-12848000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-16616000.000,,,,-12848000.000,,,
NetCashProvidedByUsedInOperatingActivities,1799000.000,,,,-25202000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1799000.000,,,,-25202000.000,,,
NetIncomeLoss,-26918000.000,33401000.000,-3603000.000,-2796000.000,-27916000.000,29289000.000,3761000.000,227000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-26918000.000,33379000.000,-3603000.000,-2774000.000,-27916000.000,29270000.000,3760000.000,244000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,33379000.000,-3603000.000,,-27916000.000,,,
OperatingIncomeLoss,-48240000.000,59513000.000,-2438000.000,-4212000.000,-52762000.000,56760000.000,5198000.000,4359000.000
OtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,0.000,-9000.000,,,
OtherNonrecurringExpense,,,11987000.000,,,,0.000,
PaymentsForProceedsFromProductiveAssets,4853000.000,,,,5690000.000,,,
PaymentsOfDistributionsToAffiliates,28868000.000,,,,0.000,,,
PaymentsToAcquireBusinessesGross,,,17900.000,,,,,
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,975000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,11763000.000,,,,6183000.000,,,
ProceedsFromLinesOfCredit,,,,,25900000.000,,,
RepaymentsOfLinesOfCredit,,,,,900000.000,,,
RestructuringCharges,,,,,1790000.000,0.000,0.000,0.000
Revenues,238983000.000,755864000.000,518423000.000,294759000.000,239237000.000,770671000.000,521624000.000,342830000.000
SalesRevenueGoodsNet,218716000.000,684006000.000,457126000.000,219769000.000,217736000.000,697927000.000,457147000.000,266124000.000
SalesRevenueNet,238983000.000,755864000.000,518423000.000,294759000.000,239237000.000,770671000.000,521624000.000,342830000.000
SellingGeneralAndAdministrativeExpense,86684000.000,102439000.000,98010000.000,88086000.000,85464000.000,101767000.000,97111000.000,94753000.000
ShareBasedCompensation,953000.000,,,,1890000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,,,,,,4000000.000,,
SharesPaidForTaxWithholdingForShareBasedCompensation,,,,,3686.000,,,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,0.000,,,0.000,,,
StockRepurchasedDuringPeriodShares,,,,,676048.000,,,
StockRepurchasedDuringPeriodValue,,-21000.000,,,6567000.000,,,
StockholdersEquityNoteStockSplitConversionRatio1,0.632,,,,,,,
TreasuryStockAcquiredAverageCostPerShare,,,,,10.030,,,
TreasuryStockValueAcquiredParValueMethod,,,,,-6606000.000,,,
UndistributedEarnings,,22000.000,0.000,,,19000.000,1000.000,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,22000.000,0.000,,,-19000.000,-1000.000,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesDiluted,,22000.000,0.000,,,19000.000,1000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,41426000.000,48562000.000,48088000.000,-91597000.000,46349000.000,46593000.000,46844000.000,-93023000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,46349000.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,41426000.000,48207000.000,48088000.000,-91483000.000,46349000.000,46170000.000,46276000.000,-92478000.000
