,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,290210.000,217590.000,208302.000,190595.000,217977.000,244783.000,462849.000,385548.000
AccruedIncomeTaxesCurrent,732550.000,732550.000,748514.000,762637.000,777026.000,791686.000,626887.000,626887.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,2790.000,16447.000,48675.000,90158.000
AdditionalPaidInCapital,17611374.000,18815920.000,19387636.000,19773834.000,20492974.000,24763114.000,26752023.000,26959694.000
Assets,31351.000,,459409.000,107432.000,1408897.000,4328558.000,2693289.000,1335203.000
AssetsCurrent,,608176.000,,,756104.000,3872178.000,2095636.000,649939.000
Cash,,,459409.000,107432.000,508445.000,3755926.000,2033853.000,630260.000
CashAndCashEquivalentsAtCarryingValue,31351.000,608176.000,459409.000,107432.000,508445.000,3755926.000,2033853.000,630260.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,40000.000,,,,,
ClassOfWarrantOrRightOutstanding,,535000.000,535000.000,535000.000,535000.000,535000.000,777981.000,777981.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,-605475.000,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,16814426.000,17597426.000,17914426.000,18107176.000,18605426.000,18605426.000,19495426.000,19495426.000
CommonStockSharesOutstanding,16814426.000,17597426.000,17914426.000,18107176.000,,18605426.000,19495426.000,19495426.000
CommonStockValue,16815.000,17598.000,17915.000,18108.000,18606.000,18606.000,19496.000,19496.000
ConvertibleLongTermNotesPayable,,,,,,,,100000.000
ConvertibleNotesPayable,,,200000.000,400000.000,2126218.000,2140918.000,2155618.000,2070481.000
ConvertibleNotesPayableCurrent,93495.000,,,,,,,
DebtInstrumentInterestRateStatedPercentage,0.050,,,,,,,
DebtInstrumentUnamortizedDiscount,6505.000,1626.000,0.000,0.000,0.000,0.000,0.000,0.000
DeferredTaxAssetsOtherTaxCarryforwards,4922166.000,,,,5241131.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,623229.000,,,,1153287.000,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,-6394413.000,,,
DerivativeFairValueOfDerivativeLiability,-612.000,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,0.200,0.200,0.200
IncomeTaxesReceivable,732550.000,,,,,,,
InvestmentsAndOtherNoncurrentAssets,,,,,480000.000,0.000,0.000,0.000
Liabilities,1166255.000,1048514.000,1156816.000,1353232.000,3121221.000,3177387.000,3245354.000,3182916.000
LiabilitiesAndStockholdersEquity,31351.000,608176.000,459409.000,107432.000,1408897.000,4328558.000,2693289.000,1335203.000
LiabilitiesCurrent,1166255.000,950140.000,956816.000,953232.000,995003.000,1036469.000,1089736.000,1112435.000
MachineryAndEquipmentGross,,,,,175583.000,472827.000,646328.000,775422.000
MinorityInterest,-9829.000,-9994.000,-10102.000,-10222.000,-10377.000,-10394.000,-10411.000,-10422.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
NotesPayableCurrent,50000.000,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,18620.000,9309.000,,,,,,
OtherCommitment,1500000.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,11000000.000,11000000.000,11000000.000
PreferredStockSharesIssued,4000.000,4000000.000,4000000.000,4000000.000,4000000.000,,,
PreferredStockSharesOutstanding,4000.000,4000000.000,4000000.000,4000000.000,4000000.000,,,
PreferredStockValue,4000.000,4000.000,4000.000,4000.000,4000.000,,,
PrepaidExpenseCurrentAndNoncurrent,,,,,247659.000,116252.000,61783.000,19679.000
PropertyPlantAndEquipmentNet,,,,,172793.000,456380.000,597653.000,685264.000
RetainedEarningsAccumulatedDeficit,-18151789.000,-19267862.000,-20096856.000,-21031520.000,-22217527.000,-23625835.000,-27318867.000,-28822215.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,1.920,1.870,1.700,1.680,1.590,1.720,1.700
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,1.420,1.420,1.420,1.420,1.420,1.420,1.420
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,1.420,1.420,1.420,1.420,1.420,1.420,1.420
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,420000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,1.840,,,,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,320000.000,195000.000,276667.000,264167.000,382667.000,459167.000,365834.000
SharesIssuedPricePerShare,,,,1.750,,,,
StockholdersEquity,-1134904.000,-440338.000,-697407.000,-1245800.000,-1701947.000,1161565.000,-541654.000,-1837291.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1125075.000,-430344.000,-687305.000,-1235578.000,-1712324.000,1151171.000,-552065.000,-1847713.000
ValuationAllowanceAmount,-5544783.000,,,,,,,
