,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AdjustmentForAmortization,,873.000,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-68315.000,,,,,
AdvertisingRevenueCost,,0.000,,,,,
AmortizationOfDeferredCharges,,,,,,-185084.000,
AmortizationOfDeferredLeasingFees,,2013.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,-4660.000,
CashPeriodIncreaseDecrease,,-5003.000,,,,,
ComprehensiveIncomeNetOfTax,,71828.000,117802.000,65230.000,-271064.000,-49262.000,-703.000
Depreciation,,,,,,739.000,
DepreciationAndAmortization,,1223.000,1857.000,1762.000,2071.000,1830.000,2052.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,,101902.000,89083.000,83448.000,-200917.000,51552.000,11553.000
IncomeLossFromContinuingOperations,,,,,,113797.000,-5368.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,76353.000,137419.000,100562.000,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,113437.000,-7026.000
IncomeTaxExpenseBenefit,,43800.000,51800.000,37400.000,,0.000,5553.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,39500.000,,,,,
IncomeTaxesPaid,,,,,,0.000,
IncreaseDecreaseInAccountsPayable,,17575.000,,,,24618.000,
IncreaseDecreaseInAccountsReceivable,,50530.000,,,,6200.000,
IncreaseDecreaseInAccruedLiabilities,,75650.000,,,,31576.000,
IncreaseDecreaseInDeferredRevenue,,,,,,0.000,
IncreaseDecreaseInDueToRelatedParties,,,,,,2850.000,
IncreaseDecreaseInDueToRelatedPartiesCurrent,,15060.000,,,,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,,,,0.000,
IncreaseDecreaseInMarketableSecuritiesRestricted,,146250.000,,,,,
IncreaseDecreaseInNotesReceivableCurrent,,,,,,-1113.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,0.000,
IncreaseDecreaseInPrepaidExpense,,-6994.000,,,,,
InterestExpense,4084.000,2444.000,2584.000,-933.000,-12703.000,-1473.000,-1658.000
InterestIncomeOther,,,,,,1113.000,
InterestPaid,,,,,,0.000,
MarketableSecuritiesGainLoss,,,,,,181200.000,
MarketableSecuritiesRealizedGainLoss,,,,,,0.000,
MarketableSecuritiesUnrealizedGainLoss,,,,,,-17475.000,
NetCashProvidedByUsedInFinancingActivities,,7500.000,,,,0.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,7500.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivities,,-16016.000,,,,0.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-16016.000,,,,0.000,
NetCashProvidedByUsedInOperatingActivities,,3513.000,,,,-4660.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,3513.000,,,,-4660.000,
NetIncomeLoss,18687.000,72303.000,85619.000,63162.000,-318860.000,113437.000,-1473.000
OperatingExpenses,59729.000,126213.000,96737.000,121216.000,326814.000,65083.000,43668.000
OperatingIncomeLoss,22771.000,118547.000,140003.000,99629.000,,,
OtherAmortizationOfDeferredCharges,,49950.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,-475.000,,,,,
OtherComprehensiveIncomeLossNetOfTax,,-475.000,32183.000,2068.000,,,
OtherComprehensiveIncomeLossTax,,,,,,-162699.000,770.000
OtherIncome,,,,,,-360.000,-1658.000
OtherNonoperatingIncomeExpense,,-2444.000,-2584.000,933.000,,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,13391.000,,,,,
PaymentsToAcquireProductiveAssets,,2625.000,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,0.000,
ProceedsFromIssuanceOrSaleOfEquity,,7500.000,,,,,
ProceedsFromRelatedPartyDebt,,23125.000,,,,,
ProfessionalFees,51950.000,18005.000,4375.000,28595.000,24205.000,11701.000,30063.000
PropertyPlantAndEquipmentAdditions,,,,,,0.000,
ResearchAndDevelopmentExpense,,0.000,,,,,
Revenues,82500.000,244760.000,236740.000,220845.000,-200637.000,178880.000,38300.000
SalesRevenueNet,82500.000,244760.000,236740.000,220845.000,-200637.000,179240.000,39958.000
SellingAndMarketingExpense,,6306.000,1422.000,7411.000,115774.000,,
SellingGeneralAndAdministrativeExpense,7779.000,,,,,,
ShareBasedCompensation,,0.000,,,,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,4300.000,,,,,
StockIssued1,,13310.000,,,,,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,475.000,,,,,
UnrealizedGainLossOnInvestments,,-4800.000,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20414435.000,20514609.000,20595274.000,20751872.000,-41226587.000,20731846.000,20731846.000
