,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,46700000.000,,,,57000000.000,,,,65600000.000,,
AllocatedShareBasedCompensationExpense,93900000.000,98700000.000,55100000.000,54400000.000,73100000.000,74600000.000,71400000.000,56600000.000,125000000.000,65200000.000,69000000.000,74600000.000,62800000.000
AmortizationOfFinancingCostsAndDiscounts,,,22000000.000,,,,18500000.000,,,,20000000.000,,
CapitalLeaseObligationsIncurred,,,49000000.000,,,,62000000.000,,,,27900000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,390200000.000,,,,-528100000.000,,,,-1600000.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,-1200000.000,,,,0.000,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,-3800000.000,,,,0.000,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-9600000.000,,,,0.000,,,,,,
ComprehensiveIncomeNetOfTax,-499700000.000,241700000.000,43400000.000,166900000.000,-631700000.000,-1155800000.000,-1230100000.000,466400000.000,-380500000.000,-759000000.000,-356100000.000,-910400000.000,-463300000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,8000000.000,5500000.000,-500000.000,8900000.000,18700000.000,20000000.000,15900000.000,54800000.000,7300000.000,25500000.000,-3600000.000,7100000.000,44600000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-491700000.000,247200000.000,42900000.000,175800000.000,-613000000.000,-1135800000.000,-1214200000.000,521200000.000,-373200000.000,-733500000.000,-359700000.000,-903300000.000,-418700000.000
CostsAndExpenses,2716700000.000,3849300000.000,3952000000.000,3932700000.000,3793500000.000,4341900000.000,3959400000.000,3941600000.000,4051900000.000,3977900000.000,4001400000.000,4586300000.000,4304500000.000
DecreaseInRestrictedCash,,,,,,,61800000.000,,,,,,
DeferredIncomeTaxExpenseBenefit,,,-184200000.000,,,,-187200000.000,,,,-118500000.000,,
DepreciationAndAmortization,864300000.000,1390500000.000,1377100000.000,1393400000.000,1313500000.000,1416100000.000,1451400000.000,1477800000.000,1458400000.000,1438200000.000,1435500000.000,1553000000.000,1416900000.000
DerivativeGainLossOnDerivativeNet,,,-376600000.000,-328600000.000,527900000.000,266100000.000,618500000.000,-679700000.000,742000000.000,166400000.000,-508700000.000,1052000000.000,-436400000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,0.000,0.000,339900000.000,-7200000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,0.000,0.000,800000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,26600000.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.040,-2.090,-0.100,-0.320,0.200,-0.650,-0.610,-0.530,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,15000000.000,,,,,,,,54200000.000,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,15000000.000,,,,-16400000.000,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsDiscontinuedOperations,,,0.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,10400000.000,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,20000000.000,,,,1800000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,91500000.000,255000000.000,-20800000.000,-36400000.000,-375800000.000,-403500000.000,-1035600000.000,340400000.000,-216200000.000,-237800000.000,339000000.000,-298100000.000,92300000.000
GainLossOnDerivativeInstrumentsNetPretax,-4700000.000,-876300000.000,-376600000.000,-328600000.000,527900000.000,266100000.000,618500000.000,-679700000.000,742000000.000,166400000.000,-508700000.000,1052000000.000,-436400000.000
GainsLossesOnRestructuringOfDebt,-11700000.000,-700000.000,-20900000.000,-53000000.000,-9600000.000,-102700000.000,-274500000.000,-73800000.000,-34300000.000,-5400000.000,-4300000.000,-19600000.000,-64800000.000
GoodwillAcquiredDuringPeriod,,,,,,,133500000.000,,,,353800000.000,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,,33900000.000,,,,-2205000000.000,,,,656200000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,204600000.000,-592800000.000,-537000000.000,-234600000.000,321300000.000,-605600000.000,-599600000.000,-279900000.000,138100000.000,56800000.000,-421600000.000,165100000.000,-95600000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,8700000.000,-821600000.000,-420000000.000,-234000000.000,175700000.000,-502600000.000,-521700000.000,-409900000.000,140600000.000,-258500000.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.040,-2.090,-0.530,-0.310,0.200,-0.650,-0.610,-0.530,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,340700000.000,-7200000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,0.000,0.430,-0.010,0.000,0.000,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,195900000.000,228800000.000,-117000000.000,-600000.000,145600000.000,-103000000.000,-77900000.000,130000000.000,-2500000.000,315300000.000,-48900000.000,56000000.000,109500000.000
IncomeTaxExpenseBenefitContinuingOperations,195900000.000,228800000.000,,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-1400000.000,19800000.000,50300000.000,92200000.000,215900000.000,,,,,,,,
IncomeTaxReconciliationChangeInEnactedTaxRate,8000000.000,371000000.000,,-1100000.000,-23600000.000,,,,1500000.000,,,,135400000.000
IncomeTaxReconciliationDeductions,,,,,,,,6600000.000,8300000.000,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-28900000.000,-8700000.000,-51200000.000,-48700000.000,-67300000.000,,,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,47100000.000,-136300000.000,-115500000.000,-49300000.000,67500000.000,-124400000.000,-121400000.000,-56000000.000,27600000.000,12900000.000,-84300000.000,33000000.000,-19100000.000
IncomeTaxReconciliationNondeductibleExpense,-12700000.000,39600000.000,,,,,,,,,,,
IncomeTaxReconciliationNondeductibleExpenseOther,48500000.000,1700000.000,31000000.000,51800000.000,42400000.000,,,,,,,,
IncomeTaxReconciliationOtherReconcilingItems,7100000.000,-16200000.000,3600000.000,-200000.000,300000.000,-17400000.000,-3700000.000,7600000.000,-5300000.000,-14400000.000,9900000.000,1200000.000,13500000.000
IncomeTaxesPaid,,,,,,,,,,,115100000.000,,
IncomeTaxesPaidNet,,,33400000.000,,,,123000000.000,,,,,,
IncreaseDecreaseInOperatingCapital,,,121700000.000,,,,-4300000.000,,,,409200000.000,,
IncreaseDecreaseInRestrictedCash,,,0.000,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,10378194.000,,,,,,,,
InterestExpense,542400000.000,630200000.000,653500000.000,641800000.000,617300000.000,632100000.000,615900000.000,600800000.000,617700000.000,607000000.000,619300000.000,657100000.000,664400000.000
InterestPaid,,,,,,,,,,,819600000.000,,
InvestmentIncomeInterestAndDividend,35300000.000,62000000.000,13800000.000,2200000.000,13200000.000,2500000.000,,,,,,,
NetCashProvidedByUsedInContinuingOperations,,,404800000.000,,,,-528100000.000,,,,,,
NetCashProvidedByUsedInDiscontinuedOperations,,,-14600000.000,,,,0.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-1163500000.000,,,,-1110600000.000,,,,782800000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1163500000.000,,,,-1110600000.000,,,,782800000.000,,
NetCashProvidedByUsedInInvestingActivities,,,227900000.000,,,,-775000000.000,,,,-1927500000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,227900000.000,,,,-775000000.000,,,,-1927500000.000,,
NetCashProvidedByUsedInOperatingActivities,,,1310800000.000,,,,1373900000.000,,,,1088900000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,1310800000.000,,,,1373900000.000,,,,1088900000.000,,
NetIncomeLoss,-11600000.000,-830100000.000,-78800000.000,-249900000.000,157100000.000,-523400000.000,-537500000.000,-464700000.000,133300000.000,-283600000.000,-369100000.000,101400000.000,-249500000.000
NetIncomeLossAttributableToNoncontrollingInterest,20300000.000,8500000.000,-500000.000,8700000.000,18600000.000,20800000.000,15800000.000,54800000.000,7300000.000,25100000.000,-3600000.000,7700000.000,44400000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,157100000.000,,,,,,,,
NonoperatingIncomeExpense,-240600000.000,-1114700000.000,-1118700000.000,-904100000.000,-382400000.000,-878900000.000,-1157100000.000,-904800000.000,-407400000.000,-564500000.000,-1008200000.000,-322700000.000,-998300000.000
OperatingIncomeLoss,445200000.000,521900000.000,581700000.000,669500000.000,703700000.000,273300000.000,557500000.000,624900000.000,545500000.000,621300000.000,586600000.000,487800000.000,902700000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-500700000.000,1068800000.000,58100000.000,416900000.000,-788900000.000,-622000000.000,-691100000.000,929700000.000,-515200000.000,-456300000.000,16600000.000,-1010800000.000,-177700000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationNetOfTax,,,-64100000.000,-100000.000,-300000.000,-59900000.000,-100000.000,-900000.000,-500000.000,0.000,700000.000,-100000.000,-500000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationNetOfTax,0.000,0.000,,,,,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,-500400000.000,1068800000.000,122200000.000,417000000.000,-788700000.000,-633200000.000,-692500000.000,931100000.000,-513800000.000,-475000000.000,13000000.000,-1012400000.000,-213600000.000
OtherCostAndExpenseOperating,1171100000.000,1702900000.000,1698800000.000,1719200000.000,1659700000.000,1732700000.000,1685900000.000,1664500000.000,1691700000.000,1721900000.000,1725100000.000,1929500000.000,1920300000.000
OtherNonoperatingIncomeExpense,-1600000.000,-3400000.000,-500000.000,-3900000.000,-13000000.000,-25000000.000,-1000000.000,-1700000.000,-5100000.000,-55000000.000,53300000.000,-23500000.000,1200000.000
PaymentsForCapitalImprovements,,,,,,,-661200000.000,,,,637100000.000,,
PaymentsForProceedsFromDerivativeInstrumentFinancingActivities,,,98200000.000,,,,486500000.000,,,,,,
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,,,,-2600000.000,,,,,,
PaymentsForProceedsFromHedgeFinancingActivities,,,98200000.000,,,,486500000.000,,,,32000000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,3100000.000,,,,-8900000.000,,,,-77100000.000,,
PaymentsForRepurchaseOfCommonStock,,,376800000.000,,,,425900000.000,,,,191600000.000,,
