,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsAndOtherReceivablesNetCurrent,4445000.000,4466000.000,4839000.000,1733000.000,2103000.000,1038000.000
AccountsPayableAndAccruedLiabilitiesCurrent,13394000.000,15839000.000,15684000.000,17134000.000,10841000.000,13253000.000
AccountsReceivableGrossCurrent,11129000.000,9768000.000,10203000.000,12211000.000,13399000.000,11910000.000
AccountsReceivableNetCurrent,15374000.000,13963000.000,14855000.000,13581000.000,15234000.000,12715000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,243777000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-102102000.000,-102102000.000,,-102102000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-102102000.000,-102102000.000,-102102000.000,-102102000.000,-102102000.000,-102102000.000
AdditionalPaidInCapital,,,230140000.000,230574000.000,230886000.000,231119000.000
AdditionalPaidInCapitalCommonStock,228473000.000,229288000.000,,,,
AllowanceForDoubtfulAccountsReceivable,,,,400000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,200000.000,271000.000,187000.000,363000.000,268000.000,233000.000
AssetRetirementObligation,4918000.000,5003000.000,5128000.000,4640000.000,4735000.000,4816000.000
AssetRetirementObligationCurrent,,,,278000.000,284000.000,290000.000
AssetRetirementObligationsNoncurrent,4918000.000,5003000.000,5128000.000,4362000.000,4451000.000,4526000.000
Assets,226947000.000,229631000.000,228690000.000,228385000.000,227491000.000,232499000.000
AssetsCurrent,37812000.000,36378000.000,33108000.000,30263000.000,33426000.000,38786000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,242945000.000,,
CapitalizedCostsOilAndGasProducingActivitiesGross,,,,409020000.000,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,166075000.000,,
CapitalizedCostsProvedProperties,150018000.000,155713000.000,160303000.000,162061000.000,159745000.000,160565000.000
CapitalizedCostsUnprovedProperties,2541000.000,2526000.000,3436000.000,4014000.000,4064000.000,4364000.000
