,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3881108.000,4084901.000,1566000.000,1662000.000,2447000.000,1994000.000,2176000.000,2139000.000,1952000.000,1934000.000,2463000.000,2887000.000,2478000.000,2337000.000,3525000.000,2773000.000
AccountsReceivableNetCurrent,14151304.000,14020884.000,15589000.000,13982000.000,20086000.000,19374000.000,22677000.000,21200000.000,23882000.000,23636000.000,25519000.000,24878000.000,25089000.000,24370000.000,25566000.000,24132000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,3671000.000,902000.000,2027000.000,1149000.000,57000.000,1619000.000,2867000.000
AccruedLiabilitiesCurrent,8961866.000,10361429.000,,,,,,,,,,,,,,
AccruedMarketingCostsCurrent,,,,,3053000.000,3261000.000,3245000.000,3024000.000,2791000.000,3179000.000,6569000.000,6617000.000,6886000.000,6611000.000,6378000.000,6091000.000
AccruedSalesCommissionCurrent,,,6101000.000,1159000.000,2651000.000,4127000.000,6642000.000,1716000.000,3545000.000,5665000.000,8168000.000,1895000.000,3413000.000,4717000.000,6725000.000,1844000.000
AccumulatedAmortizationDeferredFinanceCosts,,,200000.000,,,,500000.000,,,,1000000.000,,,,1500000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,19581000.000,,,,22969000.000,,,,26103000.000,,,,29115000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,974000.000,,,,870000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-776476.000,-749554.000,-636000.000,-636000.000,-636000.000,-636000.000,-586000.000,-586000.000,-586000.000,-586000.000,-607000.000,-615000.000,-615000.000,-615000.000,-483000.000,-483000.000
AdditionalPaidInCapital,241316389.000,240784247.000,240817000.000,242332000.000,244140000.000,245530000.000,246858000.000,248183000.000,255226000.000,256797000.000,256551000.000,257545000.000,258351000.000,258881000.000,261051000.000,262121000.000
AllowanceForDoubtfulAccountsReceivableCurrent,206406.000,225906.000,137000.000,160000.000,195000.000,378000.000,439000.000,490000.000,1541000.000,1646000.000,1512000.000,1569000.000,1825000.000,1626000.000,1711000.000,1712000.000
Assets,345506734.000,431466317.000,446648000.000,442188000.000,455891000.000,509402000.000,518397000.000,518240000.000,530230000.000,539044000.000,551150000.000,540210000.000,516863000.000,520703000.000,530441000.000,527514000.000
AssetsCurrent,113968686.000,201184269.000,204179000.000,201290000.000,114916000.000,171363000.000,185841000.000,188494000.000,203526000.000,214399000.000,216866000.000,208351000.000,186740000.000,191468000.000,203515000.000,204436000.000
Cash,81020220.000,172940824.000,176622000.000,73909000.000,74867000.000,132162000.000,142010000.000,147267000.000,159678000.000,170399000.000,179532000.000,170123000.000,147168000.000,150560000.000,163090000.000,164372000.000
CashAndCashEquivalentsAtCarryingValue,81020220.000,172940824.000,176622000.000,73909000.000,74867000.000,132162000.000,142010000.000,147267000.000,159678000.000,170399000.000,179532000.000,170123000.000,147168000.000,150560000.000,163090000.000,164372000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,12.000,12.000,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,12.000,12.000,12.000,12.000,12.000,12.000,12.000,12.000,12.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,50000.000,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,14700000.000,7333000.000,,,14700000.000,14700000.000,14700000.000,14700000.000,13300000.000,,,,12300000.000,
ContingentConsiderationClassifiedAsEquityFairValueDisclosure,-2030333.000,-2284475.000,,,,,,,,,,,,,,
ContractualObligation,7625018.000,10445943.000,11495000.000,10290000.000,10605000.000,10028000.000,11305000.000,17108000.000,18860000.000,16208000.000,17510000.000,17437000.000,16322000.000,13919000.000,12671000.000,12621000.000
ContractualObligationDueInFourthYear,85852.000,686707.000,269000.000,269000.000,311000.000,311000.000,114000.000,1291000.000,1872000.000,2126000.000,1595000.000,1608000.000,1634000.000,1675000.000,979000.000,980000.000
ContractualObligationDueInNextTwelveMonths,,,6699000.000,,,,7457000.000,,,,7389000.000,,,,5915000.000,
ContractualObligationDueInSecondYear,3115013.000,5249972.000,2810000.000,2836000.000,3578000.000,3982000.000,2981000.000,5108000.000,6085000.000,6326000.000,3801000.000,3802000.000,3894000.000,4541000.000,3029000.000,3938000.000
ContractualObligationDueInThirdYear,643448.000,1733008.000,1711000.000,1711000.000,2026000.000,2244000.000,647000.000,2094000.000,2674000.000,2989000.000,2944000.000,2930000.000,2929000.000,2964000.000,1741000.000,2084000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,5468000.000,4684000.000,3485000.000,,7246000.000,6223000.000,3813000.000,,7163000.000,5904000.000,2768000.000,,4612000.000
DebtInstrumentCarryingAmount,,,174125000.000,173688000.000,173250000.000,224438000.000,223875000.000,223313000.000,222750000.000,222188000.000,221625000.000,213347000.000,213347000.000,213347000.000,213347000.000,212814000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,1800000.000,
