,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,34632.000,57828.000,130619.000,65154.000,70411.000,317106.000,95494.000,63066.000,105070.000,91744.000,137469.000,214774.000,146624.000,84385.000,115151.000,111043.000,142288.000,145207.000,206276.000,226239.000,340837.000,325255.000
AccountsPayableRelatedParties,1035.000,2568.000,13332.000,,,,-2298.000,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,2624.000,25.000,,-2298.000,3070.000,,1475.000,2336.000,4013.000,2329.000,3600.000,7214.000,7096.000,18868.000,7591.000,7381.000,8152.000,10519.000,18373.000
AccountsReceivableNet,,13506.000,55807.000,,,,48597.000,27112.000,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,60616.000,,,86124.000,218065.000,120547.000,,,43180.000,38261.000,32833.000,68166.000,73484.000,56059.000,105800.000,93133.000,49757.000,30835.000,73338.000,39965.000,31913.000,28159.000
AccountsReceivableRelatedParties,,,,,,,,21012.000,,,,,,,,,,,,,,
AccountsReceivableRelatedPartiesCurrent,11903.000,16715.000,,26847.000,30876.000,26455.000,4389.000,21012.000,12594.000,33369.000,24340.000,16780.000,9463.000,15092.000,13665.000,17723.000,20475.000,17257.000,22395.000,13057.000,3375.000,7005.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,-517997.000,,,,,,,,,,,,,,,,
AccumulatedCapitalizedInterestCosts,,,,,,,,38556.000,46943.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,18035.000,25412.000,33195.000,41002.000,48809.000,56616.000,64007.000,71397.000,78789.000,86180.000,93480.000,100362.000,106980.000,113492.000
AdditionalPaidInCapital,4188850.000,4213313.000,4228763.000,4731728.000,4840228.000,4867169.000,4905519.000,4928125.000,5067310.000,5181636.000,5226955.000,5272777.000,11053338.000,11121502.000,11155105.000,11208591.000,11298397.000,11346599.000,11382698.000,11564667.000,11595554.000,11620841.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,15000.000,,,,15000.000,,,,15000.000,,,,15000.000,,,,15000.000
Assets,1251742.000,1147494.000,1172248.000,5977113.000,5896208.000,6034007.000,5611608.000,5222647.000,4886301.000,4478361.000,4142520.000,3842808.000,3378267.000,3105033.000,2996000.000,2902697.000,2592890.000,2360908.000,2288534.000,2233972.000,2134088.000,2026978.000
AssetsCurrent,1222149.000,1125989.000,1152200.000,4736580.000,4663046.000,4812558.000,4609597.000,4290987.000,4769142.000,4357029.000,4027916.000,3736387.000,3280029.000,3000693.000,2899451.000,2813881.000,2525881.000,2287196.000,2222309.000,2174723.000,2095737.000,1980859.000
BillingsInExcessOfCost,,,,,,,,,,,,,,,,,,,,,91500.000,121500.000
Capital,,,,,,4046626.000,,,,,,,,,,,,,,,,
Cash,48097.000,31196.000,47934.000,,,,2561017.000,1998546.000,1373841.000,1057836.000,730820.000,265660.000,644592.000,498782.000,432912.000,350351.000,205711.000,105846.000,38088.000,27125.000,6805.000,17782.000
CashAndCashEquivalentsAtCarryingValue,48097.000,31196.000,47933.000,3524094.000,3240057.000,3192761.000,2561017.000,1998546.000,1373841.000,1057836.000,730820.000,265660.000,644592.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
