,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,337000.000
AmortizationOfFinancingCosts,180000.000
AmortizationOfIntangibleAssets,6022000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-6295000.000
CommonStockDividendsPerShareDeclared,0.000
ComprehensiveIncomeNetOfTax,8180000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-179000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,8001000.000
CostOfGoodsAndServicesSold,29354000.000
CostOfGoodsSold,24715000.000
CostOfServices,4639000.000
DeferredIncomeTaxExpenseBenefit,-2144000.000
Depreciation,564000.000
DepreciationDepletionAndAmortization,6586000.000
EarningsPerShareBasic,0.180
EarningsPerShareDiluted,0.180
EffectOfExchangeRateOnCashAndCashEquivalents,-92000.000
EffectiveIncomeTaxRateContinuingOperations,0.249
ForeignCurrencyTransactionGainLossBeforeTax,-941000.000
GainLossOnSaleOfPropertyPlantEquipment,55000.000
GoodwillAcquiredDuringPeriod,15998000.000
GoodwillForeignCurrencyTranslationGainLoss,826000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8448000.000
IncomeTaxExpenseBenefit,2100000.000
IncreaseDecreaseInAccountsPayable,-29000.000
IncreaseDecreaseInAccruedLiabilities,71000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,3891000.000
IncreaseDecreaseInInventories,521000.000
IncreaseDecreaseInOtherOperatingLiabilities,-876000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,219000.000
IncreaseDecreaseInReceivables,11848000.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,1819000.000
IncrementalCommonSharesAttributableToEquityUnitPurchaseAgreements,921000.000
InterestExpenseDebt,1300000.000
InterestIncomeExpenseNet,-1509000.000
LiabilitiesAssumed1,708000.000
NetCashProvidedByUsedInFinancingActivities,-2385000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-2385000.000
NetCashProvidedByUsedInInvestingActivities,-6382000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-6382000.000
NetCashProvidedByUsedInOperatingActivities,2564000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2564000.000
NetIncomeLoss,6550000.000
NetIncomeLossAttributableToNoncontrollingInterest,-202000.000
NetIncomeLossAvailableToCommonStockholdersBasic,6217000.000
NoncontrollingInterestIncreaseFromBusinessCombination,13011000.000
NonoperatingIncomeExpense,-1476000.000
OperatingIncomeLoss,9924000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,1653000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,0.000
OtherNonoperatingIncomeExpense,974000.000
PaymentsOfStockIssuanceCosts,583000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,5872000.000
PaymentsToAcquirePropertyPlantAndEquipment,1581000.000
ProceedsFromCollectionOfNotesReceivable,1000000.000
ProceedsFromNotesPayable,462000.000
ProceedsFromRepaymentsOfNotesPayable,-3000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,71000.000
ProfitLoss,6348000.000
RelatedPartyTransactionAmountsOfTransaction,21000.000
RepaymentsOfNotesPayable,14000.000
Revenues,58636000.000
SalesRevenueGoodsNet,45574000.000
SalesRevenueNet,58636000.000
SalesRevenueServicesNet,13062000.000
SellingGeneralAndAdministrativeExpense,12772000.000
ShareBasedCompensation,337000.000
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,333000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,1600.000
WeightedAverageNumberOfDilutedSharesOutstanding,36746000.000
WeightedAverageNumberOfSharesOutstandingBasic,34006000.000
