,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdvertisingExpense,,,,,1848.000,
AmortizationOfDebtDiscountPremium,15678.000,,,,70095.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,74731390127.000,,,,71630529463.000,
CashPeriodIncreaseDecrease,29493.000,,,,-96575.000,
CostOfRevenue,572062.000,1070007.000,1045462.000,1681859.000,1171603.000,1585033.000
DebtConversionConvertedInstrumentSharesIssued1,,,,,1728520826.000,
DebtIssuanceCosts,1500.000,,,,,
Depreciation,,,,,2744.000,
DepreciationAndAmortization,3020.000,3200.000,3250.000,-1064.000,2744.000,2983.000
DepreciationDepletionAndAmortization,3020.000,,,,2744.000,
DerivativeGainLossOnDerivativeNet,-762039.000,-78751.000,79562.000,-435029.000,-3113117.000,6092487.000
DerivativeLossOnDerivative,762039.000,,,,3113117.000,
EarningsPerShareBasic,,0.000,0.000,,,0.000
EarningsPerShareBasicAndDiluted,-0.000,,,,0.000,
EarningsPerShareDiluted,,0.000,0.000,,,0.000
ExtinguishmentOfDebtGainLossIncomeTax,216606.000,-5297.000,,,3689590.000,
FairValueAssumptionsExpectedDividendRate,0.000,,,,,
GainsLossesOnExtinguishmentOfDebt,-216606.000,,,,-3699717.000,
GeneralAndAdministrativeExpense,371805.000,453037.000,516476.000,-491033.000,724667.000,415261.000
GrossProfit,226479.000,285232.000,319127.000,261010.000,474584.000,386868.000
IncomeLossFromContinuingOperations,-1314691.000,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-1134691.000,-457461.000,-450810.000,-264434.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,395306.000,,,,371164.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,2845.000,
IncreaseDecreaseInAccountsReceivable,60605.000,,,,-24177.000,
IncreaseDecreaseInDeferredRevenue,,,,,15331.000,
IncreaseDecreaseInInventories,-851.000,,,,,
IncreaseDecreaseInSecurityDeposits,,,,,2618.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,2000000000.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,,58421394742.000
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,11934600612.000
InterestExpense,147354.000,154233.000,241924.000,400899.000,217479.000,267732.000
NetCashProvidedByUsedInFinancingActivities,15766.000,,,,-100704.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,15766.000,,,,-100704.000,
NetCashProvidedByUsedInInvestingActivities,-5977.000,,,,-2772.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-5977.000,,,,-2772.000,
NetCashProvidedByUsedInOperatingActivities,25383.000,,,,6901.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,25383.000,,,,6901.000,
NetIncomeLoss,-1314691.000,-457461.000,-450810.000,-84434.000,-7321907.000,5760752.000
NonoperatingIncomeExpense,-1125999.000,-227687.000,-162362.000,-796758.000,-7020186.000,5824755.000
OperatingExpenses,415171.000,515006.000,607575.000,-451314.000,776305.000,450871.000
OperatingIncomeLoss,-188692.000,-229774.000,-288448.000,712324.000,-301721.000,-64003.000
PaymentsForRepurchaseOfCommonStock,,,,,16637.000,
PaymentsToAcquirePropertyPlantAndEquipment,5977.000,,,,2772.000,
PreferredStockDividendRatePercentage,,,,,0.050,
ProceedsFromConvertibleDebt,16500.000,,,,,
ProceedsFromIssuanceOfSecuredDebt,-15936.000,,,,120000.000,
ProceedsFromNotesPayable,18500.000,,,,,
ProceedsFromRelatedPartyDebt,374.000,,,,,
ProfitLoss,,,,,7321907.000,
RelatedPartyCosts,15969.000,,,,230993.000,
RelatedPartyTransactionRate,0.180,,,,,
RepaymentsOfConvertibleDebt,,,,,21500.000,
RepaymentsOfNotesPayable,80.000,,,,,
RepaymentsOfRelatedPartyDebt,3592.000,,,,7025.000,
RepaymentsOfSecuredDebt,,,,,175542.000,
ResearchAndDevelopmentExpense,20328.000,19548.000,50922.000,55486.000,21378.000,11494.000
Revenues,798541.000,1355239.000,1364589.000,1942869.000,1646187.000,1971901.000
SalesRevenueNet,798541.000,1355239.000,1364589.000,1942869.000,1646187.000,1971901.000
SellingAndMarketingExpense,20018.000,39221.000,36927.000,-14703.000,27516.000,21133.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,4.846,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.013,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,2000000000.000,
WeightedAverageNumberOfDilutedSharesOutstanding,,8414278152.000,8414278152.000,,,83712925430.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,8414278152.000,,,,9902298529.000,
WeightedAverageNumberOfSharesOutstandingBasic,,8414278152.000,8414278152.000,,,11356930076.000
