,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccountsPayableCurrent,100646000.000,118745000.000,140951000.000,121024000.000,108711000.000,109388000.000,144649000.000,138489000.000,107929000.000,117840000.000,145857000.000,152065000.000
AccountsPayableOtherCurrent,,,,,,,3241000.000,,,,,
AccountsReceivableNetCurrent,304746000.000,324416000.000,302203000.000,322875000.000,300177000.000,280441000.000,259913000.000,349124000.000,229975000.000,258346000.000,287438000.000,340538000.000
AccruedCappingClosurePostClosureAndEnvironmentalCostsNoncurrent,,,,,,,151500000.000,,,,142500000.000,
AccruedProfessionalFeesCurrent,,,,,,,,,,,2867000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,179924000.000,,,,192245000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-19598000.000,-26057000.000,-28369000.000,-22372000.000,-27021000.000,-21306000.000,-21956000.000,-31121000.000,-31384000.000,-21620000.000,-22877000.000,-22163000.000
AdditionalPaidInCapitalCommonStock,503133000.000,506273000.000,506038000.000,506617000.000,508666000.000,510842000.000,511503000.000,510727000.000,519429000.000,520550000.000,535288000.000,536361000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,1800000.000,,,,4800000.000,
AssetRetirementObligation,,,,,701819000.000,666450000.000,618359000.000,584402000.000,544167000.000,510950000.000,472742000.000,446524000.000
Assets,3329656000.000,3272006000.000,3020784000.000,2962831000.000,2896760000.000,2852879000.000,2655462000.000,2617516000.000,2445053000.000,2348377000.000,2420543000.000,2251694000.000
AssetsCurrent,701662000.000,707668000.000,835508000.000,797381000.000,764092000.000,757110000.000,794535000.000,809479000.000,683501000.000,645187000.000,677800000.000,708542000.000
CapitalLeaseObligations,,,,,,,2600000.000,,,,3100000.000,
CapitalLeaseObligationsCurrent,,,,,,,700000.000,,,,861000.000,
CapitalLeaseObligationsNoncurrent,,,,,,,1895000.000,,,,2286000.000,
CapitalLeasedAssetsGross,,,,,,,6950000.000,,,,8005000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,2511000.000,,,,3101000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,2960000.000,,,,3536000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,854000.000,,,,1040000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,174000.000,,,,159000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,610000.000,,,,413000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,644000.000,,,,918000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,678000.000,,,,1006000.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,-365000.000,,,,-389000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,4439000.000,,,,4904000.000,
CashAndCashEquivalentsAtCarryingValue,53577000.000,41378000.000,77213000.000,46886000.000,71278000.000,87913000.000,134191000.000,90425000.000,97529000.000,54158000.000,84213000.000,65579000.000
CommitmentsAndContingencies,,,,,,,,,0.000,0.000,,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,100.000,100.000,100.000,100.000
CommonStockSharesIssued,88772671.000,88888724.000,88981121.000,89178666.000,89341029.000,90263331.000,90253242.000,90579517.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,88772671.000,88888724.000,88981121.000,89178666.000,89341029.000,90263331.000,90253242.000,90579517.000,100.000,100.000,100.000,100.000
CommonStockValue,888000.000,889000.000,890000.000,892000.000,893000.000,903000.000,903000.000,906000.000,0.000,0.000,0.000,0.000
ContractReceivableRetainage,,,,,,,4400000.000,,,,6500000.000,
ContractReceivableRetainageDueOneYearOrLess,,,,,,,1300000.000,,,,2700000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,101418000.000,95261000.000,109700000.000,94324000.000,89199000.000,92472000.000,98978000.000,93350000.000,88479000.000,87500000.000,85965000.000,75269000.000
DebtInstrumentCarryingAmount,,,,,,,827000000.000,,810400000.000,754400000.000,740000000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,0.107,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,11831000.000,,,,8186000.000,
DecommissioningFundInvestments,658852000.000,622263000.000,523326000.000,508946000.000,483922000.000,477993000.000,445989000.000,421741000.000,378011000.000,348159000.000,330442000.000,312132000.000
DecommissioningLiabilityNoncurrent,640806000.000,604511000.000,603381000.000,582465000.000,571765000.000,535940000.000,485447000.000,459199000.000,426984000.000,401976000.000,378389000.000,352089000.000
DeferredCosts,,,,,,,,,,,,241029000.000
DeferredCostsCurrent,104328000.000,106727000.000,148966000.000,142333000.000,131316000.000,127329000.000,127573000.000,119793000.000,112249000.000,105031000.000,91841000.000,101192000.000
DeferredFinanceCostsNoncurrentNet,581990000.000,546684000.000,465577000.000,443856000.000,434113000.000,401671000.000,360185000.000,337728000.000,310559000.000,288884000.000,270039000.000,
DeferredIncomeTaxLiabilities,,,,,,,474204000.000,,,,329872000.000,
