,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccruedLiabilitiesFairValueDisclosure,,,,,808000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,20794000.000,,,,23001000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7068000.000,3414000.000,3985000.000,6199000.000,5485000.000,6227000.000,4915000.000,6569000.000,3838000.000,3309000.000,4104000.000,4129000.000
AdditionalPaidInCapital,97333000.000,97499000.000,97669000.000,97844000.000,98000000.000,98198000.000,98338000.000,98531000.000,98770000.000,99050000.000,99553000.000,99762000.000
Assets,1923896000.000,1944631000.000,1974380000.000,2033738000.000,2099994000.000,2219406000.000,2278771000.000,2400229000.000,2508434000.000,2654980000.000,2682101000.000,2795137000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,205106000.000,201282000.000,191795000.000
AvailableForSaleSecurities,351829000.000,339135000.000,335230000.000,323510000.000,298710000.000,274804000.000,262785000.000,236039000.000,221996000.000,204897000.000,201137000.000,191361000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,288573000.000,263454000.000,253722000.000,224220000.000,214707000.000,198479000.000,193721000.000,183939000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,32980000.000,14002000.000,26905000.000,25753000.000,52615000.000,48890000.000,44737000.000,44006000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,5260000.000,8190000.000,5663000.000,7976000.000,6070000.000,2449000.000,4330000.000,5368000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,80048000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,81444000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,130311000.000,120808000.000,110323000.000,86252000.000,75921000.000,66457000.000,56223000.000,49721000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,133534000.000,124641000.000,113808000.000,88912000.000,77866000.000,68103000.000,57554000.000,50914000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,229943000.000,207325000.000,197483000.000,170887000.000,165012000.000,154094000.000,144815000.000,130192000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,19584000.000,12352000.000,6750000.000,22757000.000,33487000.000,39592000.000,41378000.000,33870000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,19823000.000,12516000.000,6853000.000,23221000.000,33972000.000,40080000.000,41759000.000,34207000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,234801000.000,213126000.000,202637000.000,175153000.000,167055000.000,155794000.000,145788000.000,131502000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,298710000.000,274804000.000,262785000.000,236039000.000,,,,
AvailableForSaleSecuritiesGrossUnrealizedGainLoss,,,,,,,9063000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-1563000.000,-714000.000,449000.000,296000.000,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,30900000.000,27100000.000,25100000.000,24500000.000,24100000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,275000.000,244000.000,97000.000,97000.000,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,1288000.000,470000.000,352000.000,199000.000,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,11700000.000,12064000.000,9512000.000,12115000.000,,,,
BankOwnedLifeInsurance,34444000.000,34748000.000,35050000.000,35351000.000,35646000.000,35942000.000,36251000.000,36542000.000,36838000.000,37137000.000,37446000.000,37727000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,3574000.000,,,,,
