,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-796681.000,
ComprehensiveIncomeNetOfTax,-57780.000,-27063.000
DefinedBenefitPlanBenefitsPaid,1894.000,1907.000
DepreciationDepletionAndAmortization,201.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000
EffectOfExchangeRateOnCashAndCashEquivalents,-35490.000,
EffectiveIncomeTaxRateContinuingOperations,0.250,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-14074.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3052.000,
IncreaseDecreaseInDueFromRelatedParties,-106456.000,
IncreaseDecreaseInDueToRelatedParties,186409.000,
IncreaseDecreaseInOtherReceivables,6768.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,48802.000,
InterestIncomeOther,802.000,308.000
NetCashProvidedByUsedInInvestingActivities,-987665.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-987665.000,
NetCashProvidedByUsedInOperatingActivities,226474.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,226474.000,
NetIncomeLoss,-14074.000,-35355.000
OperatingExpenses,14876.000,35663.000
OperatingIncomeLoss,-14876.000,-35663.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,43706.000,-8292.000
OtherNonoperatingIncomeExpense,802.000,308.000
PaymentsToFundLongtermLoansToRelatedParties,987665.000,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,374090.000
SellingGeneralAndAdministrativeExpense,14876.000,35663.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,250229775.000,250229775.000
