,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,,,,,,,,,,,,,,,120000000.000,,
AccountsPayableCurrent,109000000.000,102000000.000,116000000.000,148000000.000,132000000.000,174000000.000,139000000.000,153000000.000,181000000.000,176000000.000,176000000.000,180000000.000,188000000.000,210000000.000,196000000.000,208000000.000,248000000.000,266000000.000,264000000.000,205000000.000,260000000.000,341000000.000,267000000.000,242000000.000,270000000.000,294000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,9000000.000,-13000000.000,-34000000.000,-15000000.000,-3000000.000,-23000000.000,-8000000.000,-8000000.000,-8000000.000,-16000000.000,-5000000.000,0.000,-2000000.000,4000000.000,-12000000.000,-63000000.000,-50000000.000,-24000000.000,-18000000.000,-3000000.000,-3000000.000,16000000.000,10000000.000,13000000.000,5000000.000,0.000
AdditionalPaidInCapitalCommonStock,1450000000.000,1460000000.000,1464000000.000,1472000000.000,1477000000.000,1485000000.000,1488000000.000,1495000000.000,1497000000.000,1504000000.000,1508000000.000,1573000000.000,1580000000.000,1585000000.000,1605000000.000,1711000000.000,1754000000.000,1781000000.000,1831000000.000,1896000000.000,1914000000.000,1946000000.000,1955000000.000,2050000000.000,2041000000.000,2063000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,8000000.000,,,,7000000.000,,,6.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,7000000.000,6000000.000,6000000.000,5000000.000,6000000.000,5000000.000,3000000.000,
AssetRetirementObligationsNoncurrent,,,,,,,,9000000.000,,,,9000000.000,,,,6000000.000,,,,5000000.000,,,,5000000.000,,
Assets,6843000000.000,6908000000.000,6911000000.000,7071000000.000,7143000000.000,7132000000.000,7141000000.000,7070000000.000,7234000000.000,7368000000.000,7444000000.000,7350000000.000,7645000000.000,7657000000.000,7741000000.000,7839000000.000,8304000000.000,8317000000.000,8594000000.000,8660000000.000,9062000000.000,9458000000.000,9579000000.000,9487000000.000,9473000000.000,9644000000.000
AssetsCurrent,1549000000.000,1562000000.000,1612000000.000,1628000000.000,1664000000.000,1625000000.000,1487000000.000,1100000000.000,1286000000.000,1325000000.000,1382000000.000,1056000000.000,1356000000.000,1265000000.000,1215000000.000,1200000000.000,1511000000.000,1405000000.000,1626000000.000,1373000000.000,1774000000.000,2078000000.000,2008000000.000,1567000000.000,1469000000.000,1449000000.000
AssetsFairValueDisclosure,,,,,766000000.000,742000000.000,624000000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecurities,,319000000.000,275000000.000,253000000.000,213000000.000,205000000.000,239000000.000,275000000.000,240000000.000,256000000.000,309000000.000,188000000.000,80000000.000,159000000.000,135000000.000,125000000.000,160000000.000,170000000.000,222000000.000,255000000.000,323000000.000,385000000.000,417000000.000,335000000.000,295000000.000,207000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,,,,0.000,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,213000000.000,205000000.000,239000000.000,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,121000000.000,,,,113000000.000,,,,105000000.000,,,,170000000.000,165000000.000,163000000.000,158000000.000,155000000.000,150000000.000,148000000.000,142000000.000,140000000.000,134000000.000,132000000.000
CapitalLeaseObligationsCurrent,,,,,,,,8000000.000,,,,8000000.000,,,,15000000.000,,,,15000000.000,,,,16000000.000,,
CapitalLeaseObligationsNoncurrent,,,,,,,,105000000.000,,,,97000000.000,,,,155000000.000,,,,140000000.000,,,,124000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,39000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,,,40000000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,697000000.000,,,,656000000.000,,,,616000000.000,,,,576000000.000,,,,536000000.000,,,,496000000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,39000000.000,,,,33000000.000,,,,43000000.000,,,,35000000.000,,,,27000000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,113000000.000,,,,105000000.000,,,,170000000.000,,,,155000000.000,,,,140000000.000,,
CapitalLeasesFutureMinimumPaymentsReceivableCurrent,,,,11000000.000,,,,11000000.000,,,,12000000.000,,,,13000000.000,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,11000000.000,,,,8000000.000,,,,9000000.000,,,,6000000.000,,,,,,,,,,
