,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,10508000.000,8377000.000,7291000.000,6716000.000,4434000.000,6959000.000,6064000.000,5770000.000,9344000.000,7588000.000,10326000.000,11740000.000,10577000.000,12088000.000,19548000.000,15071000.000,8762000.000,10512000.000,10778000.000,11364000.000,9159000.000,9862000.000,10684000.000,9014000.000
AccountsReceivableNetCurrent,40008000.000,35202000.000,51997000.000,34315000.000,35088000.000,39685000.000,49946000.000,38783000.000,41735000.000,46339000.000,60342000.000,44932000.000,49643000.000,61222000.000,76757000.000,50909000.000,43530000.000,47541000.000,47327000.000,29803000.000,35104000.000,38096000.000,31788000.000,21072000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,121000.000,464000.000,0.000,156000.000,785000.000,254000.000
AccruedMarketingCostsCurrent,,,,,11618000.000,12358000.000,16922000.000,13131000.000,9167000.000,11052000.000,19885000.000,12639000.000,12481000.000,18878000.000,31985000.000,23354000.000,13882000.000,15383000.000,20022000.000,16211000.000,17075000.000,9555000.000,8460000.000,7234000.000
AccruedProfessionalFeesCurrent,,,,,3066000.000,3539000.000,3282000.000,4805000.000,3975000.000,3487000.000,4570000.000,3903000.000,4122000.000,2627000.000,2804000.000,3571000.000,1929000.000,1895000.000,1746000.000,1918000.000,1459000.000,1618000.000,2050000.000,1696000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,32529000.000,,,,38312000.000,,,,40655000.000,,,,43512000.000,,,,49176000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,709000.000,520000.000,298000.000,600000.000,291000.000,526000.000,657000.000,176000.000,296000.000,669000.000,845000.000,481000.000,744000.000,-250000.000,-678000.000,-1825000.000,-1071000.000,-1885000.000,-2226000.000,-2703000.000,-3435000.000,-3748000.000,-3709000.000,-3752000.000
AdditionalPaidInCapitalCommonStock,142106000.000,144608000.000,151823000.000,153334000.000,155305000.000,158861000.000,160693000.000,162711000.000,164982000.000,168026000.000,171123000.000,172982000.000,175124000.000,177238000.000,178554000.000,179878000.000,181986000.000,184036000.000,185863000.000,186313000.000,187719000.000,189367000.000,190827000.000,191087000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1603000.000,1765000.000,1951000.000,1035000.000,1043000.000,1299000.000,1297000.000,618000.000,983000.000,1182000.000,1000000.000,1542000.000,1545000.000,1452000.000,1434000.000,1410000.000,1514000.000,1899000.000,1196000.000,1241000.000,1209000.000,1149000.000,1072000.000,559000.000
Assets,268271000.000,262695000.000,277181000.000,264216000.000,264874000.000,253315000.000,275855000.000,258290000.000,262335000.000,278926000.000,290776000.000,268413000.000,265915000.000,277466000.000,288404000.000,242907000.000,220257000.000,227843000.000,228543000.000,205871000.000,196919000.000,201388000.000,194310000.000,185852000.000
AssetsCurrent,190974000.000,185653000.000,200765000.000,186676000.000,190491000.000,188623000.000,211177000.000,193869000.000,187986000.000,177681000.000,190721000.000,123576000.000,119758000.000,133981000.000,164279000.000,123178000.000,100067000.000,110930000.000,119660000.000,97438000.000,91951000.000,97203000.000,93050000.000,85151000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,1570000.000,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,,,,,,,0.000,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,667000.000,653000.000,620000.000,594000.000,361000.000,372000.000,378000.000,521000.000,546000.000,542000.000,551000.000,532000.000,395000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,4092000.000,3769000.000,3400000.000,3154000.000,2722000.000,2696000.000,2628000.000,2622000.000,2483000.000,2332000.000,2255000.000,2027000.000,1961000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,5698000.000,5295000.000,4787000.000,,3660000.000,3623000.000,3532000.000,3621000.000,3491000.000,3294000.000,3200000.000,2901000.000,2676000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,644000.000,,,,635000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,2923000.000,2901000.000,569000.000,,485000.000,497000.000,503000.000,492000.000,510000.000,499000.000,505000.000,473000.000,481000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,623000.000,618000.000,576000.000,,485000.000,497000.000,503000.000,492000.000,515000.000,503000.000,510000.000,476000.000,484000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,623000.000,618000.000,576000.000,,492000.000,504000.000,509000.000,493000.000,518000.000,507000.000,513000.000,480000.000,488000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,825000.000,820000.000,778000.000,,492000.000,504000.000,509000.000,645000.000,670000.000,659000.000,665000.000,483000.000,491000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,2130000.000,,1333000.000,1366000.000,878000.000,855000.000,887000.000,868000.000,,354000.000,359000.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,939000.000,873000.000,767000.000,,577000.000,555000.000,526000.000,478000.000,462000.000,420000.000,394000.000,342000.000,320000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,4759000.000,4422000.000,4020000.000,,3083000.000,3068000.000,3006000.000,3143000.000,3029000.000,2874000.000,2806000.000,2559000.000,2356000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,704000.000,338000.000,158000.000,,373000.000,255000.000,128000.000,,391000.000,258000.000,128000.000,,373000.000
CapitalUnitsAuthorized,,,,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CashAndCashEquivalentsAtCarryingValue,106814000.000,103067000.000,106516000.000,112073000.000,118774000.000,126046000.000,148190000.000,139311000.000,132070000.000,113104000.000,98825000.000,55974000.000,46839000.000,49361000.000,64657000.000,45924000.000,29803000.000,34367000.000,47782000.000,42995000.000,29705000.000,32221000.000,36195000.000,39713000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000,190000000.000
CommonStockSharesIssued,21097000.000,21245000.000,21258000.000,21747000.000,21776000.000,21839319.000,21950671.000,22134033.000,22535327.000,22649853.000,22588484.000,22832253.000,22831674.000,22819233.000,22935620.000,23268069.000,23156437.000,23135216.000,,,,,,
CommonStockSharesOutstanding,21097000.000,21245000.000,21258000.000,21747000.000,21776000.000,21839319.000,21950671.000,22134033.000,22535327.000,22649853.000,21588484.000,21832253.000,21831674.000,21819233.000,21935620.000,22268069.000,22156437.000,22135216.000,,,,,,
