,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,146040000.000,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,9117000.000,9117000.000,3172000.000,6322000.000,682000.000,1000.000,1000.000,5000.000,5000.000,26000.000,20000.000,18000.000,19000.000,18000.000,20000.000,19000.000,6000.000,5000.000,6000.000
AccountsPayableTradeCurrent,,101780000.000,123670000.000,128456000.000,102251000.000,86862000.000,99202000.000,91000000.000,90556000.000,87138000.000,98944000.000,93783000.000,103289000.000,98396000.000,94969000.000,97648000.000,97854000.000,104379000.000,115540000.000
AccountsReceivableGrossCurrent,,,,201766000.000,185262000.000,171088000.000,158958000.000,143692000.000,151457000.000,161431000.000,165985000.000,152143000.000,150802000.000,168518000.000,158766000.000,150957000.000,141928000.000,145819000.000,174835000.000
AccountsReceivableNetCurrent,169352000.000,184043000.000,194932000.000,186848000.000,170744000.000,157224000.000,146051000.000,132955000.000,139486000.000,149767000.000,153643000.000,140193000.000,139175000.000,156623000.000,146411000.000,139510000.000,128954000.000,133379000.000,161668000.000
AccountsReceivableRelatedPartiesCurrent,64224000.000,44281000.000,52480000.000,36340000.000,16376000.000,54101000.000,48528000.000,68091000.000,67211000.000,18562000.000,21532000.000,19249000.000,18470000.000,18868000.000,19466000.000,21258000.000,19706000.000,27270000.000,24526000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,4268000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1352325000.000,1420725000.000,1489118000.000,1566776000.000,1572348000.000,1655306000.000,1592851000.000,1676182000.000,1766784000.000,1865483000.000,1958794000.000,2053636000.000,1873371000.000,1968110000.000,2060214000.000,2138642000.000,2229836000.000,2319774000.000,2412895000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,-20600000.000,-18600000.000,-17500000.000,-22900000.000,-29200000.000,-39400000.000,-38400000.000,-55800000.000,-53800000.000,46100000.000,-44300000.000,-43100000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5979000.000,-1453000.000,-13592000.000,-13539000.000,-13468000.000,-18854000.000,-19968000.000,-18644000.000,-15891000.000,-16379000.000,-23741000.000,-31346000.000,-40023000.000,-37291000.000,-55316000.000,-54116000.000,-46781000.000,-45770000.000,-43768000.000
AdditionalPaidInCapital,1099736000.000,1099918000.000,1100097000.000,1100276000.000,1100526000.000,1102670000.000,1106151000.000,1106463000.000,1359817000.000,1360201000.000,1360669000.000,1361599000.000,1362500000.000,1415761000.000,1416766000.000,1417748000.000,1500952000.000,1502130000.000,1503222000.000
AllowanceForDoubtfulAccountsReceivableCurrent,17201000.000,14430000.000,14033000.000,14918000.000,14518000.000,13864000.000,12907000.000,10737000.000,11971000.000,11664000.000,12342000.000,11950000.000,11627000.000,11895000.000,12355000.000,11447000.000,12974000.000,12440000.000,13167000.000
Assets,4266810000.000,4239580000.000,4308144000.000,4216537000.000,4183665000.000,4058705000.000,4023522000.000,4041811000.000,4513770000.000,4505673000.000,4594026000.000,4664584000.000,4692624000.000,4669432000.000,4737611000.000,4602555000.000,4719072000.000,4753023000.000,6354906000.000
AssetsCurrent,691174000.000,577225000.000,610800000.000,524643000.000,532755000.000,521399000.000,602003000.000,657650000.000,750016000.000,798321000.000,931652000.000,1028836000.000,1073456000.000,1012313000.000,1090841000.000,944780000.000,967726000.000,1008113000.000,2620016000.000
