,2012-10-28,2013-11-03,2014-02-02,2014-05-04,2014-08-03,2014-11-02,2015-02-01,2015-05-03,2015-08-02,2015-11-01,2016-01-31,2016-05-01,2016-07-31,2016-10-30,2017-01-29,2017-04-30
AccountsPayableCurrent,86523000.000,57165000.000,48729000.000,53063000.000,53070000.000,55873000.000,48329000.000,44779000.000,35196000.000,39164000.000,35126000.000,31312000.000,35113000.000,32425000.000,28639000.000,39303000.000
AccountsReceivableNetCurrent,334947000.000,293305000.000,252027000.000,252493000.000,251229000.000,248101000.000,216439000.000,224854000.000,210626000.000,198385000.000,170150000.000,177178000.000,179088000.000,193866000.000,172164000.000,190688000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,29361000.000,19520000.000,23558000.000,19873000.000,18369000.000,17099000.000,18901000.000,14835000.000,19734000.000,22719000.000,25109000.000,26205000.000,22962000.000,22791000.000,24752000.000,25408000.000
AccruedIncomeTaxesNoncurrent,10424000.000,8659000.000,8756000.000,8998000.000,9109000.000,8556000.000,8677000.000,8655000.000,8738000.000,6516000.000,6573000.000,6585000.000,6647000.000,6777000.000,6780000.000,5496000.000
AccruedInsuranceNoncurrent,9010000.000,13003000.000,,,,10524000.000,,,,10474000.000,,,,9999000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,148177000.000,151642000.000,,,,95920000.000,,,,58821000.000,,,,42503000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2739000.000,-5243000.000,-4808000.000,-3359000.000,-3431000.000,-6400000.000,-7545000.000,-6018000.000,-7442000.000,-7994000.000,-10509000.000,-7692000.000,-9104000.000,-10612000.000,-10085000.000,-9515000.000
AdditionalPaidInCapital,71591000.000,72003000.000,72174000.000,72329000.000,72399000.000,73194000.000,73669000.000,74338000.000,75461000.000,75803000.000,75600000.000,75480000.000,75861000.000,76564000.000,77180000.000,77732000.000
AllowanceForDoubtfulAccountsReceivable,1899000.000,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,1899000.000,1811000.000,1647000.000,1426000.000,1059000.000,868000.000,968000.000,646000.000,828000.000,960000.000,785000.000,749000.000,718000.000,801000.000,762000.000,527000.000
Assets,557572000.000,500312000.000,448780000.000,444519000.000,433676000.000,424332000.000,364709000.000,360278000.000,342543000.000,326826000.000,308628000.000,317935000.000,312042000.000,316465000.000,309979000.000,302842000.000
AssetsCurrent,469396000.000,410414000.000,364708000.000,367853000.000,356893000.000,358428000.000,292241000.000,289793000.000,277253000.000,279941000.000,258690000.000,269054000.000,258686000.000,260565000.000,251798000.000,244409000.000
AssetsFairValueDisclosure,5611000.000,6144000.000,,,,5543000.000,,,,13555000.000,,,,3601000.000,,
CapitalizedComputerSoftwareAccumulatedAmortization,91077000.000,77698000.000,,,,67491000.000,,,,65870000.000,,,,68438000.000,,
CapitalizedComputerSoftwareGross,102120000.000,93262000.000,,,,79799000.000,,,,77578000.000,,,,90871000.000,,
CashAndCashEquivalentsAtCarryingValue,26483000.000,11114000.000,13352000.000,16552000.000,10449000.000,9105000.000,14796000.000,7197000.000,13423000.000,10188000.000,16515000.000,23171000.000,12886000.000,6386000.000,19018000.000,20743000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,12886000.000,,,
CashCollateralForBorrowedSecurities,,,,,,10400000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,23500103.000,23536769.000,23536769.000,23550102.000,23560102.000,23610103.000,23625103.000,23733603.000,23738003.000,23738003.000,23738003.000,23738003.000,23738003.000,23738003.000,23738003.000,23738003.000
CommonStockSharesOutstanding,23500103.000,20849462.000,20849462.000,20862795.000,20872795.000,20922796.000,20937796.000,20705496.000,20796780.000,20801080.000,20830457.000,20832503.000,20894383.000,20917500.000,20917500.000,20927521.000
CommonStockValue,2350000.000,2354000.000,2354000.000,2355000.000,2356000.000,2361000.000,2363000.000,2373000.000,2374000.000,2374000.000,2374000.000,2374000.000,2374000.000,2374000.000,2374000.000,2374000.000
DebtCurrent,,168114000.000,145899000.000,148416000.000,143196000.000,129417000.000,115923000.000,130949000.000,125968000.000,982000.000,101009000.000,92000000.000,92000000.000,2050000.000,97050000.000,90000000.000
DebtInstrumentInterestRateStatedPercentage,0.082,0.082,,,,0.082,,,,0.082,,,,,,
DeferredGainOnSaleOfProperty,,,,,,,,,,,,27080000.000,26594000.000,26108000.000,25622000.000,25135000.000
DeferredIncomeTaxLiabilities,15004000.000,14435000.000,,,,13255000.000,,,,8806000.000,,,,12496000.000,,
DeferredRevenueCurrent,24240000.000,13335000.000,12673000.000,10292000.000,10825000.000,3491000.000,4007000.000,2059000.000,1855000.000,1213000.000,,,,,,
DeferredRevenueNoncurrent,4268000.000,2839000.000,3151000.000,2698000.000,3225000.000,87000.000,,,,,,,,,,
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,31411000.000,,,,21131000.000,,
DeferredTaxAssetsDeferredIncome,13809000.000,10418000.000,,,,3482000.000,,,,0.000,,,,10714000.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,15683000.000,13363000.000,,,,11183000.000,,,,-49000.000,,,,0.000,,
DeferredTaxAssetsGross,100264000.000,118835000.000,,,,121639000.000,,,,143608000.000,,,,156364000.000,,
DeferredTaxAssetsLiabilitiesNet,2308000.000,4024000.000,,,,-861000.000,,,,,,,,,,
DeferredTaxAssetsNet,17312000.000,18459000.000,,,,12394000.000,,,,7285000.000,,,,11501000.000,,
DeferredTaxAssetsNetCurrent,1321000.000,1014000.000,,,,320000.000,,,,837000.000,,,,0.000,,
DeferredTaxAssetsNetNoncurrent,6019000.000,9286000.000,,,,2992000.000,,,,1107000.000,,,,2142000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,35163000.000,55130000.000,,,,58740000.000,,,,58909000.000,,,,62670000.000,,
DeferredTaxAssetsOther,5585000.000,3704000.000,,,,6225000.000,,,,6413000.000,,,,7813000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,20018000.000,27676000.000,,,,35364000.000,,,,41271000.000,,,,47866000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,7949000.000,7996000.000,,,,6645000.000,,,,5653000.000,,,,6170000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,519000.000,548000.000,,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,82952000.000,100376000.000,,,,109245000.000,,,,136323000.000,,,,144863000.000,,
DeferredTaxLiabilities,,,,,,,,,,1521000.000,,,,995000.000,,
DeferredTaxLiabilitiesCurrent,2273000.000,4574000.000,,,,2910000.000,,,,240000.000,,,,0.000,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedResearchAndDevelopmentCosts,891000.000,883000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,,,,,,175000.000,,,,2794000.000,,,,5226000.000,,
DeferredTaxLiabilitiesNoncurrent,2759000.000,1702000.000,,,,1263000.000,1285000.000,1285000.000,1285000.000,3225000.000,3490000.000,3490000.000,3436000.000,3137000.000,3137000.000,3137000.000
DeferredTaxLiabilitiesOther,5139000.000,4783000.000,,,,1786000.000,,,,1225000.000,,,,3914000.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,,,,,,,,100000.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssets,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationDeferredTaxLiabilities,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationIntangibleAssets,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationOtherAssets,,,,,,,,,,,,,,,,191000.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,12000.000
EmployeeRelatedLiabilitiesCurrent,58183000.000,53474000.000,46815000.000,47114000.000,44038000.000,41182000.000,36201000.000,35412000.000,34141000.000,29548000.000,29055000.000,28601000.000,29850000.000,29147000.000,28219000.000,26393000.000
