,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-06-30,2014-09-30,2015-06-30,2015-09-30,2016-06-30,2016-09-30,2017-03-31
AccretionExpense,,,,,,,,,,,,,,,50033.000
AccumulatedDepreciationDepletionAndAmortizationSaleOfPropertyPlantAndEquipment,,,,,,,,,262399.000,256749.000,,,,,
AdministrativeFeesExpense,,,,,,,,,,965880.000,,,,,
AdvertisingExpense,,,,13845.000,5571.000,,2865.000,2840.000,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,260745.000,,,494702.000,,180337.000,,,,,
AmortizationOfDeferredCharges,0.000,0.000,,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,0.000,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,0.000,,,,,,,,2.000
AssetImpairmentCharges,0.000,0.000,0.000,156331.000,,,,,,,,,,1020349.000,13158.000
AssetRetirementObligationAccretionExpense,,,214.000,214.000,88.000,,,,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,57530.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2135669.000,,,,-2230.000,,,,,,,,-119641.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,398836.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,-1238717.000,-768823.000,-612955.000,-1670991.000,-442566.000
ConvertiblePreferredDividendsNetOfTax,,,,,,,,,861291.000,,,,,,
CostOfGoodsSold,380242.000,468847.000,339658.000,,,,,,,,,,,,
CostOfGoodsSoldDepreciation,,,,,,,7646.000,1707.000,,,,,,,
CostOfGoodsSoldOilAndGas,57721.000,23010.000,177849.000,126329.000,188958.000,326637.000,151516.000,129251.000,,29391.000,,,,,
CostOfRevenue,437776.000,491857.000,517507.000,,,,159976.000,138967.000,,31408.000,4055.000,,,,
CostOfServices,-187.000,,,,,,,,,,,,,,
CostOfServicesLicensesAndServices,,,,,162000.000,,,,,,,,,,
DebtIssuanceCosts,,,,,,,27427.000,,,,,,,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,,,,,,11657.000,,,,,,,,
Depreciation,,,,,,,196973.000,,,,,,,,55447.000
DepreciationAmortizationAndAccretionNet,,,,,,,,,,,,,216664.000,216579.000,105001.000
DepreciationAndAmortization,,,,,,,,,,120160.000,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,120160.000,,,,,55447.000
DepreciationNonproduction,96447.000,105007.000,140034.000,138833.000,170207.000,184308.000,189327.000,203868.000,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,-82040.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,-23483.000,,,,,,82040.000,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,82040.000,,,,,
EarningsPerShareBasicAndDiluted,,,,,-0.030,,,-0.040,99418810.000,115130943.000,-0.010,-0.010,-0.000,-0.010,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.000,0.000,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,0.600,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,-2198.000,,385.000,,,,,1.000
GainLossOnDerivativeInstrumentsNetPretax,,,213812.000,91986.000,,,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,,-14772.000,3223.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,,-255676.000
GrossProfit,97070.000,300138.000,115673.000,53091.000,19840.000,-75085.000,36841.000,-10964.000,6355.000,11233.000,6343.000,,,,
ImpairmentOfInvestments,,,,,,,,,,500000.000,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,36500.000,,,,,,,,,,,,
IncomeLossFromContinuingOperations,,,,,,,-2714521.000,-2555716.000,-972757.000,-1328387.000,-1213281.000,-831919.000,-613210.000,-1651567.000,-403306.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-2828229.000,-4028390.000,-2968207.000,-3390809.000,-2714521.000,-2555716.000,-972757.000,1328387.000,-1213281.000,-831919.000,-613210.000,-1651567.000,-403306.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-4542197.000,-3341798.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-4542197.000,-3341798.000,-2828229.000,-4028390.000,-2968207.000,,-2714521.000,,,,,,,,
