,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2650414.000,2450685.000,1326636.000,2171633.000,1608057.000,1973967.000,3888586.000,6273602.000,8786715.000,9402313.000,10761210.000,11893790.000,10851558.000,13753995.000,14918866.000,9634599.000,11192000.000,14534000.000,12531000.000,15657000.000,11783000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,95822.000,191644.000,360545.000,436050.000,188000.000,,,570000.000,1087000.000
AccruedLiabilitiesCurrent,721799.000,1218742.000,235960.000,341918.000,998874.000,879210.000,422795.000,391657.000,462226.000,404501.000,822418.000,1002496.000,524785.000,776890.000,1470311.000,1474780.000,993000.000,1232000.000,2090000.000,2929000.000,4620000.000
AccruedProfessionalFeesCurrent,,113966.000,133028.000,238179.000,504260.000,608560.000,242977.000,153689.000,197119.000,251549.000,223265.000,372639.000,176595.000,220972.000,798438.000,641469.000,346000.000,,,145000.000,
AccruedRentCurrent,,25193.000,23349.000,21503.000,19658.000,17507.000,14750.000,59568.000,119136.000,17855.000,44218.000,66483.000,71860.000,74163.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,238867.000,219553.000,227527.000,235169.000,198351.000,212884.000,228116.000,243281.000,189888.000,208046.000,229394.000,244252.000,259114.000,193000.000,,,,
AdditionalPaidInCapital,153923605.000,154445178.000,154982797.000,178970975.000,179961559.000,234562221.000,235462570.000,236202423.000,237081326.000,238658418.000,249919757.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,288892951.000,429701219.000,432835981.000,435096915.000,436643081.000,533024000.000,581629000.000,613345000.000,620279000.000,622631000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Assets,66944460.000,58506941.000,52173377.000,70738346.000,61173376.000,122770074.000,112097508.000,99007818.000,84959634.000,73468319.000,81958380.000,105310687.000,226341350.000,208070979.000,186653197.000,162139250.000,228923000.000,256385000.000,254445000.000,238515000.000,210498000.000
AssetsCurrent,66865813.000,58443141.000,51803506.000,70373735.000,60795891.000,122376646.000,111702851.000,98537066.000,84469479.000,72942298.000,81482663.000,104851313.000,225854329.000,207893830.000,186490906.000,161976309.000,228696000.000,256098000.000,254240000.000,238294000.000,210330000.000
AssetsFairValueDisclosure,,54412863.000,48913252.000,67783021.000,57283535.000,116684959.000,106661559.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,65910644.000,57847078.000,51642824.000,70108754.000,60151961.000,121631928.000,110403348.000,96502918.000,79554555.000,68642331.000,74172828.000,99113378.000,209118117.000,202407866.000,182017081.000,153765060.000,223609000.000,250744000.000,248917000.000,231553000.000,202763000.000
