,2014-03-31,2014-06-30,2014-09-29,2014-12-29,2015-03-30,2015-06-29,2015-09-28,2015-12-28,2016-03-28,2016-06-27,2016-09-26,2017-01-02,2017-04-03
AccountsPayableCurrent,2212000.000,2515000.000,3725000.000,3057000.000,4423000.000,5349000.000,8396000.000,9798000.000,4896000.000,5446000.000,6023000.000,6160000.000,7499000.000
AccountsReceivableNet,4158000.000,4397000.000,5195000.000,5661000.000,5551000.000,5029000.000,2692000.000,4944000.000,3269000.000,2824000.000,3816000.000,5330000.000,3279000.000
AccountsReceivableRelatedPartiesCurrent,,,,66000.000,,,,,,,,,
AccruedLiabilitiesCurrent,7368000.000,8150000.000,7450000.000,9600000.000,8030000.000,8416000.000,9217000.000,9756000.000,7767000.000,7789000.000,7118000.000,7503000.000,9291000.000
AccruedLiabilitiesForUnredeeemedGiftCards,2238000.000,2189000.000,2075000.000,2912000.000,2418000.000,2105000.000,1989000.000,2902000.000,2419000.000,2312000.000,2171000.000,3033000.000,2461000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,7031000.000,7700000.000,8400000.000,9288000.000,10200000.000,11300000.000,12600000.000,13792000.000,15200000.000,14100000.000,15500000.000,17114000.000,19000000.000
AdditionalPaidInCapital,747000.000,117158000.000,117195000.000,117354000.000,117560000.000,118051000.000,118473000.000,118801000.000,119063000.000,119481000.000,119695000.000,119932000.000,120159000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,48000.000,52000.000,60000.000,71000.000,81000.000,30000.000,31000.000,33000.000,34000.000,36000.000,37000.000,28000.000
AssetRetirementObligationsNoncurrent,,,,1190000.000,,,,1490000.000,,,,1800000.000,
Assets,263300000.000,261234000.000,260638000.000,266949000.000,270583000.000,266718000.000,270913000.000,275471000.000,267189000.000,272026000.000,273902000.000,273872000.000,268140000.000
AssetsCurrent,16222000.000,16206000.000,13106000.000,16329000.000,12689000.000,13107000.000,14823000.000,18896000.000,10013000.000,9398000.000,10463000.000,13116000.000,9462000.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,599000.000,599000.000,333000.000,,1420000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,605000.000,,,,1406000.000,
