,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4652032.000,4451569.000,,,,4788699.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-717.000,-4055.000,-682.000,-2110.000,1976.000,4076.000,2918.000,-23171.000,-18230.000
AdditionalPaidInCapitalCommonStock,13099465.000,13086447.000,26901316.000,26882088.000,26863774.000,26844426.000,26826945.000,26013927.000,26405683.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,462593.000,404467.000,204268.000,411049.000,455205.000,387166.000,202460.000,440676.000,445546.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,2000000.000,
Assets,200726139.000,215029713.000,211647264.000,222973422.000,234453634.000,225087177.000,227873183.000,231181668.000,241258844.000
AvailableForSaleSecurities,547123.000,420248.000,856963.000,787648.000,735352.000,664755.000,596761.000,1466399.000,1433716.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,35108.000,27621.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,1501507.000,1461337.000
AvailableForSaleSecuritiesPledgedAsCollateral,,243653.000,,,,664755.000,,,
BadDebtReserveForTaxPurposesOfQualifiedLender,,2132000.000,,,,2132000.000,,,
Capital,20847.000,20626.000,27241000.000,27835.000,28295.000,28977.000,29477.000,29945.000,30362.000
CapitalRequiredForCapitalAdequacy,12560.000,14306.000,14851000.000,15070.000,15178.000,15805.000,16544.000,17227.000,17563.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,15700.000,17882.000,18563000.000,18837.000,18973.000,19757.000,20680.000,21534.000,21954.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CapitalToRiskWeightedAssets,0.133,0.115,0.147,0.148,0.149,0.147,0.143,0.139,0.138
CashAndCashEquivalentsAtCarryingValue,20234883.000,21512653.000,10282118.000,20772437.000,31300510.000,14947296.000,8922721.000,4467747.000,7406944.000
CashAndDueFromBanks,4083883.000,3037653.000,3300118.000,3448241.000,3542510.000,2567296.000,3773721.000,4467747.000,4830944.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,14000000.000,14000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,3297509.000,3297509.000,3477328.000,3477328.000,3477328.000,3477227.000,3477227.000,3477227.000,3431963.000
CommonStockSharesOutstanding,,,,,,3477157.000,3477157.000,3390702.000,3431963.000
CommonStockValue,32975.000,32975.000,34773.000,34773.000,34773.000,34771.000,34771.000,33907.000,34320.000
DeferredIncomeTaxLiabilities,,720818.000,,,,737032.000,,,
DeferredTaxAssetsGross,,2565007.000,,,,2153125.000,,,
DeferredTaxAssetsLiabilitiesNet,1876664.000,1765189.000,1753373.000,1639192.000,1517972.000,1416093.000,1300660.000,1431007.000,1495039.000
DeferredTaxAssetsOperatingLossCarryforwards,,1170892.000,,,,530899.000,,,
DeferredTaxAssetsOther,,138850.000,,,,245290.000,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness,,324364.000,,,,324364.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,878220.000,,,,1001980.000,,,
DeferredTaxAssetsValuationAllowance,,79000.000,,,,,,,
DeferredTaxLiabilitiesOther,,6546.000,,,,3517.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,725000.000,,,,,,,
Deposits,177714599.000,174768921.000,174764157.000,186235069.000,196573541.000,186962352.000,189663073.000,188273510.000,202888367.000
DepositsMoneyMarketDeposits,47611286.000,51319426.000,,,,60352403.000,,,
DepositsNegotiableOrderOfWithdrawalNOW,38838499.000,41226800.000,,,,42734473.000,,,
DepositsSavingsDeposits,19908242.000,13075703.000,,,,14869638.000,,,
EmployeeStockOwnershipPlanESOPFairValueOfSharesSubjectToRepurchaseObligation,444578.000,516800.000,508218.000,510478.000,594429.000,564723.000,580227.000,658122.000,681820.000
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,83845.000,,,,,,,
EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,,4542.000,,,,7932.000,11898.000,15864.000,19826.000
EmployeeStockOwnershipPlanESOPNumberOfSuspenseShares,43146.000,40875.000,168543.000,158633.000,158633.000,150700.000,146734.000,142768.000,138806.000
EmployeeStockOwnershipPlanESOPRepurchaseObligationAmount,444578.000,,,,,,,,
EmployeeStockOwnershipPlanESOPSharesInESOP,129262.000,129262.000,234575.000,230683.000,230683.000,230435.000,228876.000,228876.000,228862.000
FairValueAssetsLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueAssetsLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel1ToLevel2TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FairValueLiabilitiesLevel2ToLevel1TransfersAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
FederalFundsPurchased,,,,,,,,3008000.000,
FederalHomeLoanBankAdvancesActivityForYearAverageInterestRateAtPeriodEnd,,,,,,,,0.007,0.007
FederalHomeLoanBankAdvancesActivityForYearMaximumOutstandingAtAnyMonthEnd,,,,,,,,2000000.000,300000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresAmountOfAvailableUnusedFunds,44200000.000,39600000.000,,,,47100000.000,,,
FederalHomeLoanBankAdvancesLongTerm,,,,,,,,2000000.000,
FederalHomeLoanBankStock,225900.000,226800.000,227600.000,228400.000,229200.000,229900.000,230500.000,231100.000,231700.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,2354413.000,2557434.000,2658629.000,2750413.000,2751189.000,2894197.000,3011214.000,3187919.000,3240228.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,59587.000,25566.000,25371.000,66587.000,61811.000,52803.000,44296.000,50081.000,59772.000
FinancingReceivableCollectivelyEvaluatedForImpairment,161871281.000,175603022.000,183152198.000,185978260.000,187574333.000,195851060.000,204402627.000,210420442.000,218352704.000
FinancingReceivableIndividuallyEvaluatedForImpairment,4920087.000,4842177.000,4901054.000,5987147.000,5706542.000,4843377.000,4851655.000,5525901.000,5294075.000
FinancingReceivableModificationsRecordedInvestment,4572226.000,4528555.000,,,,4534385.000,,,
FinancingReceivableRecordedInvestment30To59DaysPastDue,68071.000,1317480.000,341254.000,,,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,16172.000,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,166618414.000,179111547.000,187109992.000,190964532.000,192435959.000,197993988.000,207794485.000,213416732.000,222430300.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,104883.000,,602006.000,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,1521591.000,2224167.000,2337248.000,1799647.000,1781993.000,2412209.000,2494755.000
HeldToMaturitySecurities,3386205.000,3276752.000,3231585.000,804909.000,793348.000,781740.000,770299.000,752844.000,744640.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,24745.000,21340.000,21228.000,16610.000,18185.000,19374.000,15798.000,11381.000,11208.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,,,,,,483.000,155.000
HeldToMaturitySecuritiesFairValue,3410950.000,3298092.000,3252813.000,821519.000,811533.000,801114.000,786097.000,763742.000,755693.000
HeldToMaturitySecuritiesPledgedAsCollateral,,603793.000,,,,746084.000,,,
