,2015-03-31,2015-09-30,2015-12-31,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,44306.000,,-22437.000,,
CostOfRevenue,16135.000,12792.000,9182.000,4117.000,180.000,
DeferredIncomeTaxExpenseBenefit,,-26401.000,-14568.000,-16441.000,,-16361.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,-0.000,0.000,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.420,,-0.420,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.080,,0.080,,
GrossProfit,7424.000,5483.000,4731.000,1371.000,183.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-25413.000,,6099.000,,
IncreaseDecreaseInInventories,,2579.000,,3122.000,,
IncreaseDecreaseInSecurityDeposits,,,,7488.000,,
NetCashProvidedByUsedInFinancingActivities,,130000.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,130000.000,,,,
NetCashProvidedByUsedInOperatingActivities,,-85694.000,,-22437.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-85694.000,,-22437.000,,
NetIncomeLoss,-31773.000,-62860.000,-34686.000,-39146.000,-7694.000,-32648.000
OperatingExpenses,39197.000,68343.000,,,,
OperatingLeasesRentExpenseNet,10482.000,10587.000,10796.000,5099.000,,
ProceedsFromContributedCapital,,130000.000,,,,
Revenues,23559.000,18275.000,13913.000,5488.000,363.000,
SalesRevenueNet,23559.000,18275.000,13913.000,5488.000,363.000,
SellingGeneralAndAdministrativeExpense,39197.000,68343.000,39417.000,40517.000,7877.000,32648.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,81500200.000,81500200.000,81500200.000,60900200.000,81500200.000,81500200.000
