,2013-09-30,2014-03-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdvertisingExpense,,,52856.000,56799.000,69006.000,101964.000,74063.000,120996.000,138017.000,119589.000,65010.000
AmortizationOfFinancingCosts,,217815.000,350396.000,,,,313410.000,,,,214357.000
BusinessAcquisitionsProFormaNetIncomeLoss,,268146.000,,,-1936057.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,29781052.000,,,35402727.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,3631407.000,-551408.000,,,,3492011.000,,,,-10023031.000
CurrentFederalTaxExpenseBenefit,17400.000,,0.000,,67708.000,,,,,,5485.000
CurrentIncomeTaxExpenseBenefit,17591.000,23000.000,57679.000,50277.000,379176.000,-42594.000,51390.000,32973.000,63429.000,43540.000,53887.000
CurrentStateAndLocalTaxExpenseBenefit,191.000,23000.000,57679.000,50277.000,311468.000,25114.000,51390.000,32973.000,63429.000,43540.000,48402.000
DeferredFederalIncomeTaxExpenseBenefit,60013.000,-732189.000,-425159.000,775255.000,-774207.000,-1086615.000,-395225.000,403357.000,-437390.000,-865150.000,99358.000
DeferredIncomeTaxExpenseBenefit,76371.000,-758319.000,-496454.000,905258.000,-892681.000,-1296694.000,-487469.000,479854.000,-448574.000,-1102777.000,118050.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,16358.000,-26130.000,-71295.000,130003.000,-118474.000,-210079.000,-92244.000,76497.000,-11184.000,-237627.000,18692.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,6200.000,10087.000,12787.000,14934.000,14567.000,-1520.000,29231.000,21257.000,10177.000,3279.000,24238.000
DepreciationAndAmortization,2038000.000,2434328.000,2904391.000,3304906.000,3374209.000,4007989.000,3668638.000,3801478.000,3790872.000,3758083.000,4061097.000
DirectCostsOfHotels,16218996.000,18507276.000,23054847.000,24894169.000,25957164.000,27978930.000,27750058.000,29347384.000,28191926.000,27543803.000,27216003.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,588197.000,852914.000,,,,1332094.000,,,,2376526.000
DividendsCommonStock,,589851.000,921076.000,,,,1418630.000,,,,1625870.000
DividendsPreferredStock,,,,,,,,,,,805000.000
EarningsPerShareBasic,-0.160,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.080,0.050,0.130,0.270,-0.020,0.030,0.120,-0.110,-0.050,0.130
EarningsPerShareDiluted,-0.150,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,750000.000,600000.000,,,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,1897397.000,97472.000,-111110.000,,,,,,
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,7041959.000,4895645.000,1460852.000,,,,,,
FoodAndBeverageCostOfSales,3358603.000,4070370.000,5405385.000,5700236.000,5562404.000,6337604.000,5939861.000,6490681.000,5820000.000,6106706.000,5728473.000
FoodAndBeverageRevenue,5121631.000,6251683.000,7726807.000,8605316.000,7556969.000,9384507.000,8249679.000,9578410.000,8412842.000,9143599.000,8323759.000
GainLossOnDispositionOfAssets1,,,,,-207235.000,,,-140193.000,-189267.000,,100407.000
GainsLossesOnExtinguishmentOfDebt,,,,-698083.000,-74824.000,,,-70293.000,-1087395.000,,
