,2015-04-30,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentForAmortization,,,2247.000,8944.000,,9031.000,8697.000,8364.000
AdvertisingExpense,181612.000,52633.000,45512.000,35806.000,39032.000,30143.000,26607.000,39862.000
AmortizationOfDebtDiscountPremium,,,,,,12437.000,,
AssetImpairmentCharges,,0.000,,,,,,
CashPeriodIncreaseDecrease,,-27443.000,,,,-39597.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,784.000,-5044.000,31.000,-29665.000,-9461.000,6688.000,15750.000,-4500.000
CostOfRevenue,1047822.000,1090786.000,1280896.000,1397181.000,1465712.000,1119938.000,970663.000,748942.000
Depreciation,26435.000,19870.000,16448.000,18149.000,17063.000,14804.000,14048.000,13595.000
DepreciationDepletionAndAmortization,,19870.000,18695.000,27093.000,26099.000,23835.000,21657.000,21959.000
EarningsPerShareBasicAndDiluted,0.000,0.000,-0.050,-0.010,-0.050,0.000,-0.010,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,,1484.000,,,,-795.000,,
FairValueAssumptionsExpectedVolatilityRate,,0.404,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,0.002,,,,0.002,,
FairValueAssumptionsWeightedAverageExpectedDividend,,0.000,,,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,0.270,,
ForeignCurrencyTransactionGainLossBeforeTax,6872.000,1086.000,5992.000,1564.000,1541.000,5859.000,10545.000,1508.000
GainLossOnSaleOfNotesReceivable,,,-1312276.000,0.000,,,0.000,0.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,-228055.000,,
GoodwillImpairmentLoss,,,,,,0.000,,
GoodwillOtherChanges,,152038.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,148098.000,-188524.000,-1683640.000,-749023.000,-653437.000,-232560.000,-576892.000,42611.000
IncomeTaxExpenseBenefit,117359.000,-94262.000,-185682.000,-374512.000,589901.000,-93024.000,-230757.000,17084.000
IncomeTaxesPaidNet,,31036.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,675263.000,,,,-141527.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,-66137.000,,
IncreaseDecreaseInAccountsReceivable,,765743.000,,,,-28752.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,294000.000,,
IncreaseDecreaseInAccruedTaxesPayable,,-125298.000,,,,53907.000,,
IncreaseDecreaseInDeferredRevenue,,-15820.000,,,,-367588.000,,
IncreaseDecreaseInOtherCurrentAssets,,20553.000,,,,17439.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,47774.000,,,,1502.000,,
InterestAndOtherIncome,,,,1223.000,,,,
InterestExpense,262653.000,148102.000,150669.000,180908.000,184517.000,200771.000,230060.000,207516.000
InterestExpenseDebt,,,,,,24986.000,,
InterestExpenseRelatedParty,,,,,,12437.000,14523.000,15196.000
InterestPaidNet,,137171.000,,,,188334.000,,
InvestmentIncomeInterest,2932.000,2792.000,4456.000,,,3189.000,2829.000,2100.000
LeaseAndRentalExpense,195368.000,210107.000,212706.000,227656.000,247891.000,242879.000,157195.000,207321.000
NetCashProvidedByUsedInFinancingActivities,,-253610.000,,,,804000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-253610.000,,,,804000.000,,
NetCashProvidedByUsedInInvestingActivities,,599000.000,,,,65996.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,599000.000,,,,65996.000,,
NetCashProvidedByUsedInOperatingActivities,,-374317.000,,,,-908798.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-374317.000,,,,-908798.000,,
NetIncomeLoss,31063.000,,-1497943.000,-374487.000,,,-346135.000,25527.000
NetIncomeLossAttributableToNoncontrollingInterest,-324.000,,-15.000,-24.000,,,0.000,0.000
OperatingExpenses,3926529.000,3623079.000,3913670.000,4146458.000,4279449.000,3768987.000,3358186.000,2852759.000
OperatingIncomeLoss,379006.000,-46767.000,-241807.000,-588663.000,-818307.000,-44485.000,-360020.000,124955.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,-81641.000,52822.000,16418.000,-18353.000,-192153.000,-8544.000,56410.000,-14570.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,-81641.000,52822.000,16418.000,-18353.000,-192153.000,-8544.000,56410.000,-14570.000
OtherComprehensiveIncomeLossNetOfTax,-50902.000,-41440.000,-1481540.000,-392864.000,-1435491.000,-148080.000,-289725.000,10957.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-51686.000,-36396.000,-1481571.000,-363199.000,-1426030.000,-154768.000,-305475.000,15457.000
OtherGeneralAndAdministrativeExpense,1039991.000,1003750.000,1117763.000,1236321.000,1200802.000,1124548.000,1095860.000,823962.000
OtherNonoperatingIncome,21941.000,2467.000,10664.000,17761.000,344816.000,3648.000,-186.000,121564.000
OtherNonoperatingIncomeExpense,-230908.000,-141757.000,-1441833.000,-160360.000,164870.000,-188075.000,-216872.000,-82344.000
PaymentsToAcquireNotesReceivable,,124351.000,,,,206972.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,4150.000,,,,0.000,,
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,,,,,0.000,,
ProceedsFromCollectionOfNotesReceivable,,139416.000,,,,272968.000,,
ProceedsFromIssuanceOfCommonStock,,,,,,1000000.000,,
ProceedsFromNotesPayable,,436.000,,,,539000.000,,
ProceedsFromRelatedPartyDebt,,,,,,686000.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,588085.000,,,,,,
ProfitLoss,30739.000,-94262.000,-1497958.000,-374511.000,-1243338.000,-139536.000,-346135.000,25527.000
RelatedPartyTransactionAmountsOfTransaction,,303540.000,526460.000,,,,,
RelatedPartyTransactionRate,,,,,,0.120,,
RepaymentsOfConvertibleDebt,,,,,,784000.000,,
RepaymentsOfNotesPayable,,254046.000,,,,392000.000,,
