,2011-03-31,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,564300000.000,491700000.000,486500000.000,473300000.000,429200000.000,481800000.000,512500000.000,471200000.000,480800000.000,484100000.000,474700000.000,481700000.000,493600000.000,465800000.000,532800000.000,531300000.000,489300000.000,478800000.000,501700000.000,539500000.000,452600000.000,398900000.000
AccountsReceivableGrossCurrent,,,485800000.000,,,,547200000.000,,,,477000000.000,,,,443800000.000,,,,458600000.000,,,
AccountsReceivableNetCurrent,482200000.000,468400000.000,457800000.000,474300000.000,479100000.000,522900000.000,523600000.000,493500000.000,527900000.000,488000000.000,452300000.000,429400000.000,403100000.000,396300000.000,421600000.000,394600000.000,463600000.000,441700000.000,434200000.000,420400000.000,373100000.000,397500000.000
AccruedMarketingCostsCurrent,,,56500000.000,,,,,,,,70800000.000,,38800000.000,,57500000.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,1320800000.000,,,,1498100000.000,,,,1259300000.000,,,,1235600000.000,,,,1162000000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,-500000.000,-600000.000,1100000.000,800000.000,2500000.000,2000000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-900000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,225600000.000,283400000.000,277100000.000,272100000.000,268600000.000,279800000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-19400000.000,-20400000.000,2600000.000,-21500000.000,-12400000.000,-4900000.000,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-206900000.000,-245000000.000,-303700000.000,-272800000.000,-291600000.000,-277600000.000,-283500000.000,-284700000.000,-309000000.000,-302400000.000,-35200000.000,-34900000.000,-30000000.000,-67400000.000,-91600000.000,-88800000.000,-115400000.000,-151100000.000,-165000000.000,-165200000.000,-179700000.000,-191200000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,-500000.000,-700000.000,-600000.000,-1200000.000,-900000.000,-100000.000,-200000.000,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,849700000.000,863200000.000,866600000.000,879200000.000,886400000.000,877800000.000,900600000.000,905900000.000,913300000.000,911600000.000,915800000.000,930200000.000,943900000.000,950500000.000,956200000.000,964000000.000,1001500000.000,1013600000.000,1025900000.000,1043700000.000,1055900000.000,1068400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,34000000.000,28700000.000,28000000.000,27300000.000,25500000.000,28200000.000,23600000.000,18500000.000,15000000.000,22300000.000,24700000.000,19600000.000,24000000.000,22800000.000,22200000.000,19700000.000,20700000.000,20700000.000,24400000.000,26400000.000,23700000.000,26700000.000
Assets,3766900000.000,3681400000.000,3637000000.000,3658300000.000,3575100000.000,3500800000.000,3523400000.000,3460900000.000,3543700000.000,3589100000.000,3619500000.000,3512800000.000,3525800000.000,3541900000.000,3633100000.000,3465400000.000,4041500000.000,3983100000.000,3912400000.000,3830800000.000,3670400000.000,3637300000.000
AssetsCurrent,2336900000.000,2292500000.000,2208800000.000,1995800000.000,1948200000.000,1920300000.000,1921600000.000,1873200000.000,2019800000.000,1992900000.000,1971700000.000,1900900000.000,1924100000.000,1728700000.000,1834300000.000,1717600000.000,1169600000.000,1120300000.000,1029300000.000,982800000.000,904300000.000,923300000.000
AssetsHeldForSaleLongLivedFairValueDisclosure,,4000000.000,,,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,1100000.000,,,,,,
