,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AllocatedShareBasedCompensationExpense,7582000.000,,,
CashFlowHedgeLossReclassifiedToOtherIncome,-10412000.000,,,
CommonStockDividendsPerShareCashPaid,0.770,0.850,0.940,1.300
CostmethodInvestmentsOtherThanTemporaryImpairment,,,-2000000.000,
DebtInstrumentBasisSpreadOnVariableRate1,,,5.500,
DerivativeGainLossOnDerivativeNet,,-9000.000,416000.000,-23000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,-544000.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,182000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,272000.000,0.000,
DisposalGroupIncludingDiscontinuedOperationRevenue,,454000.000,0.000,
Dividends,127993000.000,152937000.000,,
EmployeeBenefitsAndShareBasedCompensation,18886000.000,,,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,-11116000.000,-8659000.000,-518000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,7359000.000,8823000.000,12930000.000,35495000.000
GainLossOnDerivativeInstrumentsNetPretax,-544000.000,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,4552000.000,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-4370000.000,0.000,
IncomeLossFromEquityMethodInvestments,,-1389000.000,-905000.000,745000.000
LimitedLiabilityCompanyLLCOrLimitedPartnershipLPMembersOrLimitedPartnersOwnershipInterest,0.019,0.019,,
ManagementFeesRevenue,1011000.000,90000.000,260000.000,999000.000
OtherAssetImpairmentCharges,,,825000.000,
OtherComprehensiveIncomeLossNetOfTax,,,24250000.000,39313000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,-8604000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,9900000.000,9400000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,9200000.000,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,6900000.000,,,
OtherIncome,,,-9451000.000,-10259000.000
OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNet,,,-2800000.000,2000000.000
PaymentsOfDividends,,,184988000.000,
PaymentsToAcquireBusinessesGross,,,173518000.000,220961000.000
PreferredStockDividendsPerShareCashPaid,1.840,1.840,0.760,
ProfitLoss,-309000.000,-5700000.000,-2600000.000,
ProvisionForDoubtfulAccounts,2300000.000,1700000.000,931000.000,900000.000
RealEstateAccumulatedDepreciationDepreciationExpense,,-152506000.000,,
RealEstateAccumulatedDepreciationRealEstateSold,,1530000.000,1000.000,43328000.000
RealEstateCostOfRealEstateSold,,-33048000.000,-4000.000,200974000.000
RealEstateOtherAcquisitions,,395560000.000,835599000.000,173907000.000
RealEstateOtherAdditions,,157934000.000,244719000.000,386601000.000
Revenues,3900000.000,26400000.000,45300000.000,
SECScheduleIIIRealEstateAccumulatedDepreciationDepreciationExpense,,,182129000.000,204189000.000
SalesOfRealEstate,,28000000.000,,
SalesRevenueNet,3900000.000,26400000.000,54751000.000,
ShareBasedCompensation,11612000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,-30215.000,35642.000,39805.000,20427.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,,15.970,18.150,19.830
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,630337.000,395350.000,657106.000,587662.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,18.380,18.460,20.330,18.940
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,-467120.000,520258.000,665808.000,602228.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,8547000.000,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,16.030,15.170,15.910,18.180
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,0.044,0.044,0.046
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,0.003,0.004,0.005
SharesPaidForTaxWithholdingForShareBasedCompensation,129342.000,,,
StockIssuedDuringPeriodSharesNewIssues,22562922.000,,,
StockIssuedDuringPeriodValueNewIssues,399600000.000,,,
