,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,3725000.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,137000.000,,,,57000.000,149000.000,312000.000,478000.000,642000.000,799000.000,942000.000,1068000.000,1180000.000,1276000.000,647000.000
AccountsPayableCurrent,,682000.000,1330000.000,980000.000,1157000.000,645000.000,1271000.000,1507000.000,1280000.000,996000.000,1975000.000,1998000.000,1200000.000,934000.000,2470000.000
AccountsReceivableNetCurrent,,,,,,,,,846000.000,,,,,,
AccruedLiabilitiesCurrent,,2039000.000,1641000.000,1948000.000,2010000.000,2260000.000,1827000.000,2491000.000,2317000.000,2439000.000,2038000.000,2355000.000,3343000.000,3957000.000,4699000.000
AccruedSalariesCurrent,,,,,,,562000.000,879000.000,1079000.000,993000.000,792000.000,1283000.000,1432000.000,1505000.000,1041000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,2296000.000,,,,2787000.000,,,,3472000.000,,,,4204000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,14000.000,11000.000,3000.000,-1000.000,-34000.000
AdditionalPaidInCapital,14367000.000,137337000.000,138646000.000,139173000.000,139714000.000,140711000.000,141503000.000,179097000.000,179904000.000,,,,,,249820000.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,180393000.000,181445000.000,182258000.000,193242000.000,248957000.000,
Assets,23040000.000,55583000.000,49649000.000,43551000.000,47010000.000,51204000.000,44490000.000,83483000.000,76403000.000,67958000.000,58705000.000,49178000.000,49295000.000,95048000.000,85329000.000
AssetsCurrent,19386000.000,54651000.000,48263000.000,42245000.000,45624000.000,49872000.000,42792000.000,81571000.000,74185000.000,65652000.000,56567000.000,47092000.000,47399000.000,93323000.000,83437000.000
AvailableForSaleSecurities,,,,,,,,,,,16125000.000,10060000.000,9520000.000,3503000.000,41692000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,14000.000,11000.000,3000.000,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,0.000,0.000,0.000,1000.000,34000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,16111000.000,10049000.000,9517000.000,3504000.000,41726000.000
CashAndCashEquivalentsAtCarryingValue,19082000.000,54036000.000,47881000.000,42012000.000,45530000.000,49101000.000,42349000.000,81176000.000,72857000.000,64809000.000,39487000.000,35870000.000,37099000.000,88609000.000,40608000.000
