,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,
CashProvidedByUsedInDiscontinuedOperationsFinancingActivities,,,0.000,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,0.000,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,0.000,,,,
CostsAndExpenses,22322.000,19131.000,14390.000,19294.000,29323.000,43741.000,31509.000
DebtConversionConvertedInstrumentRate,,,,,,,0.600
DebtInstrumentConvertibleInterestExpense,,,,,,,10069.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,5353501.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,5366639.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.100
IncomeLossFromContinuingOperations,-22322.000,-19131.000,-14390.000,-19294.000,-29323.000,-43741.000,-31509.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,-0.000,-0.000,-0.000,0.000,0.000,-0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,-19746.000,-19930.000,19746.000,-19746.000,,,-5353501.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,0.000,-0.000,-0.000,-0.000,0.000,0.000,0.100
IncomeTaxesPaid,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,-1654.000,,,,-372.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,7387.000,,,,6519.000
InterestExpense,9537.000,9596.000,11509.000,11509.000,11590.000,11590.000,10009.000
InterestExpenseDebtExcludingAmortization,,,4122.000,,,,3490.000
InterestPaid,,,0.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,15000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,15000.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,,,-15000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,,,-15000.000
NetIncomeLoss,-42068.000,-39061.000,-34136.000,-39040.000,-49253.000,-61293.000,5321992.000
NetIncomeLossAttributableToParentDiluted,,,,,,,5332061.000
OtherGeneralAndAdministrativeExpense,4535.000,4535.000,2881.000,4535.000,6573.000,6191.000,
ProceedsFromRelatedPartyDebt,,,0.000,,,,15000.000
ProfessionalFees,8250.000,5000.000,0.000,3250.000,11160.000,25960.000,21500.000
RepaymentsOfDebt,,,0.000,,,,
Revenues,,,0.000,,,,
SalesRevenueNet,,,0.000,,,,
ShareBasedCompensation,,,4535.000,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,13020200000.000
StockOptionPlanExpense,,,4535.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,13126483801.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,54361412.000,54361412.000,54361412.000,54361412.000,54361412.000,-108722824.000,
WeightedAverageNumberOfSharesIssuedBasic,,,,,,,54361412.000
