,2011-06-30,2011-09-30
AccountsPayableCurrent,22867000.000,16341000.000
AccountsReceivableNetCurrent,93518000.000,86746000.000
AccruedIncomeTaxesNoncurrent,4398000.000,2424000.000
AccruedLiabilitiesCurrent,36760000.000,42422000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-393000.000,-515000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1522000.000,1546000.000
Assets,670555000.000,400492000.000
AssetsCurrent,125268000.000,142340000.000
BillingsInExcessOfCost,4000000.000,3005000.000
CashAndCashEquivalentsAtCarryingValue,2776000.000,24713000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,6855000.000,6927000.000
DeferredFinanceCostsCurrentNet,,1828000.000
DeferredFinanceCostsNoncurrentNet,13071000.000,
DeferredTaxAssetsNetCurrent,2378000.000,2378000.000
DeferredTaxLiabilitiesNoncurrent,28534000.000,8684000.000
Goodwill,258687000.000,70163000.000
IncomeTaxesReceivable,3525000.000,3324000.000
IntangibleAssetsNetExcludingGoodwill,199770000.000,117707000.000
InterestPayableCurrent,1042000.000,7300000.000
InventoryNet,13359000.000,13129000.000
Liabilities,490947000.000,505509000.000
LiabilitiesAndStockholdersEquity,670555000.000,400492000.000
LiabilitiesCurrent,67918000.000,492599000.000
LongTermDebtCurrent,1850000.000,422097000.000
LongTermDebtNoncurrent,389272000.000,
MinorityInterest,-659000.000,-899000.000
OtherAssetsCurrent,1058000.000,904000.000
OtherAssetsNoncurrent,1638000.000,638000.000
OtherNotesPayable,825000.000,1802000.000
PrepaidExpenseCurrent,1799000.000,2391000.000
PropertyPlantAndEquipmentNet,72121000.000,69644000.000
RetainedEarningsAccumulatedDeficit,-219505000.000,-503978000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,179608000.000,-105017000.000
TaxesPayableCurrent,1399000.000,1434000.000
