,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3272000.000,3655000.000,2641000.000,2594000.000,2272000.000,13505000.000,2899000.000,3407000.000,2765000.000,2869000.000,2575000.000,4507000.000,7426000.000,7169000.000,8750000.000,8668000.000,9607000.000,8975000.000,13895000.000,9926000.000,14356000.000,10654000.000,12481000.000,12535000.000
AccountsReceivableNetCurrent,8350000.000,8196000.000,7946000.000,9420000.000,11107000.000,11427000.000,10703000.000,12903000.000,13520000.000,13001000.000,14098000.000,15769000.000,18719000.000,16679000.000,23194000.000,26876000.000,30061000.000,34453000.000,29816000.000,31205000.000,38128000.000,34493000.000,31937000.000,38453000.000
AccruedEmployeeBenefitsCurrent,,,,,2239000.000,2752000.000,3092000.000,1792000.000,2368000.000,2974000.000,3438000.000,2589000.000,2376000.000,3214000.000,4453000.000,5888000.000,4292000.000,5518000.000,7082000.000,7853000.000,5568000.000,6515000.000,7456000.000,8920000.000
AccruedIncomeTaxesCurrent,,,,,666000.000,488000.000,843000.000,82000.000,172000.000,,81000.000,391000.000,589000.000,294000.000,455000.000,300000.000,429000.000,177000.000,204000.000,88000.000,191000.000,243000.000,453000.000,499000.000
AccruedLiabilitiesCurrent,6861000.000,6938000.000,14127000.000,8574000.000,9096000.000,9064000.000,11271000.000,8232000.000,9097000.000,14303000.000,9827000.000,10385000.000,12538000.000,18407000.000,20336000.000,27020000.000,24484000.000,22668000.000,24186000.000,29458000.000,25630000.000,27399000.000,30431000.000,32678000.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,699000.000,395000.000,443000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,32799000.000,33833000.000,34921000.000,35830000.000,22129000.000,23353000.000,24628000.000,25965000.000,27366000.000,29074000.000,31780000.000,35489000.000,38454000.000,42048000.000,45868000.000,49245000.000,57481000.000,62717000.000,70593000.000,78885000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1206000.000,1445000.000,1352000.000,992000.000,1123000.000,1273000.000,633000.000,450000.000,417000.000,341000.000,235000.000,234000.000,170000.000,-253000.000,-583000.000,-1131000.000,-1181000.000,-991000.000,-1174000.000,-660000.000,-496000.000,-304000.000,-1089000.000,-887000.000
AcquiredFiniteLivedIntangibleAssetAmount,7876000.000,7315000.000,7125000.000,8559000.000,8303000.000,1690.000,1690000.000,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,243260000.000,243681000.000,244543000.000,246753000.000,247275000.000,247866000.000,248469000.000,249340000.000,251555000.000,253027000.000,255358000.000,295412000.000,296282000.000,297203000.000,376297000.000,377981000.000,378972000.000,380120000.000,381659000.000,382914000.000,384355000.000,385435000.000,386920000.000,388418000.000
AllowanceForDoubtfulAccountsReceivableCurrent,511000.000,270000.000,299000.000,285000.000,330000.000,301000.000,300000.000,337000.000,321000.000,374000.000,279000.000,352000.000,501000.000,629000.000,706000.000,836000.000,849000.000,764000.000,1233000.000,1047000.000,1326000.000,1596000.000,1057000.000,1021000.000
Assets,186975000.000,188558000.000,197169000.000,196969000.000,200040000.000,214144000.000,206766000.000,247862000.000,254557000.000,262297000.000,261474000.000,311813000.000,320372000.000,326537000.000,506548000.000,529656000.000,515571000.000,515501000.000,526899000.000,526306000.000,524258000.000,507878000.000,506154000.000,506759000.000
AssetsCurrent,92806000.000,93778000.000,95367000.000,87421000.000,89708000.000,90774000.000,78851000.000,108529000.000,98347000.000,96700000.000,90029000.000,100127000.000,78586000.000,73571000.000,252556000.000,132312000.000,120557000.000,118189000.000,84759000.000,81354000.000,82093000.000,82349000.000,88208000.000,88227000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,,,3950000.000,3950000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationDeferredTaxAssetsNoncurrent,,,,,,,515000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,65000.000,,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueHigh,,,,,,,,,,,,2778000.000,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsRangeOfOutcomesValueLow,,,,,,,,,,,,0.000,,,,,,,,,,,,
