,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-12962000.000,-11634000.000,-8703000.000,-7457000.000,-4780000.000
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,-2098000.000,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,1452000.000,10598000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,30690000.000,43909000.000,58994000.000,95088000.000,122423000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,14278000.000,3460000.000,43000.000,,
AllocatedShareBasedCompensationExpense,30690000.000,44471000.000,58994000.000,95088000.000,122423000.000
AmortizationOfIntangibleAssets,,1700000.000,1500000.000,3200000.000,9300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,7795000.000,10590000.000,4336000.000,1869000.000,4502000.000
CapitalExpendituresIncurredButNotYetPaid,398000.000,4253000.000,3275000.000,9870000.000,8157000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,50985000.000,-7102000.000,167381000.000,260023000.000,165726000.000
ComprehensiveIncomeNetOfTax,69525000.000,42274000.000,23902000.000,7403000.000,32355000.000
CostOfGoodsAndServicesSold,147420000.000,180643000.000,231009000.000,286777000.000,337837000.000
CostOfGoodsSold,93971000.000,114611000.000,151300000.000,190398000.000,208984000.000
CostOfServices,50682000.000,64123000.000,79709000.000,96379000.000,128853000.000
CurrentFederalTaxExpenseBenefit,43765000.000,43384000.000,17717000.000,9864000.000,7904000.000
CurrentForeignTaxExpenseBenefit,2266000.000,4175000.000,8921000.000,13683000.000,17829000.000
CurrentIncomeTaxExpenseBenefit,48023000.000,50049000.000,27748000.000,23411000.000,26536000.000
CurrentStateAndLocalTaxExpenseBenefit,1992000.000,2490000.000,1110000.000,-136000.000,803000.000
DeferredFederalIncomeTaxExpenseBenefit,-9677000.000,-17149000.000,6742000.000,-9383000.000,-10037000.000
DeferredForeignIncomeTaxExpenseBenefit,0.000,0.000,1752000.000,-2022000.000,-677000.000
DeferredIncomeTaxExpenseBenefit,-9863000.000,-18381000.000,8458000.000,-14393000.000,-15575000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-186000.000,-1232000.000,-36000.000,-2988000.000,-4861000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.500,0.500,0.040,0.040
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,0.500,0.500
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,0.040,0.040,,
Depreciation,10500000.000,13900000.000,20500000.000,28400000.000,39200000.000
DepreciationDepletionAndAmortization,11564000.000,15623000.000,22028000.000,31589000.000,48520000.000
EarningsPerShareBasic,0.420,0.270,0.150,0.050,0.190
EarningsPerShareDiluted,0.400,0.260,0.150,0.050,0.180
EffectOfExchangeRateOnCashAndCashEquivalents,-326000.000,-1329000.000,-600000.000,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,5870000.000,8331000.000,11086000.000,25189000.000,29190000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,12069000.000,2974000.000,0.000,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,12069000.000,2974000.000,0.000,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,-500000.000,-1500000.000,-3200000.000,-3200000.000,-6600000.000
GeneralAndAdministrativeExpense,25511000.000,34913000.000,41347000.000,71514000.000,81080000.000
GoodwillAcquiredDuringPeriod,,,,1868000.000,9861000.000
GrossProfit,386219000.000,434654000.000,539355000.000,722491000.000,937606000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,500000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,95730000.000,83076000.000,35778000.000,-37437000.000,-49707000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,9266000.000,-7135000.000,25771000.000,54442000.000,92855000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,104996000.000,75941000.000,61549000.000,17005000.000,43148000.000
IncomeTaxExpenseBenefit,38160000.000,31668000.000,36206000.000,9018000.000,10961000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,3256000.000,0.000,0.000,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,-1845000.000,6672000.000,-406000.000,-11225000.000,-13681000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,36749000.000,26579000.000,21542000.000,5951000.000,15096000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,1570000.000,4571000.000,7367000.000,6369000.000,10010000.000
IncomeTaxReconciliationOtherAdjustments,644000.000,-1667000.000,2956000.000,198000.000,-800000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,1186000.000,419000.000,975000.000,-2454000.000,-4252000.000
IncomeTaxReconciliationTaxCreditsForeign,,,4433000.000,6901000.000,34992000.000
IncomeTaxReconciliationTaxCreditsResearch,144000.000,1650000.000,880000.000,3529000.000,2713000.000
