,2013-04-30,2014-12-31
AcceleratedShareRepurchaseProgramAdjustment,,2423615.000
AmortizationOfIntangibleAssets,,5014.000
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,99.000
BusinessCombinationConsiderationTransferred1,,3188705.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-2131.000,6793.000
ComprehensiveIncomeNetOfTax,,-3091671.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-110767.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-3202438.000
CostOfRevenue,,1323057.000
DeferredRevenueRevenueRecognized,,977936.000
DefinedBenefitPlanBenefitsPaid,,83952.000
Depreciation,,417704.000
DepreciationAndAmortization,,417704.000
EarningsPerShareBasic,-0.040,
EarningsPerShareBasicAndDiluted,,-1.540
EffectOfExchangeRateOnCashAndCashEquivalents,,-15541.000
EffectiveIncomeTaxRateContinuingOperations,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.250
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.130
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.120
GrossProfit,,-281167.000
ImpairmentOfLongLivedAssetsHeldForUse,,1074821.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-3211364.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaid,0.000,0.000
IncreaseDecreaseInAccountsPayable,0.000,
IncreaseDecreaseInAccruedLiabilities,23022.000,
IncreaseDecreaseInDeferredLiabilities,,-409166.000
IncreaseDecreaseInDueFromRelatedParties,,0.000
IncreaseDecreaseInInventories,,37486.000
IncreaseDecreaseInNotesPayableRelatedParties,47000.000,
IncreaseDecreaseInOtherCurrentAssets,,27346.000
IncreaseDecreaseInOtherCurrentLiabilities,,326324.000
InterestExpense,7124.000,
InterestExpenseDebt,,88857.000
InterestExpenseMediumTermNotes,4729.000,
InterestExpenseRelatedParty,2395.000,
InterestIncomeExpenseNet,,-88857.000
InterestPaid,0.000,8136.000
NetCashProvidedByUsedInFinancingActivities,47000.000,2154372.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,47000.000,2154372.000
NetCashProvidedByUsedInInvestingActivities,0.000,-354651.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,-354651.000
NetCashProvidedByUsedInOperatingActivities,-49131.000,-1777387.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-49131.000,-1777387.000
NetIncomeLoss,-72153.000,-3116161.000
NetIncomeLossAttributableToNoncontrollingInterest,,-95203.000
NoncashOrPartNoncashAcquisitionFixedAssetsAcquired1,,0.000
NonoperatingIncomeExpense,,-185796.000
OperatingExpenses,65029.000,2744401.000
OperatingIncomeLoss,-65029.000,-3025568.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,8926.000
OtherCostAndExpenseOperating,1039.000,
OtherExpenses,7124.000,
OtherNonoperatingIncomeExpense,,-96939.000
OwnedPropertyManagementCosts,,677033.000
PaymentsForLeasingCostsCommissionsAndTenantImprovements,,126923.000
PaymentsToAcquireIntangibleAssets,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,87740.000
PaymentsToFundLongtermLoansToRelatedParties,,100038.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,,2510441.000
ProceedsFromContributedCapital,,-139988.000
ProceedsFromIssuanceInitialPublicOffering,500000.000,
ProceedsFromIssuanceOfLongTermDebt,,100038.000
ProceedsFromIssuanceOfOtherLongTermDebt,,125521.000
ProceedsFromRelatedPartyDebt,,-208748.000
ProfessionalFees,63990.000,
ProfitLoss,,-3211364.000
PropertyPlantAndEquipmentDisposals,0.000,
ProvisionForLoanAndLeaseLosses,,84112.000
RepaymentsOfDebt,,172804.000
RepaymentsOfLongTermDebt,,2510441.000
Revenues,0.000,1041890.000
SalesRevenueNet,0.000,1041890.000
SellingGeneralAndAdministrativeExpense,,1669580.000
StockIssuedDuringPeriodValueNewIssues,74345.000,
StockholdersEquityOther,,2883975.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,13349.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,2029474.000
WeightedAverageNumberOfSharesOutstandingBasic,2051542.000,
