,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,16557000.000,16017000.000,16545000.000,13329000.000,16638000.000,21907000.000,,,,,,,,,,,,,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,8796000.000,7693000.000,7953000.000,9302000.000,8727000.000,11171000.000,9148000.000,9297000.000,10236000.000,10435000.000,10193000.000,11106000.000,10571000.000,10209000.000,9771000.000,12963000.000
AccountsReceivableNetCurrent,44716000.000,43020000.000,56331000.000,51679000.000,52678000.000,55442000.000,68409000.000,79211000.000,70312000.000,64347000.000,80414000.000,70759000.000,64957000.000,70934000.000,87413000.000,74988000.000,85225000.000,92458000.000,106950000.000,87107000.000,96997000.000,91445000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,23008000.000,18470000.000,12915000.000,11802000.000,15162000.000,17184000.000,18145000.000,15570000.000,18299000.000,15843000.000,14914000.000,14393000.000,17157000.000,17787000.000,17751000.000,14829000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,31396000.000,,,,39367000.000,,,,50452000.000,,,,63307000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-333000.000,-404000.000,-193000.000,420000.000,-794000.000,-613000.000,-675000.000,-602000.000,-782000.000,-1165000.000,-1676000.000,-1134000.000,-1046000.000,-3782000.000,-5561000.000,-8764000.000,-8320000.000,-10482000.000,-11244000.000,-9259000.000,-9945000.000,-9125000.000
AdditionalPaidInCapitalCommonStock,112631000.000,115841000.000,119644000.000,122956000.000,125629000.000,128097000.000,133359000.000,141090000.000,145487000.000,153768000.000,170072000.000,175479000.000,184402000.000,190448000.000,196691000.000,202412000.000,224899000.000,230309000.000,237496000.000,242060000.000,247976000.000,255430000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1728000.000,1655000.000,1718000.000,1748000.000,1858000.000,1904000.000,1584000.000,1104000.000,1133000.000,1082000.000,1233000.000,1326000.000,1083000.000,1083000.000,1052000.000,900000.000,1136000.000,1378000.000,1508000.000,1998000.000,1749000.000,1720000.000
Assets,200228000.000,210578000.000,232802000.000,232586000.000,238718000.000,250310000.000,281796000.000,299829000.000,307794000.000,319745000.000,353222000.000,355233000.000,357292000.000,355770000.000,338723000.000,334816000.000,468344000.000,473148000.000,493533000.000,483494000.000,482723000.000,488838000.000
AssetsCurrent,131441000.000,132694000.000,150777000.000,141704000.000,145796000.000,146647000.000,175405000.000,192817000.000,195293000.000,203540000.000,237696000.000,227070000.000,211517000.000,208497000.000,187694000.000,180435000.000,308599000.000,286915000.000,311913000.000,309767000.000,307214000.000,303294000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,46215000.000,,,,47724000.000,,,,104828000.000,,,548000.000,92357000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,8600000.000,,,,11377000.000,,,,13527000.000,,,,14312000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,7151000.000,,,,3486000.000,,,,9216000.000,,,,8988000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,8765000.000,,,,8789000.000,,,,9792000.000,,,,9429000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,9102000.000,,,,10379000.000,,,,12411000.000,,,,9972000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,,,,,,,,,,,,,,303000.000,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,9434000.000,,,,10799000.000,,,,14232000.000,,,,12586000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,3163000.000,,,,2894000.000,,,,45650000.000,,,,37070000.000,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,245000.000,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,33598000.000,39344000.000,45449000.000,44411000.000,,42733000.000,,
CapitalizedComputerSoftwareNet,,,,,,,,,,,,,,931000.000,33598000.000,630000.000,,,43783000.000,,40563000.000,40252000.000
CashAndCashEquivalentsAtCarryingValue,29049000.000,24629000.000,28465000.000,25616000.000,23940000.000,29438000.000,45057000.000,41793000.000,43051000.000,50085000.000,65881000.000,51990000.000,34534000.000,30263000.000,36168000.000,54277000.000,179940000.000,93044000.000,94808000.000,114549000.000,106872000.000,121349000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,3784000.000,29438000.000,45057000.000,41793000.000,43051000.000,50085000.000,65881000.000,51990000.000,34534000.000,30263000.000,36168000.000,54277000.000,179940000.000,93044000.000,94808000.000,114549000.000,106872000.000,121349000.000
CommitmentsAndContingencies,0.000,0.000,,,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,18732872.000,18860360.000,18961497.000,19161782.000,19253282.000,19304572.000,19436918.000,19891589.000,20009750.000,20212947.000,20504106.000,20802915.000,20957663.000,20957663.000,21278858.000,21533057.000,21620400.000,21684072.000,21821895.000,22065052.000,22213335.000,22326212.000
