,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,1445247.000,1480463.000,1853320.000,1944003.000,1616105.000,1733742.000,2366175.000,2229973.000,2132403.000,3926681.000,2371189.000,1479719.000,1785142.000,1889327.000,2122994.000,2174683.000,2225380.000,1014245.000,1574452.000,1227519.000,906650.000,294298.000,239524.000
AccountsPayableAndAccruedLiabilitiesCurrent,3231686.000,3321414.000,1849133.000,2599841.000,3193289.000,3611962.000,2812371.000,3490177.000,3961379.000,5176773.000,8018672.000,7940540.000,8379231.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,1800000.000,,,,
AccountsPayableCurrent,,,,,2142516.000,2296906.000,1434166.000,2342090.000,2288479.000,3043250.000,3351844.000,,,1673402.000,1877736.000,2026992.000,1738135.000,2509894.000,1066766.000,728903.000,1270643.000,498288.000,392615.000,378348.000
AccountsReceivableGrossCurrent,,,,,980290.000,960728.000,1133400.000,1311432.000,1410805.000,1058544.000,2449199.000,,1523828.000,1843471.000,1921796.000,,2232211.000,2295491.000,1110993.000,1683829.000,1227519.000,908301.000,703675.000,
AccountsReceivableNetCurrent,1224423.000,,,,,,,,,,,,1479719.000,,,,,,,,,,,
AccruedEmployeeBenefitsCurrent,,,,,,,,,,,,,,969160.000,984227.000,,,,532435.000,,,,91325.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,4887418.000,6218224.000,6533094.000,5720811.000,5511736.000,2453255.000,1553618.000,1356677.000,1212382.000,1054677.000,1130046.000
AccruedProfessionalFeesCurrent,,,,,130379.000,185225.000,156205.000,135026.000,525636.000,175950.000,199634.000,,,259346.000,285446.000,,,,190787.000,,,,213116.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,979705.000,1204442.000,1374928.000,1590749.000,1794120.000,1018619.000,1144095.000,,,,674528.000,,,,1086632.000,,,,279601.000,374476.000
AdditionalPaidInCapital,52378674.000,52628962.000,54458170.000,66212471.000,105752831.000,106821973.000,108485646.000,115635144.000,116050899.000,116309680.000,117097844.000,121449271.000,123393664.000,124834282.000,125173973.000,125508365.000,125696688.000,125831291.000,125956728.000,125996259.000,18105659.000,18105659.000,18180658.000,18196466.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,43000.000,,,,16497.000,30000.000,44000.000,58000.000,32469.000,67516.000,58000.000,70000.000,97000.000,109000.000,0.000,2000.000,409000.000,409000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,34243.000,26532.000,42709.000,50891.000,61942.000,64673.000,16497.000,,44109.000,58329.000,32469.000,,57528.000,70111.000,96748.000,109377.000,0.000,1651.000,409377.000,
Assets,7964425.000,9046689.000,10078492.000,49349692.000,50395332.000,47538953.000,44331441.000,50775769.000,46572284.000,46890194.000,46252280.000,50240397.000,65333978.000,60257863.000,56224605.000,52739293.000,46466803.000,19151928.000,7073745.000,6903950.000,19600968.000,16749000.000,14056753.000,12421307.000
AssetsCurrent,2708640.000,3499190.000,5159515.000,11525887.000,12369143.000,9462562.000,6446773.000,12728727.000,8647509.000,10468031.000,9952991.000,13222421.000,30568630.000,25727398.000,21876140.000,18623048.000,12825538.000,12339024.000,3048904.000,3111505.000,8128820.000,5616271.000,3372215.000,2077731.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,3412080.000,,,,,,
