,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-416000.000,-570000.000,-525000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2858000.000,9178000.000,12945000.000,16794000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,463000.000,
AllocatedShareBasedCompensationExpense,2858000.000,9178000.000,12945000.000,16794000.000
AmortizationOfFinancingCostsAndDiscounts,,77000.000,305000.000,303000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,66724000.000,15937000.000,5474000.000,106885000.000
ConversionOfStockAmountConverted1,61348000.000,0.000,0.000,
CurrentFederalStateAndLocalTaxExpenseBenefit,,,139000.000,193000.000
CurrentForeignTaxExpenseBenefit,,,0.000,0.000
CurrentIncomeTaxExpenseBenefit,,,139000.000,193000.000
DebtConversionConvertedInstrumentSharesIssued1,1860363.000,1860363.000,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,25000.000,0.000,70000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,,,0.000,0.000
DeferredForeignIncomeTaxExpenseBenefit,,,0.000,0.000
DeferredIncomeTaxExpenseBenefit,,,0.000,0.000
Depreciation,64000.000,73000.000,252000.000,970000.000
EarningsPerShareBasicAndDiluted,-6.380,-2.000,-2.880,-3.400
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000,-0.002,-0.002
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.403,-0.411,0.444,-0.362
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.000,-0.000,0.000,-0.015
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.054,0.061,-0.009,0.053
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,,-0.070,-0.027
