,2011-09-30,2011-12-31,2012-03-31
AccountsPayableAndAccruedLiabilities,17551.000,6830.000,9000.000
AccruedRent,2650.000,850.000,3400.000
AdditionalPaidInCapital,93046.000,178160.000,192756.000
Assets,17053.000,16588.000,16314.000
AssetsCurrent,4492.000,4192.000,4083.000
BankOverdrafts,820.000,3713.000,4177.000
Cash,500.000,,
CashAndCashEquivalentsAtCarryingValue,500.000,200.000,91.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,500000000.000,500000000.000
CommonStockSharesIssued,28280000.000,29530000.000,29530000.000
CommonStockSharesOutstanding,25700000.000,25700000.000,28820000.000
CommonStockValue,28280.000,29530.000,29530.000
ConvertibleDebtCurrent,,29659.000,56221.000
DepositAssets,603.000,603.000,603.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-140039.000,-248700.000,-297238.000
IntangibleAssetsCurrent,10483.000,10483.000,10483.000
InterestReceivableCurrent,445.000,2246.000,4168.000
InventoryNet,3389.000,3389.000,3389.000
LiabilitiesAndStockholdersEquity,17053.000,16588.000,16314.000
LiabilitiesCurrent,35766.000,57598.000,91266.000
LoansPayable,300.000,300.000,300.000
NotesPayableCurrent,14000.000,14000.000,14000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,2078.000,1913.000,1748.000
StockholdersEquity,-18713.000,-41010.000,-74952.000
