,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentForAmortization,,,,,,,,,,,,,,,,,4796000.000,4686000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,180000.000,,,,160000.000,,,,145000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,200000.000,200000.000,300000.000,100000.000,200000.000,200000.000,200000.000,261000.000,145000.000,-48000.000,114000.000,83000.000,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,100000.000,,,,,,300000.000,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,,,,,,,,,,,,110000.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,149000.000,
AmortizationOfFinancingCosts,,,,,,,,,,,,,,,,,602000.000,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,500000.000,500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,87076.000,180095.000,,153047.000,85607.000,,,41723.000,3863.000,10496.000,-37913.000,20357.000,5728.000,227989.000,-89074.000,165000.000,313500.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,4000000.000,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,-2408000.000,1012000.000,17695000.000,-962000.000,-1304000.000,-2034000.000,15201000.000,-2319000.000,-7264000.000,-16620000.000,14963000.000,-3873000.000,-77438000.000,-9653000.000,10290000.000,-15157000.000,-25207000.000,-38529000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,223000.000,-8000.000,97000.000,123000.000,180000.000,181000.000,14000.000,-160000.000,69000.000,-66000.000,-17000.000,-81000.000,-236000.000,-84000.000,47000.000,270000.000,-6000.000,256000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-2185000.000,1004000.000,17792000.000,-839000.000,-1124000.000,-1853000.000,15215000.000,-2479000.000,-7195000.000,-16686000.000,14946000.000,-3954000.000,-77674000.000,-9737000.000,10337000.000,-14887000.000,-25213000.000,-38273000.000
CostOfRevenue,23569000.000,27557000.000,39719000.000,28560000.000,27666000.000,51100000.000,74041000.000,69301000.000,65904000.000,67156000.000,70360000.000,60025000.000,64788000.000,61587000.000,68088000.000,55782000.000,50903000.000,52168000.000
DeferredIncomeTaxExpenseBenefit,-1789000.000,246000.000,10333000.000,-6108000.000,-1533000.000,-2262000.000,8460000.000,549000.000,-3984000.000,-12756000.000,8467000.000,147000.000,-1418000.000,-269000.000,-1210000.000,1427000.000,2166000.000,
Depreciation,2049000.000,1989000.000,2256000.000,2682000.000,2651000.000,,4200000.000,,4200000.000,4800000.000,4500000.000,4300000.000,4700000.000,4400000.000,4700000.000,4800000.000,4252000.000,4280000.000
DepreciationAndAmortization,,,,,,8474000.000,11566000.000,,7953000.000,8981000.000,10164000.000,7805000.000,8818000.000,9898000.000,12168000.000,11430000.000,9585000.000,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,,,,,9048000.000,8966000.000
DividendsPreferredStock,2509000.000,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-5002.730,0.100,1.800,5002.610,-0.130,-0.200,1.260,-0.070,-0.550,-1.240,1.220,-0.180,-5.420,-0.730,1.090,-1.210,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,,,-1.870,-2.810
EarningsPerShareDiluted,-5002.730,0.100,1.800,5002.610,-0.130,-0.200,1.050,0.100,-0.550,-1.240,1.220,-0.180,-5.420,-0.730,1.090,-1.210,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,4000.000,-38000.000,14000.000,0.000,31000.000,-16000.000,865000.000,-628000.000,467000.000,484000.000,-1762000.000,-1331000.000,-2085000.000,281000.000,-2165000.000,-554000.000,375000.000,
EffectiveIncomeTaxRateContinuingOperations,,0.385,0.382,,0.533,0.365,0.388,,0.378,0.373,0.410,,0.008,-0.072,-0.016,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,,,0.350,0.350,0.350,,,
FairValueInputsDiscountRate,,,,,,,,,,,,,0.100,,,,,
