,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AccretionOfDiscount,,,,408588.000,131044.000
AccumulatedDepreciationDepletionAndAmortizationExpensePropertyPlantAndEquipmentCurrentCharge,,,14148.000,,
AdjustmentsToAdditionalPaidInCapitalOther,,7450.000,,,
AmortizationOfDeferredCharges,,,1089854.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,687.000,416726.000,-276075.000,-95837.000,-30689.000
CostOfGoodsSold,,,-34033.000,21624.000,
CostsAndExpensesRelatedParty,,,140285.000,,
DebtConversionConvertedInstrumentAmount1,,47769.000,,,
DebtInstrumentDecreaseForgiveness,,,,15478.000,13246.000
DebtInstrumentIncreaseDecreaseOtherNet,,,,,13750.000
Depreciation,,,14148.000,11955.000,3950.000
DepreciationAndAmortization,,,,11955.000,3950.000
DepreciationPremisesAndEquipment,,,14148.000,,
EarningsPerShareBasic,0.000,0.000,-0.030,,
EarningsPerShareBasicAndDiluted,,,,-0.020,-0.080
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,0.340,,
EffectiveIncomeTaxRateReconciliationTaxSettlementsDomestic,,,-0.340,,
EffectiveIncomeTaxRateReconciliationTaxSettlementsStateAndLocal,,,-0.070,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,-17105.000,-1001268.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,-17105.000,-1001268.000
GainLossOnDispositionOfAssets,,,-28307.000,,
GainLossOnDispositionOfAssets1,,,28307.000,-8598.000,
GainsLossesOnExtinguishmentOfDebt,,,-7250.000,15478.000,
GeneralAndAdministrativeExpense,14819.000,100910.000,553135.000,234796.000,31783.000
GrossProfit,,,293918.000,60431.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-16073.000,-128425.000,-3467500.000,-1977652.000,-9180227.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-3320445.000,-1439073.000,-7477430.000
IncomeTaxExpenseBenefit,-50.000,-50.000,-50.000,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,523866.000,247850.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,148535.000,2873427.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,-672402.000,-3121277.000
IncomeTaxesPaid,50.000,50.000,50.000,,
IncreaseDecreaseInAccountsPayable,1040.000,3833.000,246022.000,69795.000,3646.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,21987.000,,
IncreaseDecreaseInAccruedLiabilities,-480.000,,158230.000,154252.000,314934.000
