,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,7931687.000,6374000.000,7468000.000,8282000.000,7660000.000,8219000.000,9320000.000,8474000.000,11599000.000,10170000.000,23027000.000,22528000.000
AccountsPayableOtherCurrent,,722000.000,722000.000,722000.000,722000.000,722000.000,,,,,,
AccountsReceivableNetCurrent,11483320.000,8545000.000,8225000.000,9069000.000,9315000.000,9073000.000,12209000.000,10795000.000,12870000.000,7785000.000,11788000.000,6418000.000
AccruedEmployeeBenefitsCurrent,1931789.000,,,,,,,,,,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,146000.000,,,,0.000,,,,,
AccruedLiabilitiesCurrent,1403445.000,3492000.000,3299000.000,2811000.000,3025000.000,3443000.000,2992000.000,1670000.000,2411000.000,1786000.000,4169000.000,4280000.000
AccumulatedAmortizationDeferredFinanceCosts,,,121000.000,,,,144000.000,,,,14000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,903000.000,,,,731000.000,,,,1871000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5525.000,-11000.000,-18000.000,-25000.000,-22000.000,-40000.000,31000.000,48000.000,50000.000,65000.000,52000.000,63000.000
AdditionalPaidInCapital,51256243.000,51691000.000,52122000.000,52508000.000,52603000.000,57673000.000,58226000.000,58590000.000,58937000.000,62174000.000,64117000.000,64997000.000
AllowanceForDoubtfulAccountsReceivable,,,535000.000,,,,285000.000,,,,378000.000,
Assets,73150272.000,61554000.000,62060000.000,61479000.000,65537000.000,66753000.000,68715000.000,65134000.000,63347000.000,57020000.000,66473000.000,54577000.000
AssetsCurrent,25108281.000,21726000.000,22061000.000,22767000.000,23358000.000,25760000.000,28612000.000,26287000.000,25162000.000,20173000.000,30144000.000,20556000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,772000.000,772000.000,772000.000,772000.000,23000.000,23000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,772000.000,772000.000,772000.000,772000.000,23000.000,23000.000
