,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,4210000.000,5197000.000,3691000.000,3783000.000,5804000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,3803326.000,,,,5602444.000
CapitalExpendituresIncurredButNotYetPaid,526000.000,,,,7000.000
CapitalLeaseObligationsIncurred,11649000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,86024000.000,,,,166229000.000
ContractsRevenue,805000.000,3388000.000,962000.000,898000.000,682000.000
ConversionOfStockAmountConverted1,199915000.000,,,,
DeferredIncomeTaxExpenseBenefit,0.000,,,,
Depreciation,187000.000,,,,631000.000
EarningsPerShareBasicAndDiluted,-0.800,-0.540,-0.590,-1.090,-0.850
FairValueAdjustmentOfWarrants,87000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,87000.000,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,376000.000,,,,
GeneralAndAdministrativeExpense,9762000.000,12158000.000,11295000.000,13047000.000,12288000.000
IncreaseDecreaseInAccountsPayable,544000.000,,,,10078000.000
IncreaseDecreaseInAccountsReceivable,-89000.000,,,,857000.000
IncreaseDecreaseInAccruedLiabilities,1814000.000,,,,-10539000.000
IncreaseDecreaseInDeferredRevenue,158000.000,,,,90214000.000
IncreaseDecreaseInOtherNoncurrentAssets,2248000.000,,,,-2000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1088000.000,,,,-486000.000
IncreaseDecreaseInRestrictedCash,1619000.000,,,,
InvestmentIncomeNet,124000.000,153000.000,142000.000,-357000.000,-610000.000
NetCashProvidedByUsedInFinancingActivities,98215000.000,,,,97094000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,98215000.000,,,,97094000.000
NetCashProvidedByUsedInInvestingActivities,-2562000.000,,,,-656000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2562000.000,,,,-656000.000
NetCashProvidedByUsedInOperatingActivities,-9629000.000,,,,69791000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-9629000.000,,,,69791000.000
NetIncomeLoss,-17745000.000,-19042000.000,-21020000.000,-39376000.000,-31097000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-17792000.000,-19042000.000,-21020000.000,-39376000.000,-31097000.000
NonoperatingIncomeExpense,94000.000,158000.000,145000.000,-392000.000,-470000.000
OperatingExpenses,18644000.000,22588000.000,22127000.000,39882000.000,31309000.000
OperatingIncomeLoss,-17839000.000,-19200000.000,-21165000.000,-38984000.000,-30627000.000
OtherNoncashIncomeExpense,,,,,-69000.000
OtherNonoperatingIncomeExpense,-30000.000,5000.000,3000.000,-35000.000,140000.000
PaymentsToAcquirePropertyPlantAndEquipment,943000.000,,,,656000.000
ProceedsFromIssuanceOfCommonStock,98182000.000,,,,97102000.000
ProceedsFromStockOptionsExercised,33000.000,,,,435000.000
RelatedPartyTransactionAmountsOfTransaction,,,,,0.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,,,443000.000
ResearchAndDevelopmentExpense,8882000.000,10430000.000,10832000.000,26835000.000,19021000.000
ResearchAndDevelopmentInProcess,,,,,5000000.000
ShareBasedCompensation,4210000.000,,,,5804000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,193551.000,,,,208293.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,0.016,,,,0.017
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,83902.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,11.670
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,695312.000,,,,1067741.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,3.850,,,,5.110
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,18.680,,,,24.180
StockIssuedDuringPeriodSharesStockOptionsExercised,8673.000,,,,85872.000
StraightLineRentAdjustments,45000.000,,,,
TemporaryEquityAccretionToRedemptionValue,47000.000,,,,
TemporaryEquityAccretionToRedemptionValueAdjustment,47000.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,22280797.000,35286719.000,35505429.000,-60853228.000,36485421.000
