,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrent,26800000.000,28800000.000,24800000.000,28400000.000,31100000.000,28400000.000,28400000.000,26300000.000,28500000.000,27700000.000,28200000.000,32600000.000,29800000.000,33000000.000,28400000.000
AccountsReceivableNetCurrent,112500000.000,134000000.000,122400000.000,124100000.000,123500000.000,125700000.000,128800000.000,126900000.000,126300000.000,126600000.000,122600000.000,129500000.000,120900000.000,131000000.000,115900000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,2100000.000,,,,2600000.000,,,,3300000.000,,
AccruedIncomeTaxesCurrent,,,,,600000.000,,,,100000.000,,,,300000.000,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,10200000.000,,,,13300000.000,14100000.000,10800000.000,11500000.000,12200000.000,12900000.000,13700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,157900000.000,,,,194800000.000,,,,224200000.000,,,,234500000.000,,
AllowanceForDoubtfulAccountsReceivable,,,88500000.000,91300000.000,93600000.000,99600000.000,101800000.000,94700000.000,105500000.000,102500000.000,94500000.000,89900000.000,84400000.000,95300000.000,84400000.000
AllowanceForDoubtfulAccountsReceivableCurrent,86600000.000,86600000.000,88500000.000,91300000.000,93600000.000,99600000.000,101800000.000,94700000.000,,,,,,,
Assets,784700000.000,789700000.000,799900000.000,843100000.000,844400000.000,824400000.000,840200000.000,827200000.000,830800000.000,796100000.000,799900000.000,777800000.000,869700000.000,859500000.000,853800000.000
AssetsCurrent,211000000.000,212100000.000,214200000.000,190400000.000,194800000.000,176700000.000,188400000.000,194900000.000,204200000.000,177300000.000,186300000.000,166300000.000,294200000.000,223200000.000,274600000.000
AssetsHeldForSaleCurrent,15000000.000,12900000.000,12700000.000,12500000.000,,,,16100000.000,13100000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,13100000.000,,,,33700000.000,33300000.000,64100000.000
BuildingsAndImprovementsGross,359100000.000,,,,399400000.000,,,,389400000.000,,,,366100000.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,6500000.000,6500000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,25300000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,21300000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,700000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,,,,200000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,3000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,3300000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccruedLiabilities,,,,700000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,6500000.000,13900000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,4500000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,4000000.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,3000000.000,,,,,,,,,,,
