,2012-12-31,2013-12-31,2014-12-31
AdjustmentForAmortization,,,74074.000
AmortizationOfDebtDiscountPremium,566537.000,525229.000,
AmortizationOfDeferredLeasingFees,,627778.000,
AssetImpairmentCharges,749642.000,0.000,7782644.000
CashAcquiredFromAcquisition,,,351.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-69113.000,-2087.000,-52695.000
CostOfGoodsAndServicesSold,2025682.000,,
CostOfGoodsSold,,1253781.000,
CurrentFederalTaxExpenseBenefit,,0.000,
DebtConversionOriginalDebtAmount1,,,771650.000
DeferredCostsCreditCardOriginationCostsAmortization,343009.000,,
DeferredOtherTaxExpenseBenefit,,0.000,
DepreciationAndAmortization,134398.000,89751.000,107825.000
DepreciationDepletionAndAmortization,,89751.000,107826.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,-219059.000,
EarningsPerShareBasicAndDiluted,-0.080,-0.340,
EffectiveIncomeTaxRateContinuingOperations,,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.274,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,0.066,
ExtinguishmentOfDebtGainLossNetOfTax,,,15759.000
FinancingInterestExpense,,182294.000,
FreightCosts,,,487697.000
GainLossOnDispositionOfAssets,100000.000,0.000,
GainLossOnDispositionOfAssets1,,0.000,
GainLossOnDispositionOfIntangibleAssets,100000.000,,
GainLossRelatedToLitigationSettlement,,-106912.000,-15759.000
GainOnSaleOfInvestments,,-575829.000,
GeneralAndAdministrativeExpense,1207136.000,1069041.000,1573855.000
GoodwillImpairmentLoss,,0.000,7782644.000
GrossProfit,496373.000,432986.000,
IncomeLossFromContinuingOperations,,-2420563.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-8715026.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6718577.000,,
IncomeLossFromContinuingOperationsPerBasicShare,,,-0.180
IncomeLossFromContinuingOperationsPerDilutedShare,,,-0.180
IncomeLossFromSubsidiariesBeforeTax,,2226286.000,
IncomeTaxExpenseBenefit,0.000,0.000,
IncomeTaxesPaid,0.000,,
IncomeTaxesPaidNet,,0.000,0.000
IncreaseDecreaseInAccountsPayable,155292.000,-259383.000,-23184.000
IncreaseDecreaseInAccountsReceivable,10021.000,985.000,-244821.000
