,2017-03-31
AccountsPayableCurrent,13849000.000
AccountsReceivableNetCurrent,147677000.000
AccruedLiabilitiesCurrent,228436000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1635000.000
AdditionalPaidInCapital,7157585000.000
Assets,4041777000.000
AssetsCurrent,3463206000.000
CapitalLeaseObligationsNoncurrent,15400.000
CashAndCashEquivalentsAtCarryingValue,1427114000.000
ContractualObligation,3021591000.000
ContractualObligationDueAfterFifthYear,33333000.000
ContractualObligationDueInFifthYear,750000000.000
ContractualObligationDueInFourthYear,675000000.000
ContractualObligationDueInSecondYear,537248000.000
ContractualObligationDueInThirdYear,602491000.000
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,423519000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,42900000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,34022000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,7431000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,15878000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,6539000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,12152000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,17377000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,20404000.000
FiniteLivedIntangibleAssetsGross,113803000.000
FiniteLivedIntangibleAssetsNet,79781000.000
Goodwill,332205000.000
Liabilities,306259000.000
LiabilitiesAndStockholdersEquity,4041777000.000
LiabilitiesCurrent,242285000.000
MarketableSecuritiesCurrent,1815442000.000
OperatingLeasesFutureMinimumPaymentsDue,411754000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,54438000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,54970000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,53977000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,43828000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,179959000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,24582000.000
OtherAssetsNoncurrent,50453000.000
OtherLiabilitiesNoncurrent,63974000.000
PrepaidExpenseAndOtherAssetsCurrent,72973000.000
PropertyPlantAndEquipmentNet,116132000.000
RetainedEarningsAccumulatedDeficit,-3420444000.000
StockholdersEquity,3735518000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3735518000.000
