,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AccountsPayableCurrent,6835493.000,9772303.000,10939000.000,5763000.000,6490000.000,6251000.000,2659000.000,2687000.000
AccountsReceivableNetCurrent,4471978.000,7598780.000,3124000.000,5106000.000,3082000.000,14889000.000,966000.000,2670000.000
AccruedProfessionalFeesCurrent,284409.000,171826.000,125000.000,327000.000,255000.000,177000.000,161000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,13960000.000,16463000.000,20006000.000,24392000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-73441.000,-67754.000,-74000.000,-78000.000,-76000.000,-108000.000,-99000.000,-108000.000
AdditionalPaidInCapital,123778863.000,127387375.000,127488000.000,127766000.000,127884000.000,127886000.000,127987000.000,128148000.000
AllowanceForDoubtfulAccountsReceivableCurrent,65603.000,88259.000,81000.000,180000.000,149000.000,186000.000,96000.000,93000.000
Assets,44927477.000,49204044.000,50513000.000,53634000.000,54088000.000,60783000.000,53786000.000,50791000.000
AssetsCurrent,33274227.000,32032366.000,29531000.000,33505000.000,34033000.000,41162000.000,30988000.000,26540000.000
BuildingsAndImprovementsGross,,,,,576000.000,576000.000,576000.000,576000.000
CapitalLeaseObligations,,,,,,,217000.000,188000.000
CapitalLeaseObligationsCurrent,,,,,,,116000.000,117000.000
CapitalLeaseObligationsNoncurrent,,,,,,,101000.000,71000.000
CapitalLeasedAssetsGross,,,,,,,347000.000,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,266000.000,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,228000.000,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,114000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,114000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,11000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,217000.000,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,81000.000,
CapitalizedComputerSoftwareGross,,,,,2455000.000,2640000.000,2938000.000,3036000.000
CashAndCashEquivalentsAtCarryingValue,20220738.000,12943791.000,9591000.000,4048000.000,4323000.000,1935000.000,6414000.000,3394000.000
ClassOfWarrantOrRightOutstanding,,,,,4529856.000,4529856.000,4529856.000,4529856.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000,1300000000.000
CommonStockSharesIssued,22224957.000,23777968.000,23915000.000,23915000.000,23912000.000,23756000.000,23754000.000,23830000.000
CommonStockSharesOutstanding,22224957.000,23777968.000,23915000.000,23915000.000,23912000.000,23756000.000,23754000.000,23830000.000
CommonStockValue,22223.000,23777.000,24000.000,24000.000,24000.000,24000.000,24000.000,24000.000
ContractReceivableRetainage,,,,,,,0.000,
ConvertibleDebtFairValueDisclosures,,,,,,,4800000.000,5600000.000
ConvertibleDebtNoncurrent,,,,,,,4900000.000,
ConvertibleLongTermNotesPayable,,,,4880000.000,4890000.000,4931000.000,4938000.000,4945000.000
DebtCurrent,,,1647000.000,0.000,0.000,0.000,0.000,
DebtInstrumentUnamortizedDiscount,,,,120000.000,110000.000,69000.000,62000.000,55000.000
DeferredIncomeTaxLiabilities,,,,,,,1185000.000,
DeferredRevenue,,,,,18146000.000,28597000.000,24443000.000,19453000.000
DeferredRevenueCurrent,2772455.000,4478497.000,11078000.000,14247000.000,17805000.000,17793000.000,23812000.000,18732000.000
DeferredRevenueNoncurrent,923861.000,924501.000,121000.000,197000.000,341000.000,10804000.000,631000.000,721000.000
DeferredTaxAssetsGross,,,,,,,32202000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,
DeferredTaxAssetsNet,,,,,,,1185000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,29800000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,75900000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,2600000.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,,68500000.000,
DeferredTaxAssetsOther,,,,,,,323000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,1668000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,411000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,31017000.000,
DeferredTaxLiabilitiesOther,,,,,,,282000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,903000.000,
EmployeeRelatedLiabilitiesCurrent,647241.000,975563.000,793000.000,1130000.000,904000.000,1436000.000,1128000.000,1246000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,,,1300000.000,
EntityWideDisclosureOnGeographicAreasLongLivedAssetsInEntitysCountryOfDomicile,,,,,,,21790000.000,
EquityMethodInvestmentOwnershipPercentage,,,,,,0.400,,0.500
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,55000.000,67000.000,79000.000,96000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,51000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,49000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,49000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,51000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,51000.000,
FiniteLivedIntangibleAssetsGross,,,,,953000.000,1000000.000,1050000.000,1081000.000
FiniteLivedIntangibleAssetsNet,,,,,898000.000,,,
FiniteLivedPatentsGross,,,,,449000.000,449000.000,,
FiniteLivedTrademarksGross,,,,,290000.000,290000.000,,
FurnitureAndFixturesGross,,,,,274000.000,273000.000,273000.000,283000.000
Goodwill,3495878.000,3495878.000,3496000.000,3496000.000,3496000.000,0.000,0.000,
IntangibleAssetsNetExcludingGoodwill,551860.000,636311.000,709000.000,809000.000,898000.000,933000.000,971000.000,985000.000
InventoryFinishedGoods,,,,,24757000.000,23178000.000,20792000.000,17792000.000
InventoryGross,,,,,25389000.000,23806000.000,21360000.000,18209000.000
InventoryNet,4753054.000,8490466.000,15497000.000,22781000.000,25110000.000,23447000.000,20966000.000,17951000.000
InventoryRawMaterials,,,,,604000.000,587000.000,533000.000,378000.000
InventoryValuationReserves,,,284000.000,,279000.000,359000.000,394000.000,258000.000
InventoryWorkInProcess,,,,,28000.000,41000.000,35000.000,39000.000
LeaseholdImprovementsGross,,,,,811000.000,811000.000,811000.000,803000.000
Liabilities,,,,29426000.000,33697000.000,45059000.000,40208000.000,37649000.000
LiabilitiesAndStockholdersEquity,44927477.000,49204044.000,50513000.000,53634000.000,54088000.000,60783000.000,53786000.000,50791000.000
LiabilitiesCurrent,14926722.000,18659765.000,27598000.000,24161000.000,28278000.000,28996000.000,34350000.000,31724000.000
LiabilitiesNoncurrent,923861.000,1245010.000,230000.000,,,,,
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,147000.000,,,,,
LongTermDebt,,,,,,,5188000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,0.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,188000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,5000000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,0.000,
LongTermDebtNoncurrent,0.000,320509.000,109000.000,,,,,
LossContingencyAccrualCarryingValueCurrent,,,,,,,223000.000,
LossContingencyEstimateOfPossibleLoss,,,,,,,223000.000,597000.000
LossContingencyRangeOfPossibleLossMaximum,,,,,,,917000.000,1100000.000
MachineryAndEquipmentGross,,,,,23897000.000,28884000.000,34910000.000,40916000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,2344000.000,790000.000,684000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,624000.000,190000.000,434000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,0.000,0.000,0.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,214000.000,109000.000,0.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,645000.000,132000.000,109000.000,
