,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCosts,,265813.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,4162633.000,,,,30574.000,,,,2902594.000,,,,,,,,1427531.000,,,,1479957.000,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,-14050623.000,,,,,,,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,,,,,0.000,,,,80237.000,,,,378055.000,,,,8754.000,,,,40867.000,
CostOfGoodsSold,44928632.000,40531955.000,43033139.000,37102392.000,51160147.000,50188672.000,48484016.000,42111656.000,45517216.000,34132002.000,31443627.000,30197217.000,29728498.000,27432473.000,29667066.000,27783975.000,25427931.000,24951283.000,24502618.000,25741335.000,24145439.000,25364964.000,26185059.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,0.040,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,1947070.000,,,,1983471.000,,,,1863721.000,,,,2014665.000,,,,1684300.000,,,,932717.000,
DistributionMadeToLimitedLiabilityCompanyLLCMemberCashDistributionsPaid,,,,,,,,,,,,,,13665925.000,,,,,,,,,
GainLossOnDispositionOfProperty,,-496098.000,,,,0.000,,,,,,,,,,,,,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,496098.000,,-6434.000,,0.000,,0.000,,,,,,,,,,,,,,-4243.000,
GeneralAndAdministrativeExpense,641728.000,673142.000,727450.000,807137.000,747836.000,882698.000,783544.000,751843.000,806297.000,874534.000,776590.000,988111.000,1132726.000,862799.000,748136.000,667769.000,673301.000,806338.000,669318.000,633917.000,1269591.000,756918.000,826092.000
GrossProfit,-2899657.000,2729521.000,-953250.000,-3990843.000,-45687.000,-2775998.000,-1009646.000,-1217271.000,1170896.000,623134.000,5050374.000,8794502.000,7364839.000,2588490.000,500958.000,1263086.000,1263790.000,-550624.000,-2039036.000,1738338.000,2652415.000,3196752.000,1131926.000
GuaranteeObligationsLiquidationProceedsPercentage,,,,,,,,,,,,,,,,,,1.000,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-88.440,59.600,-40.660,-155.870,,-88.540,-43.190,-47.780,,-6.390,101.650,185.390,,41.000,-6.080,14.240,,-32.460,-64.810,25.640,,57.490,7.130
IncreaseDecreaseInAccountsPayable,,142382.000,,,,48567.000,,,,310332.000,,,,-107497.000,,,,881112.000,,,,158701.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,-265084.000,,,,-187058.000,,,,2141772.000,,,,1412442.000,,,,2231088.000,,,,1256788.000,
IncreaseDecreaseInAccountsReceivable,,1575702.000,,,,-2082505.000,,,,-691488.000,,,,1962238.000,,,,-2401043.000,,,,793684.000,
IncreaseDecreaseInAccruedLiabilities,,436004.000,,,,160756.000,,,,75314.000,,,,766467.000,,,,101683.000,,,,241828.000,
IncreaseDecreaseInBookOverdrafts,,,,,,,,,,,,,,,,,,-1656923.000,,,,0.000,
IncreaseDecreaseInDeferredRevenue,,,,,,1000000.000,,,,0.000,,,,,,,,,,,,,
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,,700525.000,,,,125501.000,,,,513652.000,,,,270418.000,,,,-168658.000,,,,-216161.000,
IncreaseDecreaseInInventories,,378041.000,,,,1108548.000,,,,-807433.000,,,,-175774.000,,,,1097963.000,,,,-678268.000,
IncreaseDecreaseInMarginDepositsOutstanding,,-805301.000,,,,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,72962.000,,,,-24203.000,,,,-85639.000,,,,218838.000,,,,5994.000,,,,-14976.000,
InterestExpenseBorrowings,180405.000,48488.000,30947.000,51470.000,106660.000,65189.000,23985.000,41158.000,29736.000,20198.000,2013.000,16509.000,16443.000,12961.000,12743.000,265.000,8767.000,9053.000,18020.000,26749.000,12484.000,22788.000,6586.000
InterestIncomeDomesticDeposits,2890.000,2249.000,2038.000,1686.000,984.000,848.000,1040.000,1097.000,1292.000,2791.000,2660.000,5644.000,9708.000,11169.000,4065.000,3754.000,2993.000,1307.000,1006.000,668.000,1000.000,484.000,498.000
InterestPaid,,81458.000,,,,70172.000,,,,44385.000,,,,1424.000,,,,1208.000,,,,16259.000,
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,,,,,,,,,0.006,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-2402500.000,,,,308650.000,,,,-25888.000,,,,-13692362.000,,,,-1683920.000,,,,-2527571.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-2402500.000,,,,308650.000,,,,-25888.000,,,,-13692362.000,,,,-1683920.000,,,,-2527571.000,
NetCashProvidedByUsedInInvestingActivities,,372692.000,,,,-8434.000,,,,-1839758.000,,,,-3892517.000,,,,-2519373.000,,,,-1120000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,372692.000,,,,-8434.000,,,,-1839758.000,,,,-3892517.000,,,,-2519373.000,,,,-1120000.000,
NetCashProvidedByUsedInOperatingActivities,,6192441.000,,,,-269642.000,,,,4768240.000,,,,3534256.000,,,,5630824.000,,,,5127528.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,6192441.000,,,,-269642.000,,,,4768240.000,,,,3534256.000,,,,5630824.000,,,,5127528.000,
NetIncomeLoss,-3718900.000,2506238.000,-1709609.000,-6554198.000,-899199.000,-3723037.000,-1816135.000,-2009175.000,336155.000,-268807.000,4274431.000,7795526.000,6225378.000,1723899.000,-255856.000,598806.000,584715.000,-1364708.000,-2725368.000,1078340.000,1371340.000,2417530.000,299746.000
OperatingIncomeLoss,-3541385.000,2552477.000,-1680700.000,-6504414.000,-793523.000,-3658696.000,-1793190.000,-1969114.000,364599.000,-251400.000,4273784.000,7806391.000,6232113.000,1725691.000,-247178.000,595317.000,590489.000,-1356962.000,-2708354.000,1104421.000,1382824.000,2439834.000,305834.000
OtherNonoperatingIncomeExpense,-177515.000,-46239.000,-28909.000,-49784.000,-105676.000,-64341.000,-22945.000,-40061.000,-28444.000,-17407.000,647.000,-10865.000,-6735.000,-1792.000,-8678.000,3489.000,-5774.000,-7746.000,-17014.000,-26081.000,-11484.000,-22304.000,-6088.000
PaymentsForConstructionInProcess,,1387.000,,,,,,,,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,808308.000,,,,8434.000,,,,1839758.000,,,,3892517.000,,,,2519373.000,,,,1120000.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,1100000.000,,,,0.000,,,,,,,,,,,,4500000.000,
ProceedsFromSaleOfPropertyHeldForSale,,1181000.000,,,,0.000,,,,,,,,,,,,,,,,,
ProceedsFromShortTermDebt,,,,,,14884000.000,,,,0.000,,,,,,,,0.000,,,,,
RelatedPartyTransactionPurchasesFromRelatedParty,,,,,,96482.000,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,2402500.000,,,,4362350.000,,,,25888.000,,,,26437.000,,,,26997.000,,,,7027571.000,
RepaymentsOfShortTermDebt,,,,,,11313000.000,,,,0.000,,,,,,,,,,,,,
