,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,371600.000,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,101875.000,732090.000,788771.000,782661.000,-1488514.000,1105703.000,1163589.000,1207087.000,-2252180.000,1328265.000,1447777.000,4655438.000,-2743228.000,4773370.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-2361193.000,,,,-2463449.000,,,,-2591457.000,,,,5647927.000
EarningsPerShareBasicAndDiluted,-0.410,-0.490,-0.590,-0.630,-0.490,-0.580,-0.520,-0.420,-0.350,-0.450,-0.410,-0.290,0.000,-0.370
FairValueAdjustmentOfWarrants,-39000.000,,,,,,,,,,,198945.000,,3072747.000
FairValueAssumptionsExpectedDividendRate,,,,,,0.000,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,0.772,,,,,,,,1.014
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.022,,,,,,,,0.019
GeneralAndAdministrativeExpense,406862.000,1070479.000,616888.000,732800.000,738012.000,1025261.000,976418.000,819703.000,842777.000,1137753.000,802655.000,830092.000,822325.000,1209570.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,659038.000,,,,68870.000,,,,37379.000,,,,-275862.000
IncreaseDecreaseInDeferredCharges,,-8688.000,,,,3298.000,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,-73333.000,,,,-68555.000,,,,-104184.000
IncreaseDecreaseInPrepaidExpense,,-58015.000,,,,,,,,,,,,
InterestExpense,,,,,,77048.000,77736.000,78424.000,,,,,,
InterestExpenseOther,39940.000,36944.000,58390.000,5906.000,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,,,,,,-123209.000,,964.000
InterestIncomeOther,629.000,4055.000,3215.000,1725.000,,,,,,,,,,
InterestPaid,,32495.000,,,,41250.000,,,,62563.000,,,,
InvestmentIncomeNonoperating,,,,,,1522.000,1129.000,470.000,,,,,,
LineOfCreditFacilityIncreaseAccruedInterest,34125.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-360576.000,,,,531620.000,,,,98744.000,,,,7334739.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-360576.000,,,,531620.000,,,,98744.000,,,,7334739.000
NetCashProvidedByUsedInOperatingActivities,,-2000617.000,,,,-2995069.000,,,,-2690201.000,,,,-1686812.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-2000617.000,,,,-2995069.000,,,,-2690201.000,,,,-1686812.000
NetIncomeLoss,-485904.000,-2955484.000,-3547040.000,-3825354.000,-2919803.000,-3520748.000,-3241163.000,-2735400.000,-2624152.000,-3225409.000,-2970498.000,-3025281.000,-1527343.000,-5052039.000
NonoperatingIncomeExpense,-311.000,-32889.000,-55175.000,-4181.000,-5402.000,-75526.000,-76607.000,-77954.000,-73073.000,-72580.000,-72694.000,-855846.000,797014.000,-3071783.000
OperatingExpenses,485593.000,2922595.000,3491865.000,3821173.000,2914401.000,3445222.000,3164556.000,2657446.000,2551079.000,3152829.000,2897804.000,2169435.000,2324357.000,1980256.000
OperatingIncomeLoss,-485593.000,-2922595.000,-3491865.000,-3821173.000,-2914401.000,-3445222.000,-3164556.000,-2657446.000,-2551079.000,-3152829.000,-2897804.000,-2169435.000,-2324357.000,-1980256.000
OtherNoncashExpense,,5816.000,,,,,,,,,,,,
PaidInKindInterest,,,,,,15174.000,,,,10362.000,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,531620.000,,,,98744.000,,,,7334739.000
RepaymentsOfBankDebt,,360576.000,,,,,,,,,,,,
ResearchAndDevelopmentExpense,78731.000,1852116.000,2874977.000,3088373.000,,,,,,,,,,
ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,,,,,,2419961.000,2188138.000,1837743.000,1708302.000,2015076.000,2095149.000,1339343.000,1502032.000,770686.000
ShareBasedCompensation,7629.000,223310.000,265210.000,303961.000,309606.000,371600.000,384538.000,371675.000,376543.000,418912.000,427130.000,452236.000,408246.000,464158.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,0.710,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.018,,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,0.000,,,,,,
StockIssuedDuringPeriodSharesEmployeeStockPurchasePlans,,,,,,,,,,34067.000,,,,50244.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1190212.000,6002936.000,6027672.000,6054250.000,-12052298.000,6103783.000,6212803.000,6494845.000,-12325637.000,7168005.000,7217577.000,10614692.000,-15662206.000,13528311.000
WeightedAverageNumberOfSharesCommonStockSubjectToRepurchaseOrCancellation,,94375.000,71875.000,49375.000,-145000.000,45000.000,45000.000,45000.000,-90000.000,45000.000,45000.000,45000.000,-90000.000,45000.000
