,2011-01-31,2011-04-30,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,597706000.000,527080000.000,764083000.000,839302000.000,934324000.000,766601000.000,891062000.000,935942000.000,1103335000.000,928105000.000,1098054000.000,1149693000.000,1349338000.000,1093197000.000,1567896000.000,1496841000.000,1752664000.000,1459686000.000
AccountsPayableCurrent,18106000.000,16969000.000,22321000.000,28265000.000,33258000.000,19752000.000,69339000.000,57940000.000,14535000.000,31522000.000,66859000.000,45162000.000,64988000.000,36723000.000,83604000.000,88794000.000,95537000.000,60227000.000,99286000.000,88755000.000,71481000.000,54583000.000,101404000.000,140541000.000,115257000.000,128065000.000
AccountsReceivableNetCurrent,426943000.000,270816000.000,342397000.000,312331000.000,683745000.000,371395000.000,446917000.000,418590000.000,872634000.000,502609000.000,599543000.000,604045000.000,1360837000.000,684155000.000,834323000.000,794590000.000,1905506000.000,926381000.000,1067799000.000,1060726000.000,2496165000.000,1192965000.000,1323114000.000,1281425000.000,3196643000.000,1439875000.000
AccruedIncomeTaxesCurrent,7780000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesNoncurrent,18481000.000,20292000.000,34777000.000,30204000.000,37258000.000,42010000.000,47165000.000,46246000.000,49074000.000,49239000.000,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,345121000.000,295970000.000,389853000.000,409150000.000,502442000.000,399731000.000,482888000.000,524267000.000,597706000.000,527080000.000,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,12548000.000,15464000.000,23796000.000,22836000.000,21993000.000,22346000.000,24026000.000,13044000.000,10064000.000,11908000.000,16751000.000,13945000.000,15864000.000,19309000.000,22111000.000,17597000.000,16889000.000,27814000.000,28781000.000,31234000.000,33814000.000,30095000.000,33717000.000,38331000.000,38254000.000,38098000.000
AccruedRentCurrent,22323000.000,25383000.000,26456000.000,27638000.000,29555000.000,35388000.000,47418000.000,62446000.000,3006000.000,11671000.000,13044000.000,11304000.000,13944000.000,14891000.000,14679000.000,14133000.000,14847000.000,11953000.000,12933000.000,13477000.000,14071000.000,15789000.000,16966000.000,17055000.000,19710000.000,22777000.000
AccruedRentCurrentAndNoncurrent,,,,,667800000.000,,,,1600000000.000,,,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,107782000.000,118384000.000,135288000.000,152158000.000,159482000.000,178714000.000,199799000.000,225874000.000,252940000.000,279342000.000,294664000.000,346981000.000,383777000.000,439997000.000,496994000.000,558572000.000,619827000.000,692769000.000,767126000.000,843476000.000,919837000.000,997021000.000,1077420000.000,1124983000.000,1198350000.000,1281902000.000
