,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,-18835.000,-20316.000,,-15975.000,-8921.000,-12162.000,0.000,0.000,0.000,0.000,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,,,,,,,,8852.000,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,,-44228.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,,,,,-728404.000,-355158.000,,
CostsAndExpenses,,,,,,,32616.000,39968.000,85050.000,26826.000,-340109.000,-28438.000,-28392.000,-222292.000,,-1359157.000,-728630.000,-363588.000,-238473.000,-1259580.000
Depreciation,,,,,,,,0.000,0.000,,,,,,,,86.000,17.000,,335.000
DepreciationExpense,,,,,,,15995.000,0.000,,,,,,,,,,,,
DepreciationExpenseOnReclassifiedAssets,,,,,,,,,,0.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,,,,-0.000,,-0.000,-0.000,,-0.000,-0.000,-0.000,0.000,-0.210,-0.100,-0.040,0.000,-0.140
ExtinguishmentOfDebtGainLossIncomeTax,,,,,,,,,,,,,,,,,0.000,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-199305.000,,,,0.000,,0.000
GeneralAndAdministrativeExpense,17500.000,4000.000,7420.000,55800.000,9458.000,8393.000,10995.000,27113.000,,3939.000,,9148.000,15886.000,7174.000,12724.000,1350151.000,728739.000,363434.000,237584.000,1260465.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,,,,0.000,,,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,,,,,,,,,,,,,,,-1359157.000,,,,
IncomeLossFromContinuingOperations,,,,,-9458.000,-8393.000,-26990.000,-27113.000,,-3939.000,,-9148.000,-15886.000,-7174.000,-12724.000,-1350151.000,-728739.000,-363451.000,-237856.000,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,-32616.000,-39968.000,,-26826.000,,-28438.000,,-222292.000,,,,-363588.000,,-1259580.000
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,,0.000,,,,,0.000,0.000,,,,,,,0.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,,,,,,,,,,,-360.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4000.000,,,,,,,-1179.000,,,,1315.000,,,,12485.000,,,,
