,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsAndNotesReceivableNet,,,,,,,,,1466.000,6654.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,149310.000,,,
AccountsPayableCurrent,191.000,189.000,191.000,73425.000,113598.000,144500.000,,21961.000,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,9141.000,34201.000
AccountsReceivableNetCurrent,0.000,,17127.000,,,,,1267.000,,
AccruedLiabilitiesCurrent,0.000,16150.000,6972.000,573.000,1101.000,1121.000,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,66050.000,89050.000
AccruedRentCurrentAndNoncurrent,,4700.000,,,,,,,,
AccruedSalariesCurrent,2331.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4845.000,,,,0.000,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,84.000,-402.000,186.000,-302.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,-25.000,-116.000,60.000,4129.000,6391.000,1472.000
AdditionalPaidInCapital,98750.000,98750.000,98750.000,98750.000,98750.000,98750.000,,,1092990.000,1092990.000
AdditionalPaidInCapitalCommonStock,,,,,,,1092990.000,1092990.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,,,,,,,,,
Assets,39251.000,36934.000,34151.000,22254.000,14921.000,7183.000,1035013.000,1037155.000,1067498.000,1095200.000
AssetsCurrent,11795.000,36934.000,34151.000,22254.000,14921.000,,1035013.000,1027491.000,1057802.000,1083234.000
AssetsNoncurrent,,,0.000,0.000,0.000,,,,,
Cash,4184.000,29438.000,14590.000,19948.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,4184.000,29438.000,14590.000,19948.000,12387.000,4554.000,1032070.000,1016972.000,1041119.000,1070008.000
CashFDICInsuredAmount,,,,,,,,,90900.000,132000.000
CashUninsuredAmount,,,,,,,,,942310.000,899000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,12500000.000,12500001.000,12500001.000,12500001.000,12500001.000,12500001.000,60300001.000,60300001.000,60300001.000,60300001.000
CommonStockSharesOutstanding,12500000.000,12500001.000,12500001.000,12500001.000,12500001.000,12500001.000,60300001.000,60300001.000,60300001.000,60300001.000
CommonStockValue,1250.000,1250.000,1250.000,1250.000,1250.000,1250.000,6030.000,6030.000,6030.000,6030.000
CustomerAdvancesCurrent,0.000,,,,,,,,,
DeferredRevenue,,,,,,,,2905.000,4247.000,4537.000
DeferredTaxAssetsGross,36185.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,36185.000,,,,83214.000,,,115334.000,94564.000,118325.000
DeferredTaxAssetsValuationAllowance,36185.000,,,,83214.000,,,115334.000,94564.000,118325.000
DepositsAssetsCurrent,0.000,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,9664.000,9696.000,11966.000
DueToRelatedPartiesCurrent,,,,,158938.000,159106.000,201290.000,197820.000,455489.000,539010.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,26225.000,30865.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsGross,0.000,,,,,,,,,
FiniteLivedIntangibleAssetsNet,0.000,,,,,,,,,
ForeignCurrencyExchangeRateTranslation1,,,,,,,,,30.030,
InventoryFinishedGoods,0.000,,,777.000,870.000,885.000,895.000,1512.000,4985.000,908.000
InventoryNet,0.000,,926.000,777.000,870.000,885.000,895.000,1512.000,4985.000,908.000
InventorySuppliesNetOfReserves,0.000,,,,,,,,,
Liabilities,,165839.000,156663.000,223498.000,273637.000,304727.000,351733.000,434566.000,,
LiabilitiesAndStockholdersEquity,,36934.000,34151.000,22254.000,14921.000,7183.000,1035013.000,1037155.000,1067498.000,1095200.000
LiabilitiesCurrent,152022.000,16339.000,7163.000,73998.000,273637.000,,1201338.000,,569449.000,702979.000
LiabilitiesNoncurrent,,,149500.000,149500.000,,,,,,
LoansPayableCurrent,39251.000,,,,,,,,,
LongTermDebt,,,,,,,149500.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,149500.000,,,,,,,,,
NotesPayableRelatedPartiesNoncurrent,,149500.000,149500.000,149500.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,342865.000,322638.000,308238.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,82748.000,79386.000,77500.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,26290.000,27594.000,9615.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,91259.000,72386.000,74303.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,71592.000,71829.000,73489.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,16144.000,,,,,,,70976.000,71443.000,73331.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,15900.000,,,,,,,,
OperatingLossCarryforwards,,,,,358691.000,,,500560.000,248671.000,459470.000
OtherAccruedLiabilitiesCurrent,,,,,,,,,3299.000,3303.000
OtherAssetsNoncurrent,0.000,,,,,,,,,
OtherPrepaidExpenseCurrent,,,,,,,,,7808.000,3184.000
OtherReceivables,7611.000,7496.000,0.000,0.000,0.000,,,,,
PrepaidExpenseCurrent,,,1508.000,1529.000,1664.000,1744.000,2048.000,2666.000,10232.000,5664.000
PropertyPlantAndEquipmentNet,27456.000,0.000,0.000,0.000,0.000,,,,,
PropertyPlantAndEquipmentOther,32301.000,,,,,,,,,
ReceivablesNetCurrent,,,,,,,,5074.000,,
RetainedEarningsAccumulatedDeficit,-212855.000,-228503.000,-222698.000,-300942.000,-358691.000,-397428.000,-415800.000,-500560.000,-607362.000,-708271.000
StockholdersEquity,-112771.000,-128905.000,-122512.000,-201244.000,-258716.000,-297544.000,683280.000,602589.000,498049.000,392221.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,-128905.000,-122512.000,-201244.000,-258716.000,-297544.000,683280.000,602589.000,,
