,2013-03-31
AdjustmentForAmortization,4104.000
EarningsPerShareBasic,-0.000
GeneralAndAdministrativeExpense,8096.000
IncreaseDecreaseInAccountsPayable,1596.000
IncreaseDecreaseInDueToOfficersAndStockholders,6500.000
NetCashProvidedByUsedInFinancingActivities,6500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6500.000
NetCashProvidedByUsedInOperatingActivities,-6500.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6500.000
NetIncomeLoss,-12200.000
OperatingExpenses,12200.000
WeightedAverageNumberOfSharesOutstandingBasic,34499994.000
