,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,62328.000,,,,,,,,,
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,,16291.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,390998.000,535744.000,316473.000,166643.000,136231.000,148497.000,190811.000,187658.000,140875.000,146436.000,48896.000,7497.000,104493.000,765689.000,1506703.000,1724223.000,1058203.000,911274.000,19655.000,23934.000,74269.000,44328.000,5327.000,20659.000
AccountsPayableAndOtherAccruedLiabilities,,,,,,,,43804.000,,0.000,48197.000,0.000,0.000,,,,,,,,,,,
AccountsPayableCurrent,,,,,135685.000,147949.000,146568.000,143325.000,139997.000,145896.000,157.000,7078.000,103977.000,,,,,,,,,,,
AccountsPayableOtherCurrent,,,781037.000,1598317.000,2041411.000,2409151.000,2893332.000,3417093.000,3610735.000,3593704.000,3309246.000,3146825.000,3153447.000,3074108.000,2991109.000,2821972.000,2740503.000,2540418.000,3041085.000,2926237.000,2720027.000,3084787.000,1465164.000,1564978.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,175679.000,180457.000,,129868.000,124451.000,,,,,,
AccountsReceivableGrossCurrent,,,,,127265.000,187316.000,158047.000,187316.000,287343.000,305606.000,266785.000,200363.000,187155.000,1266217.000,2319997.000,2867000.000,1392025.000,1271842.000,292684.000,167275.000,106650.000,185945.000,60283.000,65243.000
AccountsReceivableNetCurrent,68519.000,802736.000,994329.000,550546.000,127265.000,187316.000,158047.000,187646.000,287343.000,305606.000,256607.000,181849.000,148169.000,1107564.000,2237794.000,2761243.000,1334076.000,1201694.000,292684.000,167275.000,106650.000,185945.000,60283.000,65243.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,19875.000,28798.000,0.000,0.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,3353352.000,,-4109159.000,-4500711.000,-4979716.000,-5456889.000,-5971198.000,-6511305.000,6960163.000,-7464495.000,-8043044.000,-9126983.000,9624942.000,-10398484.000,10072725.000,10341641.000,9794790.000,10426708.000,10741864.000,10451575.000,10608937.000,11267296.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1699538.000,2374860.000,2295922.000,2543727.000,2565293.000,2501182.000,2609374.000,2857367.000,3209607.000,3739532.000,4046055.000,3700903.000,3828779.000,3853357.000,4079896.000,4643960.000,5030420.000,880852.000,-1018861.000,-410598.000,-3154148.000,-3481997.000,-6565895.000,-5909130.000
AdditionalPaidInCapital,13456399.000,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,13514933.000,13520276.000,13525619.000,13530963.000,14665306.000,14888470.000,14888470.000,14888470.000,17487902.000,18094200.000,23291398.000,34780629.000,51883772.000,63022184.000,64455074.000,64455074.000,64455074.000,61743410.000,61395561.000,61395561.000,61395561.000,61395561.000,61395579.000
AdvancesOnInventoryPurchases,147525.000,95736.000,7868.000,149687.000,226648.000,30305.000,189094.000,11968.000,815928.000,62903.000,1612492.000,2129898.000,1326771.000,1133717.000,1051259.000,6157140.000,4459508.000,2919218.000,7823138.000,5847964.000,3596568.000,1595044.000,1129477.000,855595.000
AdvancesToAffiliate,,,,,226648.000,30305.000,189094.000,11968.000,815928.000,62903.000,1612492.000,2129898.000,1326771.000,1133717.000,1051259.000,6157140.000,,,7823138.000,5847964.000,,1595044.000,1129477.000,855595.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,0.000,,,60971.000,61037.000,162626.000,,3302.000,5288.000,17199.000,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,0.000,,,0.000,,0.000,-10178.000,-18514.000,-38986.000,-158653.000,-158653.000,-105757.000,-57949.000,-70148.000,,-115972.000,,112131.000,,0.000
AllowanceForDoubtfulOtherReceivablesCurrent,,,,,55478.000,55389.000,55547.000,55852.000,56338.000,57037.000,61485.000,,,,1513.000,,,,0.000,,,,0.000,
Assets,40359891.000,44991770.000,47067515.000,48333765.000,45989703.000,50299808.000,52877904.000,53517069.000,53027016.000,51461717.000,54427051.000,60626854.000,72041690.000,96888543.000,103553524.000,111973165.000,112390825.000,107684746.000,110910441.000,104633357.000,98845740.000,96068732.000,88176134.000,89001390.000
AssetsCurrent,15420057.000,18760217.000,18894467.000,18932943.000,15710104.000,17910281.000,19296323.000,20081126.000,19776127.000,18757949.000,24826763.000,32263727.000,42612780.000,53541491.000,55652649.000,64235631.000,67786113.000,66072540.000,81726699.000,74187014.000,68511581.000,67793389.000,61559924.000,62771739.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,2054517.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,0.000,0.000,,,,,,,,,,,2054517.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,7926437.000,6610381.000,5863186.000,4856785.000,0.000,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,2.200,,,,,,,,,,,,,,,,,,,
Cash,,,,,,,,,,,,,,,39123869.000,,,49882630.000,49656897.000,51719456.000,,54721497.000,54458026.000,56519096.000
CashAndCashEquivalentsAtCarryingValue,6249514.000,7534515.000,6518533.000,6788660.000,5697854.000,7541510.000,7477205.000,7976673.000,6241220.000,5717158.000,10087694.000,19531022.000,31119512.000,34538057.000,39123869.000,40905864.000,46806712.000,49882630.000,49656897.000,51719456.000,52441600.000,54721497.000,54458026.000,56519096.000
CashReserveDepositRequiredAndMade,,,,,,,,,,,,,,,,,,,,310109.000,0.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.004,0.004
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,10125000.000,10135000.000,10135000.000,10135000.000,10135000.000,11135000.000,11194000.000,,11194000.000,13442000.000,13964000.000,16964000.000,21164000.000,27763000.000,32373000.000,33183000.000,33203000.000,33203000.000,33183000.000,32999000.000,31952000.000,7988245.000,7988245.000,7983745.000
CommonStockSharesOutstanding,10125000.000,10135000.000,10135000.000,10135000.000,10135000.000,11135000.000,11194000.000,11194000.000,11194000.000,13442000.000,13964000.000,16964000.000,21164000.000,27763000.000,32373000.000,33183000.000,33183000.000,33183000.000,33203000.000,31952000.000,31952000.000,7988245.000,7988245.000,7983745.000
CommonStockValue,10125.000,10135.000,10135.000,10135.000,10135.000,11135.000,11194.000,11194.000,11194.000,13442.000,13964.000,16964.000,21164.000,27763.000,32373.000,33183.000,33183.000,33183.000,33183.000,31952.000,31952.000,31952.000,31952.000,31934.000
ConstructionInProgressGross,2222542.000,1233269.000,3202483.000,1972024.000,1358505.000,2616700.000,1655901.000,480244.000,43377.000,16296.000,50897.000,50471.000,50527.000,50541.000,710128.000,713102.000,715924.000,686065.000,0.000,,,,,
DeferredFinanceCostsOwnshareLendingArrangementIssuanceCostsAccumulatedAmortization,,,,,,,,,191998.000,,,,,,,,,,,,,,,
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,,,,,,,,,,,,,344298.000,329939.000,,,,,,
DeferredRevenueCurrent,,,,,,,,,,,,,,340684.000,260058.000,342941.000,344298.000,329939.000,,,,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,,,449277.000,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,0.000,,,,,,,,,,,,,,,
DepositAssets,,,,,,,,,,,,,,,,,,314772.000,,,,299840.000,,290227.000
DepositsAssetsCurrent,,,0.000,,,,,,,,,,,,,,,,,,,,,
DisposalGroupDeferredGainOnDisposal,,,,,,,,,,,,,,,,,,,2144226.000,,,,70820.000,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,193796.000,78195.000,79177.000,80194.000,0.000,0.000,,,,,
DueToRelatedPartiesCurrent,121291.000,122968.000,120326.000,120923.000,125725.000,125574.000,125842.000,126363.000,206063.000,128380.000,139430.000,127978.000,59715.000,904651.000,455232.000,381042.000,228279.000,227151.000,0.000,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,58070.000,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,,,,,,,,,,,,,,836325.000,,,,,,
EnvironmentalCostsRecognizedCapitalized,,,,,,,,,0.000,,,,,,,,,,,,,,,
EquityMethodInvestmentOwnershipPercentage,,,,,,1.000,1.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,3843502.000,,,-1474092.000,-1553475.000,-1713173.000,-1872214.000,-1893387.000,-656744.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,4996338.000,2779584.000,2789093.000,2800325.000,2730371.000,1592983.000,1668228.000,1487534.000,1584688.000,1269112.000,1113733.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,603772.000,,,,241993.000,230463.000,230462.000,72819.000,226905.000,218117.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,494053.000,603772.000,455162.000,304643.000,145969.000,241993.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,1014363.000,602187.000,605173.000,607567.000,582227.000,241993.000,230463.000,230462.000,229070.000,226905.000,218117.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,1014363.000,603772.000,605173.000,607567.000,582227.000,241993.000,230463.000,230462.000,229070.000,226905.000,218117.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,1014363.000,603772.000,605943.000,608213.000,582718.000,241993.000,230463.000,230462.000,229070.000,226905.000,218117.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,1014363.000,603772.000,606884.000,609285.000,583873.000,241993.000,230463.000,230462.000,229070.000,226905.000,218117.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,11021935.000,7349234.000,7380601.000,,,3459692.000,,,,,
FiniteLivedIntangibleAssetsNet,1252089.000,1534968.000,,,,,1485773.000,,,,,,,,,,5537600.000,5207385.000,,,,,,
FiniteLivedPatentsGross,,,,,,,,,,,,,,7364122.000,3682545.000,3697966.000,3712603.000,3557760.000,,,,,,
GroundLeasesAccumulatedAmortization,,,,,-128136.000,-155854.000,-184301.000,-213470.000,-183669.000,-207063.000,-229456.000,-248870.000,-272932.000,-653795.000,-711277.000,-1367759.000,1567716.000,1685501.000,421863.000,451992.000,465353.000,490693.000,538442.000,568393.000
IntangibleAssetsNetExcludingGoodwill,,,1522709.000,,,,,,,1489597.000,1480631.000,1455399.000,3322248.000,9547843.000,5795759.000,5667428.000,5537600.000,5207385.000,2802948.000,2763106.000,2640744.000,2573787.000,2403637.000,2367905.000
InventoryFinishedGoods,,,,,9207605.000,9584881.000,10232893.000,10767087.000,25265.000,67555.000,209205.000,193898.000,128131.000,144913.000,609293.000,36220.000,26150.000,34559.000,,,,,,
InventoryFinishedGoodsNetOfReserves,,,,,,,,,,,,,,624162.000,,417815.000,428216.000,606343.000,,,,,,
InventoryGross,,,,,,,,,,10776649.000,11484786.000,,,,11015763.000,,,,5656165.000,6092519.000,5994381.000,5883864.000,5506085.000,4960505.000
InventoryLIFOReserve,,,,,,,,,,,,,,,,,,85212.000,,,,,,
