,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,707000.000,,,,2697000.000,
AllocatedShareBasedCompensationExpense,,,,,,,2697000.000,546000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1825652.000,,,,3503788.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8961000.000,,,,-11274000.000,
ComprehensiveIncomeNetOfTax,-5852000.000,-6074000.000,-7838000.000,-8459000.000,-7451000.000,-7735000.000,-8913000.000,-3700000.000
Depreciation,,,30000.000,,,,57000.000,
EarningsPerShareBasicAndDiluted,-1.410,-0.390,-0.510,-0.550,-0.480,-0.490,-0.570,-0.240
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-26000.000,
GeneralAndAdministrativeExpense,1387000.000,1822000.000,2367000.000,2172000.000,1879000.000,2168000.000,2781000.000,2592000.000
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,,-6089000.000,-7838000.000,,,,-8916000.000,
IncreaseDecreaseInAccountsPayable,,,202000.000,,,,-643000.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,-963000.000,,,,-1760000.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,-134000.000,,,,1000.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-69000.000,,,,462000.000,
InterestIncomeExpenseNonoperatingNet,,,96000.000,117000.000,115000.000,111000.000,109000.000,105000.000
NetCashProvidedByUsedInInvestingActivities,,,-1950000.000,,,,-2838000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-1950000.000,,,,-2838000.000,
NetCashProvidedByUsedInOperatingActivities,,,-7011000.000,,,,-8436000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7011000.000,,,,-8436000.000,
NetIncomeLoss,,-6089000.000,,-8479000.000,-7433000.000,,-8916000.000,-3710000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-7838000.000,,,,-8916000.000,
NonoperatingIncomeExpense,,12000.000,,,,,,
OperatingIncomeLoss,-5852000.000,-6101000.000,-7934000.000,-8596000.000,-7548000.000,-7824000.000,-9025000.000,-3815000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,15000.000,,20000.000,-18000.000,,3000.000,10000.000
PaymentsForRestructuring,,,,,,,1200000.000,570000.000
PaymentsToAcquireAvailableForSaleSecurities,,,29469000.000,,,,18982000.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,31000.000,,,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,27550000.000,,,,16072000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,72000.000,
ResearchAndDevelopmentExpense,4465000.000,4279000.000,5567000.000,6424000.000,5669000.000,5656000.000,2758000.000,359000.000
RestructuringCosts,,,,,,,3486000.000,864000.000
RestructuringReservePeriodIncreaseDecrease,,,,,,,2251000.000,
Revenues,,,0.000,,,,,
SalesRevenueNet,,,0.000,,,,,
ShareBasedCompensation,,,707000.000,,,,2697000.000,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,4159000.000,15451000.000,15462000.000,15462000.000,15504000.000,-46412508.000,15644000.000,15656000.000
