,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,27385.000
AccountsReceivableNetCurrent,41323.000
AccruedIncomeTaxesCurrent,3198.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-70.000
AdditionalPaidInCapital,7229.000
Assets,97782.000
AssetsCurrent,74326.000
CashAndCashEquivalentsAtCarryingValue,3938.000
CommonStockValue,36.000
CustomerAdvancesCurrent,12550.000
DeferredRevenueCurrent,99.000
DeferredTaxAssetsNetCurrent,1118.000
Goodwill,6578.000
IntangibleAssetsNetExcludingGoodwill,69.000
InventoryNet,19767.000
Liabilities,88339.000
LiabilitiesAndStockholdersEquity,97782.000
LiabilitiesCurrent,71176.000
LongTermDebtCurrent,24673.000
LongTermDebtNoncurrent,15648.000
MarketableSecuritiesCurrent,3448.000
OtherAssetsNoncurrent,711.000
OtherLiabilitiesCurrent,3270.000
OtherLiabilitiesNoncurrent,123.000
PostemploymentBenefitsLiabilityNoncurrent,1392.000
PrepaidExpenseAndOtherAssetsCurrent,4733.000
PropertyPlantAndEquipmentNet,16097.000
RetainedEarningsAccumulatedDeficit,2247.000
StockholdersEquity,9443.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9443.000
