,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,49408.000,69961.000,69766.000,45356.000,90955.000,48648.000,49295.000,39855.000,67697.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,849924.000,1125306.000,1525357.000,1264491.000,1369834.000,1497626.000,1943056.000,2025650.000,2962514.000
AdditionalPaidInCapital,1716074.000,1716074.000,1716074.000,1716074.000,1716074.000,1716074.000,1716074.000,1716074.000,1716074.000
Assets,3659542.000,4057826.000,4633814.000,4194988.000,4394233.000,4553074.000,5147446.000,5227837.000,6523844.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,2244654.000,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,1219448.000,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,4440300.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,93158.000,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,1401650.000,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,,2288804.000,,,
CashAndCashEquivalentsAtCarryingValue,,104672.000,,,,90221.000,,,
CashCashEquivalentsAndShortTermInvestments,134540.000,,90241.000,71792.000,77836.000,90221.000,59189.000,93618.000,88280.000
CommonStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
CommonStockSharesAuthorized,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
CommonStockSharesIssued,1283068.000,1283068.000,1283068.000,1283068.000,1283068.000,1283068.000,1283068.000,1283068.000,1283068.000
CommonStockSharesOutstanding,1283068.000,1283068.000,1283068.000,,,,1283068.000,,
CommonStockValue,128307.000,128307.000,128307.000,128307.000,128307.000,128307.000,128307.000,128307.000,128307.000
DeferredIncomeTaxLiabilities,134356.000,237759.000,428127.000,294649.000,356474.000,375138.000,555111.000,589894.000,955362.000
DeferredTaxAssetsLiabilitiesNet,,,,,,-375138.000,,,
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities,,,,,,658693.000,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,26786.000,,
EquityMethodInvestments,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000,60000.000
Liabilities,183764.000,307720.000,497893.000,340005.000,447429.000,423786.000,631192.000,629749.000,1023059.000
LiabilitiesAndStockholdersEquity,3659542.000,4057826.000,4633814.000,4194988.000,4394233.000,4553074.000,5147446.000,5227837.000,6523844.000
MarketableSecurities,3502449.000,3930601.000,4521020.000,4100643.000,4293844.000,4440300.000,5065704.000,5111666.000,6413012.000
MinorityInterestOwnershipPercentageByParent,,,,,,0.670,,,
NotesReceivableNet,0.000,,,,,,,,
OtherAssets,22553.000,22553.000,22553.000,22553.000,22553.000,22553.000,22553.000,22553.000,22552.000
PreferredStockParOrStatedValuePerShare,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
PreferredStockSharesAuthorized,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000,2500000.000
PreferredStockSharesIssued,505110.000,505110.000,505110.000,505110.000,505110.000,505110.000,505110.000,505110.000,505110.000
PreferredStockSharesOutstanding,505110.000,505110.000,505110.000,,,,505110.000,433322.000,428726.000
PreferredStockValue,50511.000,50511.000,50511.000,50511.000,50511.000,50511.000,50511.000,50511.000,50511.000
RetainedEarningsAccumulatedDeficit,1115649.000,1114595.000,1101177.000,1081710.000,1072055.000,1126837.000,1068449.000,1067824.000,1035762.000
StockholdersEquity,3475778.000,3750106.000,4135921.000,3854983.000,3946804.000,4129288.000,4516254.000,4598088.000,5500785.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,3475778.000,3750106.000,4135921.000,3854983.000,3946804.000,4129288.000,4516254.000,4598088.000,5500785.000
TaxCreditCarryforwardDeferredTaxAsset,0.000,,,,,,,,
TemporaryEquityRedemptionPricePerShare,,,,,,1.050,,,
TreasuryStockValue,324687.000,,325505.000,326110.000,329977.000,,,,
