,2011-06-30,2012-03-31,2012-09-30,2013-03-31,2013-09-30,2014-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-56000.000,,-123000.000,,
ComprehensiveIncomeNetOfTax,,-78000.000,19000.000,-2000.000,,
CostsAndExpenses,,,,,93000.000,
DividendIncomeOperating,,,,,,10000.000
EquityMethodInvestmentSummarizedFinancialInformationCostOfSales,,,,,,-96000.000
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,,,86000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,22000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,182000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,2000.000,,
ForeclosedRealEstateExpense,11000.000,,,6000.000,,
GainLossOnDispositionOfRealEstateDiscontinuedOperations,,,,,,-14000.000
GainLossOnSaleOfNotesReceivable,,,,,431000.000,
GainLossOnSaleOfOtherInvestments,,1000.000,,,4000.000,
ImpairmentOfRealEstate,38000.000,,,,,
IncomeLossFromEquityMethodInvestments,,,20000.000,25000.000,20000.000,22000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-8000.000,,-10000.000,,
IncreaseDecreaseInDueFromRelatedParties,,-26000.000,,84000.000,,
IncreaseDecreaseInOtherOperatingAssets,,6000.000,,2000.000,,
InterestExpense,1000.000,,,,,
InterestIncomeOperating,6000.000,5000.000,,,,
LitigationSettlementGross,,,42000.000,,,
MarketableSecuritiesGainLoss,,,2000.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,2000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,2000.000,,
NetCashProvidedByUsedInOperatingActivities,,-56000.000,,-125000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-56000.000,,-125000.000,,
NetIncomeLoss,-67000.000,-114000.000,19000.000,-2000.000,,-8000.000
NetIncomeLossAllocatedToLimitedPartners,,,,,,-8000.000
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,,,,,0.000
NonoperatingIncomeExpense,,,44000.000,,,10000.000
NumberOfReportableSegments,,,,1.000,,
OperatingExpenses,24000.000,119000.000,44000.000,23000.000,27000.000,23000.000
OperatingIncomeLoss,-18000.000,-100000.000,-40000.000,-21000.000,404000.000,-23000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,36000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,36000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,36000.000,0.000,,,
OtherGeneralExpense,9000.000,9000.000,10000.000,8000.000,3000.000,9000.000
OtherRevenueExpenseFromRealEstateOperations,,-15000.000,-5000.000,-6000.000,-2000.000,-3000.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,442000.000,,,,
PaymentsOfDistributionsToAffiliates,,,,,,300000.000
PremiumsReceivableAllowanceForDoubtfulAccountsRecoveries,,,4000.000,2000.000,,
ProceedsFromCollectionOfNotesReceivable,,,,2000.000,,
ProfessionalFees,14000.000,64000.000,34000.000,15000.000,24000.000,14000.000
ProfitLossFromRealEstateOperations,-49000.000,-14000.000,15000.000,19000.000,22000.000,5000.000
ProvisionForLoanAndLeaseLosses,,46000.000,,,,
RealEstateAcquisitionsThroughForeclosures,,,,300000.000,,
Revenues,6000.000,19000.000,4000.000,2000.000,431000.000,
SalesRevenueNet,6000.000,19000.000,4000.000,2000.000,431000.000,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,,,,,,2024424.000
WeightedAverageNumberOfSharesOutstandingBasic,2024424.000,2024424.000,2024424.000,2024424.000,2024424.000,
