,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,2133904.000,1003260.000,2798283.000,1853416.000,2233637.000,2494504.000,4953000.000,1496000.000,1303000.000,1197000.000,4139000.000,3951000.000,1950000.000,4667000.000,9713000.000,6943000.000,9977000.000,10675000.000,10784000.000,9366000.000,5141000.000,9953000.000
AccountsReceivableNetCurrent,,,,,,,,763000.000,3239000.000,4609000.000,7572000.000,9338000.000,12437000.000,14225000.000,17125000.000,20076000.000,23967000.000,18221000.000,13557000.000,10821000.000,9077000.000,7843000.000
AccruedLiabilitiesCurrent,,,,4820121.000,4876589.000,6312155.000,8951000.000,7236000.000,9372000.000,12261000.000,17127000.000,17378000.000,18498000.000,23833000.000,26648000.000,32196000.000,37970000.000,40529000.000,51103000.000,35724000.000,48981000.000,40410000.000
AccruedMarketingCostsCurrent,,,,,,,694000.000,467000.000,230000.000,,590000.000,442000.000,565000.000,501000.000,682000.000,1225000.000,843000.000,918000.000,490000.000,339000.000,,
AccruedProfessionalFeesCurrent,,,,,938387.000,1363961.000,846000.000,740000.000,1106000.000,1298000.000,1373000.000,3230000.000,2660000.000,2565000.000,3414000.000,5422000.000,7104000.000,6109000.000,3206000.000,5497000.000,8235000.000,4430000.000
AccruedRoyaltiesCurrent,,,,,,,,,,910000.000,1211000.000,1611000.000,2095000.000,2617000.000,2942000.000,3486000.000,4709000.000,4672000.000,4137000.000,3252000.000,3150000.000,3435000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,276000.000,,,,745000.000,,,,1964000.000,,,,3625000.000,,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,-30000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,17000.000,-1000.000,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,767009.000,-44089.000,-47997.000,8919.000,-14618.000,22762.000,17000.000,-31000.000,-54000.000,18000.000,28000.000,-20000.000,-106000.000,-209000.000,-263000.000,-557000.000,-310000.000,-62000.000,152000.000,-299000.000,-529000.000,-656000.000
AdditionalPaidInCapital,181276218.000,185240501.000,187685380.000,190932181.000,241076368.000,249169678.000,253210000.000,337631000.000,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,346726000.000,357031000.000,369055000.000,379464000.000,388131000.000,484037000.000,490994000.000,499806000.000,507474000.000,512293000.000,519166000.000,523104000.000,527788000.000,530532000.000
Assets,90952168.000,84757814.000,75568159.000,65599823.000,102263124.000,97772444.000,85089000.000,145960000.000,137198000.000,137101000.000,142332000.000,136676000.000,134619000.000,407036000.000,417457000.000,438685000.000,449652000.000,453333000.000,434198000.000,400424000.000,375878000.000,353826000.000
AssetsCurrent,88486907.000,83571324.000,74076612.000,64500930.000,101412202.000,96842796.000,83748000.000,144526000.000,135609000.000,135451000.000,140514000.000,134286000.000,131024000.000,397139000.000,407424000.000,141899000.000,175243000.000,185263000.000,175938000.000,147139000.000,138363000.000,120778000.000
AssetsFairValueDisclosure,,,,,100618552.000,95462798.000,82177000.000,140689000.000,129136000.000,126168000.000,126231000.000,116765000.000,104687000.000,367598000.000,,,,,90030000.000,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,34000.000,,,,,,,,
AvailableForSaleSecurities,,,,,35907306.000,51416793.000,,73956000.000,84603000.000,76924000.000,65220000.000,53564000.000,58037000.000,52445000.000,,,,,,,,
