,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccountsPayableAndOtherAccruedLiabilities,3523000.000,3790000.000,3536000.000,3505000.000,3909000.000,3787000.000,3796000.000,3582000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,-5216000.000,,
AdditionalPaidInCapital,50696000.000,50282000.000,50333000.000,50390000.000,50453000.000,50085000.000,50142000.000,50187000.000
AdvancesFromFederalHomeLoanBanks,,,,98700000.000,96800000.000,,,
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,,4785000.000,,
Assets,458576000.000,453909000.000,467535000.000,466554000.000,471567000.000,449413000.000,430591000.000,426612000.000
AssetsNet,,,,,,40729000.000,,
BankOwnedLifeInsurance,10991000.000,11088000.000,11187000.000,11276000.000,11366000.000,11456000.000,11123000.000,11214000.000
Capital,,,,,,48639000.000,,
CapitalRequiredForCapitalAdequacy,,,,,,22710000.000,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,0.080,,
CapitalRequiredToBeWellCapitalized,,,,,,28388000.000,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,0.100,,
CapitalToRiskWeightedAssets,,,,,,0.171,,
CashAndCashEquivalentsAtCarryingValue,29566000.000,31074000.000,39704000.000,27731000.000,34451000.000,36043000.000,20295000.000,18877000.000
CashAndDueFromBanks,29454000.000,19739000.000,21058000.000,22436000.000,25539000.000,20311000.000,19119000.000,17182000.000
CommitmentsAndContingencies,,,,29200000.000,28000000.000,,,
CommitmentsFairValueDisclosure,,,,,,,27500000.000,29500000.000
CommonStockOtherSharesOutstanding,,272786.000,266281.000,259337.000,252832.000,208143.000,201638.000,195134.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000,19000000.000
CommonStockSharesIssued,4878349.000,4878349.000,4878349.000,4878349.000,4878349.000,4878349.000,4878349.000,4878349.000
CommonStockSharesOutstanding,,,,,4878349.000,,,
CommonStockValue,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000,49000.000
DeferredCompensationEquity,2501000.000,2413000.000,2322000.000,2235000.000,2146000.000,2081000.000,2016000.000,1951000.000
DeferredTaxAssetsGross,,,,,,3151000.000,,
DeferredTaxAssetsNet,2810000.000,2809000.000,2809000.000,2809000.000,2809000.000,2848000.000,2848000.000,2848000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,303000.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,3151000.000,,
DeferredTaxAssetsOther,,,,,,29000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,579000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,339000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,,,78000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,1435000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,-303000.000,,
DefinedBenefitPlanFundedPercentage,,,,,,0.987,,
Deposits,266981000.000,264769000.000,273080000.000,271762000.000,278272000.000,289674000.000,281509000.000,281045000.000
DueFromRelatedParties,,,,,,4021000.000,,
