,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayable,111373000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,250813000.000,239847000.000,268228000.000,,241249000.000,256112000.000
AccountsPayableCurrent,,120514000.000,113476000.000,129124000.000,109571000.000,119448000.000,113282000.000,130867000.000,119340000.000,129119000.000,131899000.000,148510000.000,130864000.000,125461000.000,126640000.000,128608000.000,,,,122391000.000,,
AccountsReceivableNet,388554000.000,394913000.000,375031000.000,398674000.000,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,387619000.000,373817000.000,375800000.000,398739000.000,377548000.000,395974000.000,383471000.000,422660000.000,383928000.000,378891000.000,354401000.000,377640000.000,342223000.000,354161000.000,341548000.000,391485000.000,381100000.000,366281000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,14509000.000,,,,,,,,
AccruedRoyalties,19038000.000,,,,,,,,,,,,,,,,,,,,,
AccruedRoyaltiesCurrent,,26387000.000,21609000.000,25219000.000,22933000.000,21445000.000,22702000.000,29718000.000,27543000.000,19999000.000,19860000.000,19556000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-504277000.000,526694000.000,523201000.000,532411000.000,556290000.000,557067000.000,576457000.000,595096000.000,605090000.000,613863000.000,640608000.000,657960000.000,674927000.000,690062000.000,667227000.000,660262000.000,648543000.000,669478000.000,672011000.000,679396000.000,709828000.000,721424000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,229660000.000,296565000.000,212635000.000,198690000.000,256390000.000,214236000.000,248783000.000,274901000.000,269436000.000,267394000.000,316326000.000,340717000.000,372598000.000,351285000.000,261038000.000,218945000.000,207446000.000,332047000.000,379380000.000,382138000.000,415340000.000,459560000.000
AdditionalPaidInCapital,167903000.000,174492000.000,179840000.000,185334000.000,192341000.000,198492000.000,204555000.000,212244000.000,218692000.000,225785000.000,232031000.000,239986000.000,247318000.000,254341000.000,259865000.000,271346000.000,278385000.000,285745000.000,291874000.000,300408000.000,308876000.000,316754000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,33259000.000,,,,29202000.000,,,,32471000.000,,,,27973000.000,,,,24418000.000,,
Assets,2908773000.000,3044245000.000,2969795000.000,3096803000.000,3187874000.000,3168895000.000,3303016000.000,3436753000.000,3456803000.000,3482821000.000,3280408000.000,3388790000.000,3441378000.000,3467751000.000,3386024000.000,3341278000.000,3326196000.000,3525343000.000,3666396000.000,3711542000.000,3753413000.000,3874635000.000
AssetsCurrent,1797310000.000,1889656000.000,1877703000.000,1798155000.000,1817448000.000,1811072000.000,1845441000.000,1929932000.000,1865180000.000,1903036000.000,1674543000.000,1747856000.000,1766810000.000,1767494000.000,1764445000.000,1716367000.000,1701844000.000,1741928000.000,1794416000.000,1777596000.000,1775264000.000,1805688000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,439700000.000,441100000.000,241000000.000,,245000000.000,229600000.000,246000000.000,251400000.000,250800000.000,243600000.000,247300000.000,298200000.000,310800000.000,337300000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,200000.000,,100000.000,100000.000,100000.000,,300000.000,300000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,76100000.000,79900000.000,77800000.000,94400000.000,156100000.000,76000000.000,99300000.000,97500000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,300000.000,,300000.000,500000.000,1100000.000,,700000.000,400000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,179000000.000,92300000.000,73900000.000,58100000.000,31300000.000,56800000.000,90700000.000,58200000.000,74600000.000,81200000.000,204000000.000,97600000.000,57900000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,1400000.000,2100000.000,2300000.000,4200000.000,13200000.000,12600000.000,8400000.000,7000000.000,7200000.000,10300000.000,10400000.000,9500000.000,11000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,72100000.000,73500000.000,41900000.000,,39600000.000,40200000.000,39500000.000,40800000.000,38700000.000,36500000.000,35900000.000,50300000.000,55100000.000,55500000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,,,,73000000.000,72400000.000,41400000.000,,39400000.000,40200000.000,39400000.000,40900000.000,38900000.000,36400000.000,35900000.000,50000000.000,55800000.000,56700000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,197700000.000,194800000.000,113000000.000,,110000000.000,118000000.000,110500000.000,99900000.000,103900000.000,104700000.000,101100000.000,143000000.000,154400000.000,147800000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,198300000.000,194700000.000,113000000.000,,110000000.000,118300000.000,110600000.000,99900000.000,104100000.000,104800000.000,101300000.000,142700000.000,154800000.000,148500000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,169900000.000,172800000.000,86100000.000,,95400000.000,71400000.000,96000000.000,110700000.000,108200000.000,102400000.000,110300000.000,104900000.000,101300000.000,134000000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,169900000.000,172900000.000,86200000.000,,95500000.000,71500000.000,96100000.000,110700000.000,108300000.000,102400000.000,110300000.000,104800000.000,101400000.000,134200000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,441200000.000,440000000.000,240600000.000,,244900000.000,230000000.000,246100000.000,251500000.000,251300000.000,243600000.000,247500000.000,297500000.000,312000000.000,339400000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,400000.000,400000.000,300000.000,300000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,100000.000,100000.000,100000.000,0.000,100000.000,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,400000.000,2200000.000,800000.000,600000.000,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,600000.000,200000.000,500000.000,300000.000,1900000.000,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,249615000.000,,,,268217000.000,,,,284299000.000,,,,282792000.000,,,,276070000.000,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,24100000.000,,,,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,12500000.000,12500000.000,,,,,,,,
